"","Top","p.value","FDR","summary.logFC","logFC","r","tf","CellType","tag"
"Neural.NR2C2",263,0.0230706330331073,0.0314918526953821,-0.287700221746642,-0.287700221746642,-0.113,"NR2C2","Neural","*"
"Neural.NR2F1",122,1.37487337686202e-09,4.04573395322514e-09,-0.757995765302523,-0.757995765302523,-0.403,"NR2F1","Neural","***"
"Neural.NR2F2",291,0.124144218394473,0.153153863929951,0.149628960806723,0.149628960806723,0.116,"NR2F2","Neural","ns"
"Neural.NR2F6",218,0.000406597367173223,0.000669580067959574,-0.403046007059334,-0.403046007059334,-0.249,"NR2F6","Neural","***"
"Neural.NR3C1",111,1.28882470251679e-10,4.16836097480657e-10,-0.497002589887193,-0.497002589887193,-0.432,"NR3C1","Neural","***"
"Neural.NR4A1",80,1.25199613304156e-13,5.61833264702398e-13,-0.892705938391636,-0.892705938391636,-0.495,"NR4A1","Neural","***"
"Neural.NR5A1",56,1.15061947356133e-16,7.37629269658069e-16,1.369959775206,1.369959775206,0.23,"NR5A1","Neural","***"
"Neural.NR5A2",186,1.43572842524747e-05,2.77111024012818e-05,-0.57707397847758,-0.57707397847758,-0.284,"NR5A2","Neural","***"
"Neural.NRF1",245,0.00925769783389271,0.0135653613157856,0.372216288795594,0.372216288795594,0.214,"NRF1","Neural","*"
"Neural.ONECUT1",23,2.41443772177415e-23,3.76862235703009e-22,-1.12498637453306,-1.12498637453306,-0.671,"ONECUT1","Neural","***"
"Neural.OTX2",66,1.16813726546995e-15,6.35395876217745e-15,-0.846050065088674,-0.846050065088674,-0.57,"OTX2","Neural","***"
"Neural.PAX2",356,0.923901962497928,0.931687653193136,-0.00644992923588165,-0.00644992923588165,-0.781,"PAX2","Neural","ns"
"Neural.PAX3",118,5.83881236456777e-10,1.77638443972867e-09,0.975705576208925,0.975705576208925,-0.0267,"PAX3","Neural","***"
"Neural.PAX5",101,1.50075829556212e-11,5.33437849610695e-11,-0.753434273975224,-0.753434273975224,-0.439,"PAX5","Neural","***"
"Neural.PAX6",310,0.26492174259599,0.306796469651485,0.117402425628006,0.117402425628006,0.0554,"PAX6","Neural","ns"
"Neural.PAX8",107,9.9318300988952e-11,3.3322682294424e-10,-0.747565997844431,-0.747565997844431,-0.449,"PAX8","Neural","***"
"Neural.PBX2",319,0.319766968800651,0.359863140437096,-0.113200845239373,-0.113200845239373,-0.0761,"PBX2","Neural","ns"
"Neural.PBX3",83,1.81611878108095e-13,7.85526075190434e-13,-0.771096414732228,-0.771096414732228,-0.492,"PBX3","Neural","***"
"Neural.PCGF2",270,0.0364359250154033,0.0484462854834436,-0.292791018608406,-0.292791018608406,-0.13,"PCGF2","Neural","*"
"Neural.PDX1",17,2.55456221477605e-26,5.39463432414472e-25,-1.24397005833978,-1.24397005833978,-0.74,"PDX1","Neural","***"
"Neural.PGR",50,3.680954742593e-18,2.64292550518178e-17,-0.711626015034786,-0.711626015034786,-0.555,"PGR","Neural","***"
"Neural.PIN1",265,0.0262878973750347,0.0356126609722168,-0.315795064082474,-0.315795064082474,-0.692,"PIN1","Neural","*"
"Neural.PITX1",174,2.37423029442341e-06,4.89855560745979e-06,0.606381954544384,0.606381954544384,0.699,"PITX1","Neural","***"
"Neural.PKNOX1",305,0.234886370127904,0.276472809429238,0.139969205992559,0.139969205992559,0.0713,"PKNOX1","Neural","ns"
"Neural.POU2F1",209,0.000209432136680144,0.00035974228262283,-0.456671320778119,-0.456671320778119,-0.234,"POU2F1","Neural","***"
"Neural.POU2F2",70,5.47687918323824e-15,2.80885660968932e-14,-0.922044394766462,-0.922044394766462,-0.515,"POU2F2","Neural","***"
"Neural.POU4F2",12,1.61580935458287e-29,4.83396298579377e-28,-1.40777836173848,-1.40777836173848,-0.767,"POU4F2","Neural","***"
"Neural.POU5F1",47,2.59663313378355e-18,1.98338573410275e-17,-0.975634576188785,-0.975634576188785,-0.565,"POU5F1","Neural","***"
"Neural.PPARA",294,0.154977476933559,0.189241204827033,-0.179496028451847,-0.179496028451847,-0.0987,"PPARA","Neural","ns"
"Neural.PPARD",155,5.62821762558234e-07,1.30356782424778e-06,0.600192198975092,0.600192198975092,0.517,"PPARD","Neural","***"
"Neural.PPARG",103,3.73374772571295e-11,1.3013742073116e-10,-0.630562399984203,-0.630562399984203,-0.458,"PPARG","Neural","***"
"Neural.PRDM1",259,0.0207122813233982,0.028709301139382,0.26455448009762,0.26455448009762,0.172,"PRDM1","Neural","*"
"Neural.PRDM14",13,2.29234656353416e-29,6.33040320237512e-28,-1.20177523360787,-1.20177523360787,-0.692,"PRDM14","Neural","***"
"Neural.PROX1",43,2.36821473139734e-19,1.9771839269108e-18,-0.873837251409705,-0.873837251409705,-0.611,"PROX1","Neural","***"
"Neural.RARA",94,5.48924747116163e-12,2.079157402301e-11,-0.907455834652385,-0.907455834652385,-0.461,"RARA","Neural","***"
"Neural.RARB",327,0.414858973977726,0.455456794061174,-0.0987140906887419,-0.0987140906887419,0.0205,"RARB","Neural","ns"
"Neural.RARG",252,0.0142137046144263,0.0202488887165834,-0.259023069253059,-0.259023069253059,-0.143,"RARG","Neural","*"
"Neural.RBPJ",208,0.000189749460743101,0.00032750027118641,-0.467613175939522,-0.467613175939522,-0.264,"RBPJ","Neural","***"
"Neural.REL",335,0.623818597711054,0.668510079338114,0.0538495025980244,0.0538495025980244,0.00884,"REL","Neural","ns"
"Neural.RELA",247,0.00993885384236115,0.0144455406048893,0.23842504117811,0.23842504117811,0.182,"RELA","Neural","*"
"Neural.RELB",190,3.57300565260403e-05,6.75110015413076e-05,-0.453799558307014,-0.453799558307014,-0.264,"RELB","Neural","***"
"Neural.REST",165,1.28458805481014e-06,2.79495219198086e-06,-0.620543186277427,-0.620543186277427,-0.321,"REST","Neural","***"
"Neural.RFX1",331,0.515422226764736,0.559022898515228,-0.0465322599818142,-0.0465322599818142,0.0121,"RFX1","Neural","ns"
"Neural.RFX2",313,0.27485887446001,0.315253469428574,0.145648875841062,0.145648875841062,-0.0685,"RFX2","Neural","ns"
"Neural.RFX5",206,0.000182802343673551,0.000318573016401965,0.377820089122843,0.377820089122843,0.294,"RFX5","Neural","***"
"Neural.RUNX1",57,1.19790091868873e-16,7.54467420717995e-16,-0.945115333131658,-0.945115333131658,-0.527,"RUNX1","Neural","***"
"Neural.RUNX2",162,9.81840472205528e-07,2.17580697235669e-06,-0.42148440703691,-0.42148440703691,-0.36,"RUNX2","Neural","***"
"Neural.RUNX3",67,2.24391556687067e-15,1.20233684851727e-14,-0.948019333164603,-0.948019333164603,-0.539,"RUNX3","Neural","***"
"Neural.RXRA",285,0.0903968687304745,0.113868336400843,-0.189786658855997,-0.189786658855997,-0.0788,"RXRA","Neural","ns"
"Neural.SATB1",158,6.44731303919324e-07,1.46492745637365e-06,-0.686814086502278,-0.686814086502278,-0.319,"SATB1","Neural","***"
"Neural.SETDB1",147,1.87950554383453e-07,4.59008496759589e-07,-0.601209465878665,-0.601209465878665,-0.367,"SETDB1","Neural","***"
"Neural.SIX2",19,3.27647277104264e-25,6.19080907791741e-24,-1.23421815254662,-1.23421815254662,-0.713,"SIX2","Neural","***"
"Neural.SIX5",90,2.31103846031599e-12,9.21847563614934e-12,0.827072625532341,0.827072625532341,0.47,"SIX5","Neural","***"
"Neural.SMAD1",168,1.5647223054299e-06,3.34366254553174e-06,0.581334756171297,0.581334756171297,0.321,"SMAD1","Neural","***"
"Neural.SMAD3",230,0.00147153567392421,0.00229687524755996,-0.221469869529581,-0.221469869529581,-0.193,"SMAD3","Neural","**"
"Neural.SMAD4",163,1.08829821501281e-06,2.39692674349446e-06,-0.425002536969135,-0.425002536969135,-0.267,"SMAD4","Neural","***"
"Neural.SMAD5",52,3.24466203207753e-17,2.24006474906891e-16,0.789234361689315,0.789234361689315,0.539,"SMAD5","Neural","***"
"Neural.SNAI1",232,0.00164666643772253,0.00254807435837237,-0.254373418718058,-0.254373418718058,-0.543,"SNAI1","Neural","**"
"Neural.SNAI2",116,4.66679167857323e-10,1.44429156259292e-09,-0.753357135363283,-0.753357135363283,-0.416,"SNAI2","Neural","***"
"Neural.SNAPC4",132,9.3108602220784e-09,2.53227183312587e-08,-0.834914566684445,-0.834914566684445,-0.374,"SNAPC4","Neural","***"
"Neural.SOX10",40,7.77483785965186e-20,6.97791697903755e-19,-1.49341890970072,-1.49341890970072,-0.547,"SOX10","Neural","***"
"Neural.SOX11",39,7.40276471507964e-20,6.81433982747074e-19,-1.05061778937811,-1.05061778937811,-0.621,"SOX11","Neural","***"
"Neural.SOX13",131,8.93707528781977e-09,2.44916796055519e-08,0.592970027074651,0.592970027074651,0.403,"SOX13","Neural","***"
"Neural.SOX2",10,1.08160230197669e-32,3.88295226409631e-31,-1.39176526659395,-1.39176526659395,-0.726,"SOX2","Neural","***"
"Neural.SOX4",201,0.000116405622654707,0.00020790854991562,-0.363301297278819,-0.363301297278819,-0.781,"SOX4","Neural","***"
"Neural.SOX6",84,5.55902393355759e-13,2.37582094303235e-12,0.902395605220418,0.902395605220418,0.46,"SOX6","Neural","***"
"Neural.SOX9",301,0.21712853372848,0.25896725451337,0.155341457637641,0.155341457637641,0.0706,"SOX9","Neural","ns"
"Neural.SP1",169,1.61150574764454e-06,3.42325777162361e-06,0.511939472022254,0.511939472022254,0.33,"SP1","Neural","***"
"Neural.SP2",257,0.0197408662750342,0.0275757626176548,-0.374053038839331,-0.374053038839331,-0.135,"SP2","Neural","*"
"Neural.SP3",188,1.96172001626791e-05,3.72831592533582e-05,0.486444748033006,0.486444748033006,0.328,"SP3","Neural","***"
"Neural.SP4",295,0.160508068775741,0.195330158272851,0.159330014506365,0.159330014506365,0.108,"SP4","Neural","ns"
"Neural.SPDEF",255,0.0188868852888085,0.0265897718379697,0.349377714022658,0.349377714022658,-0.549,"SPDEF","Neural","*"
"Neural.SPI1",276,0.0581830406960051,0.0756801145284995,-0.182835751431336,-0.182835751431336,-0.137,"SPI1","Neural","ns"
"Neural.SPIB",127,3.00560165435472e-09,8.49614955837279e-09,-0.666504873390698,-0.666504873390698,-0.384,"SPIB","Neural","***"
"Neural.SREBF1",185,1.04358484867747e-05,2.0251187063525e-05,0.612633617733328,0.612633617733328,0.311,"SREBF1","Neural","***"
"Neural.SREBF2",278,0.0655488269286328,0.0846475858538819,-0.233240145317946,-0.233240145317946,-0.102,"SREBF2","Neural","ns"
"Neural.SRF",69,4.16591626659917e-15,2.16748397059291e-14,-0.844942302899879,-0.844942302899879,-0.515,"SRF","Neural","***"
"Neural.STAT1",189,1.96281813339407e-05,3.72831592533582e-05,0.370358683065071,0.370358683065071,0.242,"STAT1","Neural","***"
"Neural.STAT2",1,3.47096939773652e-43,1.24607801378741e-40,2.11544086433405,2.11544086433405,0.856,"STAT2","Neural","***"
"Neural.STAT3",154,3.83279819470024e-07,8.93489968764536e-07,0.41055695263695,0.41055695263695,0.329,"STAT3","Neural","***"
"Neural.STAT4",20,1.99574744100364e-24,3.58236665660154e-23,1.38564919709496,1.38564919709496,0.588,"STAT4","Neural","***"
"Neural.STAT5A",44,2.92997905035143e-19,2.39059654335491e-18,1.2834821570203,1.2834821570203,0.574,"STAT5A","Neural","***"
"Neural.STAT5B",152,2.53150942813803e-07,5.97902555724706e-07,0.715399556170182,0.715399556170182,0.353,"STAT5B","Neural","***"
"Neural.STAT6",297,0.18024257286651,0.217868968549081,0.199641841957895,0.199641841957895,0.118,"STAT6","Neural","ns"
"Neural.TAL1",71,9.01177265858985e-15,4.55665687948416e-14,-0.803988032406456,-0.803988032406456,-0.502,"TAL1","Neural","***"
"Neural.TBP",106,9.09318318678236e-11,3.07967241891969e-10,0.881396198537541,0.881396198537541,0.454,"TBP","Neural","***"
"Neural.TBX21",136,3.05171889901472e-08,8.05564032901681e-08,-0.610412386704286,-0.610412386704286,-0.379,"TBX21","Neural","***"
"Neural.TCF12",112,1.34689854723624e-10,4.3172908790876e-10,-0.772966278633869,-0.772966278633869,-0.404,"TCF12","Neural","***"
"Neural.TCF3",234,0.00237370941473432,0.00364171658072488,-0.402521594186728,-0.402521594186728,-0.206,"TCF3","Neural","**"
"Neural.TCF4",307,0.254756715739317,0.297907690392231,-0.111283116687441,-0.111283116687441,-0.0482,"TCF4","Neural","ns"
"Neural.TCF7",308,0.257306456162796,0.29991239533261,-0.13770071655759,-0.13770071655759,-0.0514,"TCF7","Neural","ns"
"Neural.TCF7L2",266,0.0275583051136357,0.0371933516383279,-0.238673286757601,-0.238673286757601,-0.136,"TCF7L2","Neural","*"
"Neural.TEAD1",45,7.89219508519564e-19,6.29621785685606e-18,-0.762276302148248,-0.762276302148248,-0.602,"TEAD1","Neural","***"
"Neural.TEAD2",126,2.97144080011184e-09,8.46624799396944e-09,0.748837657402296,0.748837657402296,0.402,"TEAD2","Neural","***"
"Neural.TEAD4",38,3.21361479351226e-20,3.03602029176553e-19,-0.911622079898247,-0.911622079898247,-0.6,"TEAD4","Neural","***"
"Neural.TERF1",24,5.02448171828658e-23,7.515787236937e-22,-1.23365578874075,-1.23365578874075,-0.64,"TERF1","Neural","***"
"Neural.TERF2",87,1.34047376738097e-12,5.53138025850309e-12,-0.946775648962688,-0.946775648962688,-0.477,"TERF2","Neural","***"
"Neural.TFAP2A",98,1.37500860062608e-11,5.03702130229351e-11,-0.749184053674363,-0.749184053674363,-0.451,"TFAP2A","Neural","***"
"Neural.TFAP2C",148,1.91085760728839e-07,4.63512081767926e-07,-0.482189080172231,-0.482189080172231,-0.337,"TFAP2C","Neural","***"
"Neural.TFAP4",105,8.96819061919139e-11,3.06626707837115e-10,-0.779724190479082,-0.779724190479082,-0.43,"TFAP4","Neural","***"
"Neural.TFCP2",275,0.054788637068587,0.0715240753004463,0.149243328284437,0.149243328284437,-0.331,"TFCP2","Neural","ns"
"Neural.TFDP1",217,0.000388697363433858,0.000643052320150945,0.449509695725055,0.449509695725055,0.264,"TFDP1","Neural","***"
"Neural.TGIF2",312,0.268661157145018,0.309132549407249,0.162318798806678,0.162318798806678,0.0829,"TGIF2","Neural","ns"
"Neural.THAP1",144,1.40477995177764e-07,3.49381466085982e-07,0.659124365122119,0.659124365122119,0.342,"THAP1","Neural","***"
"Neural.THAP11",248,0.0101491200889533,0.0146916698061865,-0.349960256355028,-0.349960256355028,-0.193,"THAP11","Neural","*"
"Neural.TP53",237,0.00527876008319617,0.00796402474975245,-0.332938151487969,-0.332938151487969,-0.193,"TP53","Neural","**"
"Neural.TP63",110,1.22930409144168e-10,4.01200153479601e-10,-0.765859278389073,-0.765859278389073,-0.445,"TP63","Neural","***"
"Neural.TP73",193,4.73512363714819e-05,8.80782065148291e-05,-0.479717456130769,-0.479717456130769,-0.314,"TP73","Neural","***"
"Neural.TWIST1",96,1.03519697687846e-11,3.87120536145173e-11,-0.767993877661209,-0.767993877661209,-0.477,"TWIST1","Neural","***"
"Neural.TWIST2",323,0.370356457216128,0.411634576286656,0.0935667294926267,0.0935667294926267,-0.154,"TWIST2","Neural","ns"
"Neural.USF1",68,2.84465312531497e-15,1.50180951762952e-14,0.931050095766762,0.931050095766762,0.519,"USF1","Neural","***"
"Neural.USF2",9,2.22496719801494e-33,8.87514693430399e-32,1.47535177972966,1.47535177972966,0.713,"USF2","Neural","***"
"Neural.VDR",60,2.4279443726621e-16,1.45272004964282e-15,1.11536014705996,1.11536014705996,0.541,"VDR","Neural","***"
"Neural.WT1",220,0.000574221178164873,0.000937024558914498,0.418974702070608,0.418974702070608,0.226,"WT1","Neural","***"
"Neural.XBP1",120,7.29231860137865e-10,2.18161864824578e-09,-0.570425235258304,-0.570425235258304,-0.395,"XBP1","Neural","***"
"Neural.YBX1",358,0.989035661923388,0.991798331370101,-0.00226413374099768,-0.00226413374099768,0.391,"YBX1","Neural","ns"
"Neural.YY1",233,0.00231571988212212,0.00356799758661735,-0.42376233373587,-0.42376233373587,-0.18,"YY1","Neural","**"
"Neural.ZBED1",27,3.67213548911199e-22,4.8825801503378e-21,1.04745156226108,1.04745156226108,0.617,"ZBED1","Neural","***"
"Neural.ZBTB11",303,0.22629647158104,0.268120241906249,-0.175721068800665,-0.175721068800665,-0.0683,"ZBTB11","Neural","ns"
"Neural.ZBTB16",192,4.252303845219e-05,7.95092229392511e-05,0.560582249073761,0.560582249073761,0.156,"ZBTB16","Neural","***"
"Neural.ZBTB2",258,0.02005686262444,0.027908580163465,-0.352606996985615,-0.352606996985615,0.328,"ZBTB2","Neural","*"
"Neural.ZBTB33",89,2.20237064752852e-12,8.88371980295213e-12,0.931720512825213,0.931720512825213,0.467,"ZBTB33","Neural","***"
"Neural.ZBTB7A",299,0.189873329722723,0.227975001238989,-0.156491440113342,-0.156491440113342,-0.0932,"ZBTB7A","Neural","ns"
"Neural.ZC3H8",357,0.982189272967455,0.987691733880438,0.00296952942179846,0.00296952942179846,0.0517,"ZC3H8","Neural","ns"
"Neural.ZEB1",160,8.0069808537486e-07,1.79656632905984e-06,-0.599034749590136,-0.599034749590136,-0.334,"ZEB1","Neural","***"
"Neural.ZEB2",86,1.25048770478769e-12,5.22005913975329e-12,0.885590808610834,0.885590808610834,0.468,"ZEB2","Neural","***"
"Neural.ZFX",264,0.0241743836816548,0.0328734990216442,0.314291626052482,0.314291626052482,0.154,"ZFX","Neural","*"
"Neural.ZHX1",216,0.000324161970295065,0.000538769200629298,0.395922496087898,0.395922496087898,0.227,"ZHX1","Neural","***"
"Neural.ZHX2",287,0.100349296362513,0.125524032732203,0.217029459165501,0.217029459165501,0.114,"ZHX2","Neural","ns"
"Neural.ZKSCAN1",337,0.662811918840642,0.706081539655164,0.0591375109583861,0.0591375109583861,0.0139,"ZKSCAN1","Neural","ns"
"Neural.ZNF143",184,1.01347689550918e-05,1.97738155156411e-05,-0.576383242463485,-0.576383242463485,-0.308,"ZNF143","Neural","***"
"Neural.ZNF165",342,0.74297978459348,0.779911528272103,-0.0406435309281996,-0.0406435309281996,0.0247,"ZNF165","Neural","ns"
"Neural.ZNF175",212,0.000243597604524983,0.000412507264266362,0.42547149771112,0.42547149771112,0.284,"ZNF175","Neural","***"
"Neural.ZNF197",196,7.2529666321007e-05,0.000132847705149191,0.542769429364035,0.542769429364035,0.296,"ZNF197","Neural","***"
"Neural.ZNF207",279,0.071349117473499,0.0918076457813124,-0.222403000701633,-0.222403000701633,-0.0973,"ZNF207","Neural","ns"
"Neural.ZNF217",325,0.401152323097607,0.443119027667818,-0.084570003024154,-0.084570003024154,-0.0302,"ZNF217","Neural","ns"
"Neural.ZNF24",130,5.35263873957671e-09,1.47815177500619e-08,0.799484741554532,0.799484741554532,0.38,"ZNF24","Neural","***"
"Neural.ZNF263",93,3.58900868381442e-12,1.38543453493481e-11,-0.92482887313332,-0.92482887313332,-0.45,"ZNF263","Neural","***"
"Neural.ZNF274",5,1.48164894965062e-36,1.06382394584915e-34,1.51799260709199,1.51799260709199,0.761,"ZNF274","Neural","***"
"Neural.ZNF318",37,1.40633841310521e-20,1.36452835217506e-19,1.28427254799464,1.28427254799464,0.595,"ZNF318","Neural","***"
"Neural.ZNF382",172,2.14695028592415e-06,4.48113460841145e-06,0.672212864956978,0.672212864956978,0.713,"ZNF382","Neural","***"
"Neural.ZNF384",306,0.241712477398006,0.283577710411386,0.148145437554118,0.148145437554118,0.0836,"ZNF384","Neural","ns"
"Neural.ZNF584",81,1.36395276325182e-13,6.04517335811611e-13,1.02146176492808,1.02146176492808,0.482,"ZNF584","Neural","***"
"Neural.ZNF589",73,1.11003492700733e-14,5.4589388876114e-14,1.04635246412589,1.04635246412589,0.5,"ZNF589","Neural","***"
"Neural.ZNF592",346,0.788262051589817,0.817878833874983,0.0384570392551335,0.0384570392551335,0.0918,"ZNF592","Neural","ns"
"Neural.ZNF639",296,0.176421744718888,0.213970967412436,0.188522045011567,0.188522045011567,0.119,"ZNF639","Neural","ns"
"Neural.ZNF644",91,2.86857885163263e-12,1.13167011839134e-11,0.97254375850071,0.97254375850071,0.463,"ZNF644","Neural","***"
"Neural.ZNF740",133,1.26002018149214e-08,3.40110710643366e-08,-0.810871713679669,-0.810871713679669,-0.34,"ZNF740","Neural","***"
"Neural.ZNF750",34,4.66423300481665e-21,4.92488131979169e-20,-1.11180562523612,-1.11180562523612,-0.646,"ZNF750","Neural","***"
"Neural.ZNF766",246,0.00955306632561798,0.0139412634589303,0.361677392391744,0.361677392391744,0.184,"ZNF766","Neural","*"
"Neural.ZNF83",113,1.82250841680141e-10,5.79009311178502e-10,0.967181886675084,0.967181886675084,0.41,"ZNF83","Neural","***"
"Neural.ZNF92",167,1.4254177349464e-06,3.06422135835783e-06,-0.517579316851828,-0.517579316851828,-0.343,"ZNF92","Neural","***"
"Neural.ZZZ3",241,0.00652914737879093,0.00972599132359313,-0.298151315416017,-0.298151315416017,-0.191,"ZZZ3","Neural","**"
"MSC.ADNP",169,0.229635324864923,0.487805216724895,0.249259651789671,0.249259651789671,0.12,"ADNP","MSC","ns"
"MSC.AHR",213,0.351411111878587,0.592284456170951,0.183355355497937,0.183355355497937,0.107,"AHR","MSC","ns"
"MSC.AR",67,0.0485287368868739,0.260027112572951,-0.440578405983845,-0.440578405983845,-0.16,"AR","MSC","ns"
"MSC.ARID2",322,0.834084102178446,0.926501378723574,0.0435548777450394,0.0435548777450394,0.00754,"ARID2","MSC","ns"
