receptor,tf
Fgr,Trps1
Fgr,Twist1
Fgr,Wiz
Fgr,Wt1
Fgr,Yy1
Fgr,Zc3h8
Fgr,Zhx1
Flt3,Creb1
Flt3,Crx
Flt3,Dlx5
Flt3,Elk1
Flt3,Fiz1
Flt3,Foxa2
Flt3,Foxg1
Flt3,Foxo1
Flt3,Foxo3
Flt3,Foxo4
Flt3,Foxo6
Flt3,Gata1
Flt3,Gata2
Flt3,Hand1
Flt3,Hes5
Flt3,Ikzf3
Flt3,Jun
Flt3,Mitf
Flt3,Mxd1
Flt3,Myt1
Flt3,Nfatc2
Flt3,Nr4a1
Flt3,Nrf1
Flt3,Nrl
Flt3,Pou5f1
Flt3,Rela
Flt3,Runx2
Flt3,Ski
Flt3,Smad3
Flt3,Sox2
Flt3,Sp1
Flt3,Stat1
Flt3,Stat5a
Flt3,Stat5b
Flt3,Tal1
Flt3,Terf1
Flt3,Twist1
Fntb,Foxo3
Fntb,Hmga1
Fntb,Jun
Fzd1,Arntl
Fzd1,Foxo1
Fzd1,Hif1a
Fzd1,Hoxb6
Fzd1,Jun
Fzd1,Lef1
Fzd1,Max
Fzd1,Myb
Fzd1,Myc
Fzd1,Nfatc1
Fzd1,Nfatc3
Fzd1,Nfkb2
Fzd1,Purb
Fzd1,Rbpj
Fzd1,Smad3
Fzd1,Snai1
Fzd1,Tbr1
Fzd1,Tcf3
Fzd2,Arntl
Fzd2,Foxo1
Fzd2,Hif1a
Fzd2,Hoxb6
Fzd2,Jun
Fzd2,Lef1
Fzd2,Max
Fzd2,Myb
Fzd2,Myc
Fzd2,Nfatc1
Fzd2,Nfatc3
Fzd2,Nfkb2
Fzd2,Purb
Fzd2,Rbpj
Fzd2,Smad3
Fzd2,Snai1
Fzd2,Tbr1
Fzd2,Tcf3
Fzd3,E4f1
Fzd3,Foxo1
Fzd3,Hif1a
Fzd3,Jun
Fzd3,Myc
Fzd3,Neurod2
Fzd3,Smad3
Fzd3,Snai1
Fzd3,Zbtb49
Fzd4,Arntl
Fzd4,Foxo1
Fzd4,Hif1a
Fzd4,Hoxb6
Fzd4,Jun
Fzd4,Lef1
Fzd4,Max
Fzd4,Myb
Fzd4,Myc
Fzd4,Nfatc1
Fzd4,Nfatc3
Fzd4,Nfkb2
Fzd4,Purb
Fzd4,Rbpj
Fzd4,Smad3
Fzd4,Snai1
Fzd4,Tbr1
Fzd4,Tcf3
Fzd5,Arntl
Fzd5,Foxo1
Fzd5,Hif1a
Fzd5,Hoxb6
Fzd5,Jun
Fzd5,Lef1
Fzd5,Max
Fzd5,Myb
Fzd5,Myc
Fzd5,Nfatc1
Fzd5,Nfatc3
Fzd5,Nfkb2
Fzd5,Purb
Fzd5,Rbpj
Fzd5,Smad3
Fzd5,Snai1
Fzd5,Tbr1
Fzd5,Tcf3
Fzd6,Hif1a
Fzd6,Jun
Fzd6,Myc
Fzd6,Rbpj
Fzd6,Smad3
Fzd7,Hif1a
Fzd7,Jun
Fzd7,Myc
Fzd7,Smad3
Gnai1,Creb1
Gnai1,Dlx5
Gnai1,Foxa2
Gnai1,Foxg1
Gnai1,Foxo1
Gnai1,Foxo3
Gnai1,Foxo4
Gnai1,Foxo6
Gnai1,Gata1
Gnai1,Gata2
Gnai1,Gatad2a
Gnai1,Hand1
Gnai1,Hes5
Gnai1,Jun
Gnai1,Mitf
Gnai1,Mxd1
Gnai1,Myt1
Gnai1,Mzf1
Gnai1,Neurod1
Gnai1,Nfatc2
Gnai1,Nr4a1
Gnai1,Nrf1
Gnai1,Pou5f1
Gnai1,Runx1
Gnai1,Runx2
Gnai1,Ski
Gnai1,Smad3
Gnai1,Snai2
Gnai1,Sox2
Gnai1,Sp1
Gnai1,Stat1
Gnai1,Tal1
Gnai1,Tcf3
Gnai1,Terf1
Gnai1,Twist1
Gnai2,Creb1
Gnai2,Elf1
Gnai2,Foxo3
Gnai2,Hmga1
Gnai2,Irf3
Gnai2,Myc
Gnai2,Rela
Gnai2,Smad1
Gnai2,Smad3
Gnai2,Sp1
Gnai2,Tfcp2
Gnaq,E4f1
Gnaq,Foxo1
Gnaq,Foxo3
Gnaq,Hmga1
Gnaq,Jun
Gnaq,Neurod2
Gnaq,Snai1
Gnaq,Zbtb49
Gnas,Epas1
Gnas,Foxo1
Gnas,Hif1a
Gnas,Lef1
Gnas,Mef2d
Gnas,Myc
Gnas,Nfatc3
Gnas,Nr5a1
Gnas,Osr1
Gnas,Prdm1
Gnas,Satb2
Gnas,Ski
Gnas,Smad3
Gnas,Smad4
Gnas,Sox9
Gnas,Spib
Gnas,Srf
Gnas,Stat1
Gnrhr,Tbr1
Gsk3a,Aire
Gsk3a,Arnt
Gsk3a,Ascl1
Gsk3a,Atf1
Gsk3a,Atf2
Gsk3a,Atf4
Gsk3a,Atf5
Gsk3a,Atoh1
Gsk3a,Cebpa
Gsk3a,Cebpd
Gsk3a,Creb1
Gsk3a,Creb3
Gsk3a,Crem
Gsk3a,Cux1
Gsk3a,Cux2
Gsk3a,Ddit3
Gsk3a,Dlx5
Gsk3a,E2f1
Gsk3a,E2f2
Gsk3a,E2f3
Gsk3a,E2f4
Gsk3a,E2f5
Gsk3a,Egr1
Gsk3a,Elf1
Gsk3a,Elk1
Gsk3a,Epas1
Gsk3a,Etv1
Gsk3a,Fos
Gsk3a,Fosb
Gsk3a,Foxa2
Gsk3a,Foxg1
Gsk3a,Foxo1
Gsk3a,Foxo3
Gsk3a,Foxo4
Gsk3a,Foxo6
Gsk3a,Gata1
Gsk3a,Gata2
Gsk3a,Gata6
Gsk3a,Gcm1
Gsk3a,Gli1
Gsk3a,Hand1
Gsk3a,Hes5
Gsk3a,Hes6
Gsk3a,Hic2
Gsk3a,Hif1a
Gsk3a,Hmga1
Gsk3a,Hoxa11
Gsk3a,Hoxb7
Gsk3a,Hoxc4
Gsk3a,Hsf1
Gsk3a,Ikzf1
Gsk3a,Irf2
Gsk3a,Irf3
Gsk3a,Jun
Gsk3a,Klf1
Gsk3a,Lef1
Gsk3a,Maf
Gsk3a,Mafa
Gsk3a,Mafb
Gsk3a,Max
Gsk3a,Maz
Gsk3a,Mecom
Gsk3a,Mef2a
Gsk3a,Mef2c
Gsk3a,Mef2d
Gsk3a,Mitf
Gsk3a,Mxd1
Gsk3a,Myb
Gsk3a,Mybl2
Gsk3a,Myc
Gsk3a,Mycn
Gsk3a,Myod1
Gsk3a,Myt1
Gsk3a,Nfatc1
Gsk3a,Nfatc2
Gsk3a,Nfatc3
Gsk3a,Nfatc4
Gsk3a,Nfkb1
Gsk3a,Nfkb2
Gsk3a,Nkx2-5
Gsk3a,Nr4a1
Gsk3a,Nr4a2
Gsk3a,Nr5a1
Gsk3a,Nrf1
Gsk3a,Osr1
Gsk3a,Pax3
Gsk3a,Pdx1
Gsk3a,Pin1
Gsk3a,Pou2f1
Gsk3a,Pou5f1
Gsk3a,Prdm1
Gsk3a,Rbpj
Gsk3a,Rela
Gsk3a,Runx1
Gsk3a,Runx2
Gsk3a,Satb2
Gsk3a,Ski
Gsk3a,Smad1
Gsk3a,Smad3
Gsk3a,Smad4
Gsk3a,Snai1
Gsk3a,Sox2
Gsk3a,Sox9
Gsk3a,Sp1
Gsk3a,Sp3
Gsk3a,Spi1
Gsk3a,Spib
Gsk3a,Srf
Gsk3a,Stat1
Gsk3a,Stat2
Gsk3a,Stat4
Gsk3a,Tal1
Gsk3a,Tbp
Gsk3a,Tcf4
Gsk3a,Tcf7l2
Gsk3a,Tead1
Gsk3a,Tead2
Gsk3a,Tead3
Gsk3a,Tead4
Gsk3a,Terf1
Gsk3a,Tfap2a
Gsk3a,Tfcp2
Gsk3a,Tfdp1
Gsk3a,Twist1
Gsk3a,Usf1
Gsk3a,Yy1
Gsk3a,Zbtb16
Gsk3a,Zc3h8
Gsk3a,Zhx1
Gsk3b,Aire
Gsk3b,Arnt
Gsk3b,Arntl
Gsk3b,Ascl1
Gsk3b,Atf1
Gsk3b,Atf2
Gsk3b,Atf4
Gsk3b,Atf5
Gsk3b,Atoh1
Gsk3b,Bptf
Gsk3b,Cdx2
Gsk3b,Cebpa
Gsk3b,Cebpb
Gsk3b,Cebpd
Gsk3b,Cebpe
Gsk3b,Cic
Gsk3b,Clock
Gsk3b,Creb1
Gsk3b,Creb3
Gsk3b,Crem
Gsk3b,Crx
Gsk3b,Ctcf
Gsk3b,Cux1
Gsk3b,Cux2
Gsk3b,Ddit3
Gsk3b,Deaf1
Gsk3b,Dlx5
Gsk3b,E2f1
Gsk3b,E2f2
Gsk3b,E2f3
Gsk3b,E2f4
Gsk3b,E2f5
Gsk3b,Egr1
Gsk3b,Elf1
Gsk3b,Elf4
Gsk3b,Elk1
Gsk3b,Elk3
Gsk3b,Epas1
Gsk3b,Erg
Gsk3b,Esrra
Gsk3b,Ets1
Gsk3b,Etv1
Gsk3b,Fos
Gsk3b,Fosb
Gsk3b,Fosl1
Gsk3b,Fosl2
Gsk3b,Foxa2
Gsk3b,Foxg1
Gsk3b,Foxl2
Gsk3b,Foxm1
Gsk3b,Foxo1
Gsk3b,Foxo3
Gsk3b,Foxo4
Gsk3b,Foxo6
Gsk3b,Foxp3
Gsk3b,Gabpa
Gsk3b,Gata1
Gsk3b,Gata2
Gsk3b,Gata6
Gsk3b,Gcm1
Gsk3b,Gfi1
Gsk3b,Gli1
Gsk3b,Gli2
Gsk3b,Gli3
Gsk3b,Glis2
Gsk3b,Glis3
Gsk3b,Hand1
Gsk3b,Hes5
Gsk3b,Hes6
Gsk3b,Hic2
Gsk3b,Hif1a
Gsk3b,Hif3a
Gsk3b,Hmga1
Gsk3b,Homez
Gsk3b,Hoxa11
Gsk3b,Hoxb6
Gsk3b,Hoxb7
Gsk3b,Hoxc4
Gsk3b,Hsf1
Gsk3b,Hsf2
Gsk3b,Ikzf1
Gsk3b,Ikzf3
Gsk3b,Irf2
Gsk3b,Irf3
Gsk3b,Irf5
Gsk3b,Irf7
Gsk3b,Isl2
Gsk3b,Jun
Gsk3b,Junb
Gsk3b,Jund
Gsk3b,Klf1
Gsk3b,Klf13
Gsk3b,Klf5
Gsk3b,Lef1
Gsk3b,Maf
Gsk3b,Mafa
Gsk3b,Mafb
Gsk3b,Max
Gsk3b,Maz
Gsk3b,Mecom
Gsk3b,Mef2a
Gsk3b,Mef2c
Gsk3b,Mef2d
Gsk3b,Mitf
Gsk3b,Mnx1
Gsk3b,Mxd1
Gsk3b,Myb
Gsk3b,Mybl2
Gsk3b,Myc
Gsk3b,Mycl
Gsk3b,Mycn
Gsk3b,Myod1
Gsk3b,Myt1
Gsk3b,Ncoa1
Gsk3b,Neurod1
Gsk3b,Neurod2
Gsk3b,Nfatc1
Gsk3b,Nfatc2
Gsk3b,Nfatc3
Gsk3b,Nfatc4
Gsk3b,Nfe2l1
Gsk3b,Nfia
Gsk3b,Nfic
Gsk3b,Nfkb1
Gsk3b,Nfkb2
Gsk3b,Nkx2-1
Gsk3b,Nkx2-5
Gsk3b,Nr1d1
Gsk3b,Nr4a1
Gsk3b,Nr4a2
Gsk3b,Nr5a1
Gsk3b,Nrf1
Gsk3b,Osr1
Gsk3b,Pa2g4
Gsk3b,Pax2
Gsk3b,Pax3
Gsk3b,Pax8
Gsk3b,Pdx1
Gsk3b,Pin1
Gsk3b,Pou2f1
Gsk3b,Pou5f1
Gsk3b,Prdm1
Gsk3b,Purb
Gsk3b,Rbpj
Gsk3b,Rela
Gsk3b,Rest
Gsk3b,Rfx1
Gsk3b,Rreb1
Gsk3b,Runx1
Gsk3b,Runx2
Gsk3b,Runx3
Gsk3b,Satb2
Gsk3b,Six3
Gsk3b,Six6
Gsk3b,Ski
Gsk3b,Smad1
Gsk3b,Smad3
Gsk3b,Smad4
Gsk3b,Smad5
Gsk3b,Snai1
Gsk3b,Snai2
Gsk3b,Snapc4
Gsk3b,Sox11
Gsk3b,Sox2
Gsk3b,Sox6
Gsk3b,Sox9
Gsk3b,Sp1
Gsk3b,Sp3
Gsk3b,Spi1
Gsk3b,Spib
Gsk3b,Srebf1
Gsk3b,Srf
Gsk3b,Stat1
Gsk3b,Stat4
Gsk3b,Stat5a
Gsk3b,Stat5b
Gsk3b,Tal1
Gsk3b,Tbp
Gsk3b,Tcf12
Gsk3b,Tcf3
Gsk3b,Tcf4
Gsk3b,Tcf7l2
Gsk3b,Tead1
Gsk3b,Tead2
Gsk3b,Tead3
Gsk3b,Tead4
Gsk3b,Terf1
Gsk3b,Terf2
Gsk3b,Tet1
Gsk3b,Tfap2a
Gsk3b,Tfcp2
Gsk3b,Tfdp1
Gsk3b,Tsc22d1
Gsk3b,Tshz3
Gsk3b,Twist1
Gsk3b,Usf1
Gsk3b,Usf2
Gsk3b,Wt1
Gsk3b,Xbp1
Gsk3b,Ybx3
Gsk3b,Yy1
Gsk3b,Zbtb14
Gsk3b,Zbtb16
Gsk3b,Zbtb21
Gsk3b,Zbtb33
Gsk3b,Zbtb49
Gsk3b,Zc3h8
Gsk3b,Zfp217
Gsk3b,Zfpm1
Gsk3b,Zhx1
Hck,Aire
Hck,Cebpb
Hck,Creb1
Hck,Dlx5
Hck,Elf1
Hck,Elk1
Hck,Foxa2
Hck,Foxg1
Hck,Foxo1
Hck,Foxo3
Hck,Foxo4
Hck,Foxo6
Hck,Gata1
Hck,Gata2
Hck,Hand1
Hck,Hes5
Hck,Ikzf3
Hck,Irf3
Hck,Jun
Hck,Mitf
Hck,Mxd1
Hck,Myc
Hck,Myod1
Hck,Myt1
Hck,Nfatc2
Hck,Nfkb1
Hck,Nkx2-1
Hck,Nr4a1
Hck,Nrf1
Hck,Pax3
Hck,Pax8
Hck,Pou5f1
Hck,Rbpj
Hck,Rela
Hck,Runx2
Hck,Ski
Hck,Smad1
Hck,Smad3
Hck,Smad4
Hck,Sox2
Hck,Sp1
Hck,Stat1
Hck,Stat5a
Hck,Stat5b
Hck,Tal1
Hck,Tead1
Hck,Tead2
Hck,Tead3
Hck,Tead4
Hck,Terf1
Hck,Tfcp2
Hck,Twist1
Hck,Xbp1
Hdac3,Atf2
Hdac3,E2f1
Hdac3,E2f2
Hdac3,E2f3
Hdac3,E2f4
Hdac3,E2f5
Hdac3,Foxm1
Hdac3,Hif1a
Hdac3,Jun
Hdac3,Mafk
Hdac3,Mef2c
Hdac3,Mybl2
Hdac3,Myc
Hdac3,Myod1
Hdac3,Nfkb1
Hdac3,Rela
Hdac3,Runx2
Hdac3,Sp1
Hdac3,Sp3
Hdac3,Spi1
Hdac3,Tbp
Hdac3,Tfdp1
Hdac3,Yy1
Hdac4,Atf2
Hdac4,E2f1
Hdac4,E2f2
Hdac4,E2f3
Hdac4,Foxm1
Hdac4,Hif1a
Hdac4,Jun
Hdac4,Mef2a
Hdac4,Mef2c
Hdac4,Mef2d
Hdac4,Mybl2
Hdac4,Myc
Hdac4,Myod1
Hdac4,Runx2
Hdac4,Sp1
Hdac4,Sp3
Hdac4,Spi1
Hdac4,Tbp
Hdac4,Tfdp1
Hdac4,Yy1
Hdac5,Mef2a
Hdac5,Mef2c
Hdac5,Mef2d
Hdac5,Runx2
Hdac6,Atf4
Hdac6,Atf5
Hdac6,Ddit3
Hdac6,E2f1
Hdac6,E2f3
Hdac6,Fos
Hdac6,Foxm1
Hdac6,Mef2c
Hdac6,Mybl2
Hdac6,Myc
Hdac6,Rela
Hdac6,Smad3
Hdac6,Smad4
Hdac6,Sp1
Hdac7,Plag1
Hdac7,Plagl2
Hipk2,Aire
Hipk2,Arnt
Hipk2,Arntl
Hipk2,Atf1
Hipk2,Cebpa
Hipk2,Cebpb
Hipk2,Creb1
Hipk2,Ctcf
Hipk2,E2f1
Hipk2,E2f3
Hipk2,Elf4
Hipk2,Etv5
Hipk2,Fos
Hipk2,Foxl2
Hipk2,Foxo1
Hipk2,Foxp3
Hipk2,Hmga1
Hipk2,Hnf1a
Hipk2,Hnf4a
Hipk2,Hoxc8
Hipk2,Hsf2
Hipk2,Irf3
Hipk2,Irf5
Hipk2,Irf7
Hipk2,Jun
Hipk2,Klf3
Hipk2,Lef1
Hipk2,Mecp2
Hipk2,Mitf
Hipk2,Myb
Hipk2,Mybl2
Hipk2,Myc
Hipk2,Myod1
Hipk2,Ncoa1
Hipk2,Nfatc1
Hipk2,Nfkb1
Hipk2,Nkx2-1
Hipk2,Nkx2-5
Hipk2,Nkx3-1
Hipk2,Nr2f2
Hipk2,Nr5a1
Hipk2,Pax2
Hipk2,Pax6
Hipk2,Pdx1
Hipk2,Plag1
Hipk2,Rela
Hipk2,Runx1
Hipk2,Runx2
Hipk2,Six3
Hipk2,Six6
Hipk2,Ski
Hipk2,Smad1
Hipk2,Smad3
Hipk2,Smad4
Hipk2,Sox4
Hipk2,Sox6
Hipk2,Sp1
Hipk2,Sp3
Hipk2,Srebf1
Hipk2,Srf
Hipk2,Stat1
Hipk2,Tead1
Hipk2,Tead2
Hipk2,Tead3
Hipk2,Tead4
Hipk2,Tfap2b
Hipk2,Tfap2c
Hipk2,Trps1
Hipk2,Zbtb16
Hipk2,Zbtb4
Hipk2,Zeb2
Hipk2,Zhx1
Hsp90aa1,Ahr
Hsp90aa1,Aire
Hsp90aa1,Arnt
Hsp90aa1,Arntl
Hsp90aa1,Ascl1
Hsp90aa1,Atf1
Hsp90aa1,Atf2
Hsp90aa1,Atf4
Hsp90aa1,Atf5
Hsp90aa1,Atoh1
Hsp90aa1,Cebpd
Hsp90aa1,Creb1
Hsp90aa1,Creb3
Hsp90aa1,Crem
Hsp90aa1,Cux2
Hsp90aa1,Ddit3
Hsp90aa1,Dlx5
Hsp90aa1,E2f1
Hsp90aa1,E2f2
Hsp90aa1,E2f3
Hsp90aa1,Egr1
Hsp90aa1,Elf1
Hsp90aa1,Epas1
Hsp90aa1,Etv1
Hsp90aa1,Fos
Hsp90aa1,Fosb
Hsp90aa1,Foxa2
Hsp90aa1,Foxg1
Hsp90aa1,Foxo1
Hsp90aa1,Foxo3
Hsp90aa1,Foxo4
Hsp90aa1,Foxo6
Hsp90aa1,Gata1
Hsp90aa1,Gata2
Hsp90aa1,Gli1
Hsp90aa1,Hand1
Hsp90aa1,Hes5
Hsp90aa1,Hes6
Hsp90aa1,Hic2
Hsp90aa1,Hif1a
Hsp90aa1,Hmga1
Hsp90aa1,Hoxa11
Hsp90aa1,Hoxb6
Hsp90aa1,Hoxb7
Hsp90aa1,Hoxc4
Hsp90aa1,Hsf1
Hsp90aa1,Ikzf1
Hsp90aa1,Irf2
Hsp90aa1,Irf3
Hsp90aa1,Irf5
Hsp90aa1,Jun
Hsp90aa1,Klf1
Hsp90aa1,Lef1
Hsp90aa1,Max
Hsp90aa1,Maz
Hsp90aa1,Mecom
Hsp90aa1,Mef2a
Hsp90aa1,Mef2c
Hsp90aa1,Mef2d
Hsp90aa1,Mitf
Hsp90aa1,Mxd1
Hsp90aa1,Myb
Hsp90aa1,Myc
Hsp90aa1,Mycn
Hsp90aa1,Myod1
Hsp90aa1,Myt1
Hsp90aa1,Nfatc2
Hsp90aa1,Nfatc3
Hsp90aa1,Nfkb1
Hsp90aa1,Nfkb2
Hsp90aa1,Nkx2-5
Hsp90aa1,Nr4a1
Hsp90aa1,Nr4a2
Hsp90aa1,Nrf1
Hsp90aa1,Osr1
Hsp90aa1,Pax3
Hsp90aa1,Pdx1
Hsp90aa1,Pin1
Hsp90aa1,Pou2f1
Hsp90aa1,Pou5f1
Hsp90aa1,Purb
Hsp90aa1,Rbpj
Hsp90aa1,Rela
Hsp90aa1,Runx1
Hsp90aa1,Runx2
Hsp90aa1,Ski
Hsp90aa1,Smad1
Hsp90aa1,Smad3
Hsp90aa1,Smad4
Hsp90aa1,Snai1
Hsp90aa1,Sox2
Hsp90aa1,Sp1
Hsp90aa1,Sp3
Hsp90aa1,Spi1
Hsp90aa1,Spib
Hsp90aa1,Srf
Hsp90aa1,Stat1
Hsp90aa1,Stat4
Hsp90aa1,Tal1
Hsp90aa1,Tbp
Hsp90aa1,Tcf3
Hsp90aa1,Tcf4
Hsp90aa1,Tcf7l2
Hsp90aa1,Tead1
Hsp90aa1,Tead2
Hsp90aa1,Tead3
Hsp90aa1,Tead4
Hsp90aa1,Terf1
Hsp90aa1,Tfap2a
Hsp90aa1,Tfcp2
Hsp90aa1,Tfdp1
Hsp90aa1,Twist1
Hsp90aa1,Usf1
Hsp90aa1,Yy1
Hsp90aa1,Zbtb16
Hsp90aa1,Zc3h8
Hsp90aa1,Zhx1
Hsp90ab1,Aire
Hsp90ab1,Arnt
Hsp90ab1,Ascl1
Hsp90ab1,Atf1
Hsp90ab1,Atf2
Hsp90ab1,Atf4
Hsp90ab1,Atf5
Hsp90ab1,Atoh1
Hsp90ab1,Cebpd
Hsp90ab1,Creb1
Hsp90ab1,Creb3
Hsp90ab1,Crem
Hsp90ab1,Cux2
Hsp90ab1,Ddit3
Hsp90ab1,Dlx5
Hsp90ab1,E2f1
Hsp90ab1,Egr1
Hsp90ab1,Elf1
Hsp90ab1,Epas1
Hsp90ab1,Etv1
Hsp90ab1,Fos
Hsp90ab1,Fosb
Hsp90ab1,Foxa2
Hsp90ab1,Foxg1
Hsp90ab1,Foxo1
Hsp90ab1,Foxo3
Hsp90ab1,Foxo4
Hsp90ab1,Foxo6
Hsp90ab1,Gabpa
Hsp90ab1,Gata1
Hsp90ab1,Gata2
Hsp90ab1,Gli1
Hsp90ab1,Glis2
Hsp90ab1,Hand1
Hsp90ab1,Hes5
Hsp90ab1,Hes6
Hsp90ab1,Hic2
Hsp90ab1,Hif1a
Hsp90ab1,Hmga1
Hsp90ab1,Hoxa11
Hsp90ab1,Hoxb7
Hsp90ab1,Hoxc4
Hsp90ab1,Hsf1
Hsp90ab1,Hsf2
Hsp90ab1,Ikzf1
Hsp90ab1,Irf2
Hsp90ab1,Irf3
Hsp90ab1,Irf5
Hsp90ab1,Jun
Hsp90ab1,Klf1
Hsp90ab1,Lef1
Hsp90ab1,Max
Hsp90ab1,Maz
Hsp90ab1,Mecom
Hsp90ab1,Mef2a
Hsp90ab1,Mef2c
Hsp90ab1,Mef2d
Hsp90ab1,Mitf
Hsp90ab1,Mxd1
Hsp90ab1,Myb
Hsp90ab1,Myc
Hsp90ab1,Mycn
Hsp90ab1,Myt1
Hsp90ab1,Nfatc2
Hsp90ab1,Nfatc3
Hsp90ab1,Nfkb1
Hsp90ab1,Nfkb2
Hsp90ab1,Nkx2-5
Hsp90ab1,Nr4a1
Hsp90ab1,Nr4a2
Hsp90ab1,Nrf1
Hsp90ab1,Osr1
Hsp90ab1,Pax3
Hsp90ab1,Pdx1
Hsp90ab1,Pin1
Hsp90ab1,Pou2f1
Hsp90ab1,Pou5f1
Hsp90ab1,Rbpj
Hsp90ab1,Rela
Hsp90ab1,Runx1
Hsp90ab1,Runx2
Hsp90ab1,Ski
Hsp90ab1,Smad1
Hsp90ab1,Smad3
Hsp90ab1,Smad4
Hsp90ab1,Snai1
Hsp90ab1,Sox2
Hsp90ab1,Sp1
Hsp90ab1,Sp3
Hsp90ab1,Spi1
Hsp90ab1,Spib
Hsp90ab1,Srf
Hsp90ab1,Stat1
Hsp90ab1,Stat4
Hsp90ab1,Tal1
Hsp90ab1,Tcf4
Hsp90ab1,Tcf7l2
Hsp90ab1,Tead1
Hsp90ab1,Tead2
Hsp90ab1,Tead3
Hsp90ab1,Tead4
Hsp90ab1,Terf1
Hsp90ab1,Tfap2a
Hsp90ab1,Tfcp2
Hsp90ab1,Twist1
Hsp90ab1,Usf1
Hsp90ab1,Yy1
Hsp90ab1,Zbtb16
Hsp90ab1,Zc3h8
Hsp90ab1,Zhx1
Hspa1a,E2f1
Hspa1a,Fos
Hspa1a,Irf5
Hspa1a,Nfkb1
Hspa1a,Rela
Hspa1a,Smad3
Hspa1a,Smad4
Hspa1a,Terf2
Ifi203,Irf3
Ifi204,Irf3
Ifngr1,Stat1
Igf1r,Cebpb
Igf1r,Creb1
Igf1r,Dlx5
Igf1r,E2f1
Igf1r,Elf1
Igf1r,Elk1
Igf1r,Ets1
Igf1r,Foxa2
Igf1r,Foxg1
Igf1r,Foxo1
Igf1r,Foxo3
Igf1r,Foxo4
Igf1r,Foxo6
Igf1r,Gata1
Igf1r,Gata2
Igf1r,Gtf2i
Igf1r,Hand1
Igf1r,Hes5
Igf1r,Hmga1
Igf1r,Hoxa10
Igf1r,Ikzf3
Igf1r,Irf3
Igf1r,Irf5
Igf1r,Irf7
Igf1r,Jun
Igf1r,Mef2d
Igf1r,Mitf
Igf1r,Mxd1
Igf1r,Myb
Igf1r,Myc
Igf1r,Myt1
Igf1r,Nfatc1
Igf1r,Nfatc2
Igf1r,Nr4a1
Igf1r,Nrf1
Igf1r,Pou5f1
Igf1r,Rbpj
Igf1r,Rela
Igf1r,Runx2
Igf1r,Ski
Igf1r,Smad1
Igf1r,Smad3
Igf1r,Snai1
Igf1r,Sox2
Igf1r,Sp1
Igf1r,Stat1
Igf1r,Stat4
Igf1r,Stat5a
Igf1r,Stat5b
Igf1r,Tal1
Igf1r,Tbp
Igf1r,Terf1
Igf1r,Terf2
Igf1r,Tfcp2
Igf1r,Tfdp1
Igf1r,Twist1
Igf1r,Zbtb33
Ikbkb,Aire
Ikbkb,Atf4
Ikbkb,Atf6
Ikbkb,Creb1
Ikbkb,Dlx5
Ikbkb,E2f1
Ikbkb,E4f1
Ikbkb,Elk1
Ikbkb,Fos
Ikbkb,Foxa2
Ikbkb,Foxg1
Ikbkb,Foxo1
Ikbkb,Foxo3
Ikbkb,Foxo4
Ikbkb,Foxo6
Ikbkb,Foxp3
Ikbkb,Gabpa
Ikbkb,Gata1
Ikbkb,Gata2
Ikbkb,Gli1
Ikbkb,Gli2
Ikbkb,Gli3
Ikbkb,Glis2
Ikbkb,Hand1
Ikbkb,Hand2
Ikbkb,Hes5
Ikbkb,Hif1a
Ikbkb,Hmga1
Ikbkb,Hoxc8
Ikbkb,Ikzf3
Ikbkb,Irf3
Ikbkb,Irf5
Ikbkb,Irf7
Ikbkb,Jun
Ikbkb,Max
Ikbkb,Mecom
Ikbkb,Mef2d
Ikbkb,Mitf
Ikbkb,Mxd1
Ikbkb,Myb
Ikbkb,Myc
Ikbkb,Myod1
Ikbkb,Myt1
Ikbkb,Neurod1
Ikbkb,Nfatc1
Ikbkb,Nfatc2
Ikbkb,Nfkb1
Ikbkb,Nfkb2
Ikbkb,Nr4a1
Ikbkb,Nr5a1
Ikbkb,Nrf1
Ikbkb,Pax2
Ikbkb,Pou5f1
Ikbkb,Rel
Ikbkb,Rela
Ikbkb,Runx2
Ikbkb,Ski
Ikbkb,Smad1
Ikbkb,Smad3
Ikbkb,Smad4
Ikbkb,Smad5
Ikbkb,Sox2
Ikbkb,Sp1
Ikbkb,Stat1
Ikbkb,Tal1
Ikbkb,Tbp
Ikbkb,Tcf3
Ikbkb,Terf1
Ikbkb,Twist1
Ikbkb,Zbtb16
Ikbke,Aire
Ikbke,Arnt
Ikbke,Ascl1
Ikbke,Atf1
Ikbke,Atf2
Ikbke,Atf4
Ikbke,Atf5
Ikbke,Atoh1
Ikbke,Cebpd
Ikbke,Creb1
Ikbke,Creb3
Ikbke,Crem
Ikbke,Cux2
Ikbke,Ddit3
Ikbke,Dlx5
Ikbke,E2f1
Ikbke,Egr1
Ikbke,Elf1
Ikbke,Epas1
Ikbke,Etv1
Ikbke,Fos
Ikbke,Fosb
Ikbke,Foxa2
Ikbke,Foxg1
Ikbke,Foxo1
Ikbke,Foxo3
Ikbke,Foxo4
Ikbke,Foxo6
Ikbke,Gata1
Ikbke,Gata2
Ikbke,Gli1
Ikbke,Gli2
Ikbke,Gli3
Ikbke,Glis2
Ikbke,Hand1
Ikbke,Hes5
Ikbke,Hes6
Ikbke,Hic2
Ikbke,Hif1a
Ikbke,Hmga1
