"","RNA.Neural","RNA.MSC","RNA.Fibroblast","RNA.Megakaryocyte","RNA.Myeloid"
"STXBP3",0.102410809441523,0,0.0354826897109979,0.0165724927761615,0
"TMEM167B",0.0462269983503397,0.121931870184628,0.0346280978944848,0,0
"SARS",0.126971191190246,0.209732793723557,0.0720759255204772,0.168887418767602,0.188058259273251
"PSMA5",0.0749863867891355,0.112572448527917,0.0275116174487416,0.335349380268418,0
"GNAI3",0.18700023521306,0.13420441368269,0.0524540768202629,0.0819924451832154,0.0549773752409617
"GSTM3",0.259108973234271,0.15465958356213,0,0.0290229057852226,0
"CSF1",0,0.440528672532723,0.0380576183734959,0,0
"AHCYL1",0.0248056421516451,0.133470660052061,0,0,0
"RBM15",0,0.0156902929953988,0.0530399325555502,0,0
"LAMTOR5",0.292501278158882,0.38750263887174,0.431169470475308,0.266956576635479,0.273667356153184
"KCNA3",0,0,0,0,0
"CD53",0,0,0,0.373967875974932,0
"LRIF1",0.0634926570146946,0.104544072088086,0.062326950588493,0.0988128080381677,0
"DRAM2",0.0477544379309506,0.0317730023397219,0.046837562649981,0.0698774210743647,0.0893798070366681
"CEPT1",0.0377523479862592,0.119245226947455,0.0297324777164759,0,0
"DENND2D",0,0.0209299092727385,0,0.0983253010805786,0
"WDR77",0,0.0805546088056979,0.0478018631267073,0.0557663579038684,0
"ATP5F1",0.0386855902838165,0.347544959576917,0.0948300521256479,0.327185682158188,0.222907593613879
"C1orf162",0.0119460945866174,0,0,0.221527863415509,0.131030927174254
"RAP1A",0.400295246124788,0.064810397250997,0.0290881291103057,0.263636387242359,0.0988121003295449
"CAPZA1",0.0285789645461667,0.179531181865685,0.022399640823112,0.315512993342367,0.0549773752409617
"RHOC",0,0.544707203961045,0.510707105418264,0.457218283888922,0
"SLC16A1-AS1",0,0.121878764984055,0.0356737804581332,0.0601157982359634,0
"PHTF1",0,0.0798212635121702,0.0730657607318843,0,0.103929114976494
"RSBN1",0.0481800928010146,0.0677442618124703,0,0.209611383407186,0.201039385779733
"PTPN22",0,0,0,0.0368974035441276,0
"HIPK1",0.0384107916531951,0.0248574004140812,0,0,0
"OLFML3",0,0.867457796153463,0,0,0
"TRIM33",0,0.123659400244528,0.074234108352311,0.0384552471341741,0
"BCAS2",0,0.0926837002990224,0.109532377300936,0.0100057823931717,0
"NRAS",0,0.0143153993223096,0.0485740116788824,0.0716266240268612,0
"CSDE1",0.184422196545927,0.194606409662016,0.171593711344463,0.081164240906332,0.216314489249798
"SIKE1",0,0.121243249110977,0.0633695695079758,0.157972846642123,0
"ATP1A1",0,0.126228457733352,0.0731517742351726,0.0407235757240108,0
"CD2",0,0,0,0.153240796519946,0
"MAN1A2",0,0.0354132123513869,0,0,0
"FAM46C",0.230712992534857,0.0435023257228619,0.0100884845243511,0.0496210014133616,0
"SEC22B",0.0713107225868289,0.113762737605445,0,0.13671995943102,0
"RP11-14N7.2",0,0.0247512600180801,0.0381276960306887,0,0
"CH17-373J23.1",0.0158875689620558,0.0759316043095317,0.199432207235672,0.0396152190201899,0
"RNF115",0.0252823854045346,0.166682808669088,0.03809259671076,0,0.211073600099153
"ITGA10",0,0.184970936636451,0.0328604669576208,0,0
"RBM8A",0.213128253376761,0.274260273370011,0.241869529770945,0.338256986014953,0.184307575196292
"LIX1L",0,0.0824176273364075,0,0,0
"POLR3GL",0.0356963155103912,0.0334290641543837,0.00782893277867664,0.2013845588871,0
"TXNIP",0.493639411296704,1.13334956898327,0.0808374984015279,0.548246856560527,0.24576138011992
"AC245100.1",0,0.017999748618884,0,0,0.108150426234825
"NBPF14",0,0.0188029551915343,0,0,0
"CH17-189H20.1",0.0121278645763863,0.242363586740995,0.0100884845243511,0.0146200034591095,0.0531730509938633
"LINC00869",0,0.0472394452675092,0,0.0986643199413521,0.142552858030531
"HIST2H2BF",0.0344094740546205,0.0227765867109656,0.14749358271853,0,0
"HIST2H2BE",0.0384380436493417,0.0206904294441811,0.0750519103779538,0.132836801377914,0
"HIST2H2AC",0.0234629561083526,0.0339905795565977,0.0267638896229656,0.0165724927761615,0
"BOLA1",0.0366082649193392,0.0305377282638657,0,0.0189554752975558,0
"SF3B4",0.0660992924656909,0.113621245358632,0.0772638448892884,0.0718637942889694,0.209888035468934
"OTUD7B",0.013764474083021,0.0661647432582871,0.0267638896229656,0.094205806925677,0
"VPS45",0,0.107959873950961,0,0.0536258393104755,0
"PLEKHO1",0,0.0870094037870467,0.106558089354215,0.158593011974371,0
"ANP32E",0.0321624934971664,0.0856012728690049,0.0806287504979493,0.183687893388973,0.173278582188527
"APH1A",0.0215081432829883,0.258469344115926,0.00782893277867664,0.135480789121546,0
"MRPS21",0.112293769603638,0.469531955410398,0.20187991723714,0.294635644696628,0.378693061724969
"RPRD2",0,0.00948576082181009,0,0,0
"MCL1",0.0170655438886672,0.71948185059029,0.113579686494716,0.0842498284517121,0
"ENSA",0.0723132981666379,0.110576268179727,0.238909616790108,0.418064204564698,0.0549773752409617
"CTSS",0,0,0,0.17377991100352,0.0778578761803906
"CTSK",0,0.382361494110926,0,0,0
"CERS2",0.0164815764732332,0.0288458114759574,0.043100166705189,0.190315760550626,0.0549773752409617
"C1orf56",0,0.150803391236875,0.0267638896229656,0,0
"CDC42SE1",0,0.2069699127357,0,0.321342577285636,0.0986960981448503
"MLLT11",0.0193884749279892,0,0.0179174173030277,0.0165724927761615,0
"GABPB2",0.0188433679935599,0.142606931063715,0,0.0408490955123611,0
"TNFAIP8L2",0,0,0,0.100755923712538,0
"SCNM1",0.058941527549977,0.133670274485116,0.0521584573737345,0.0629956048608921,0
"VPS72",0,0.0739608403442874,0.012311156298761,0,0.0991040790008313
"PIP5K1A",0.0123070883230126,0.0391681052796463,0,0,0.103929114976494
"PSMD4",0.214136879778556,0.0764058630772442,0.161612637236194,0.124946204144405,0
"PI4KB",0,0.0637956702992451,0,0,0
"SELENBP1",0.447281158828485,0.386715287210703,0.190874850926658,0.175794956613143,0.291645348122232
"PSMB4",0.137151963265176,0.071815470935224,0.137841064500513,0.0368974035441276,0.199864370944975
"POGZ",0.0410567362598431,0.200717025449029,0.0428186887532934,0,0
"SNX27",0,0.0205801582712914,0.0287643030308026,0,0
"MRPL9",0.0336991026053798,0.141605038945667,0.0465261177016156,0.0262683957275852,0.178342756859331
"THEM4",0,0.12126821639302,0.00782893277867664,0.0664650955804052,0
"S100A10",0.0411964948547334,0.3853818294958,0.271509768173508,0.906890362161685,0
"S100A11",0.057663352156036,1.3173770694617,0.736883014894527,0.512974834389167,0.49607781319167
"S100A9",0.180979392297744,0.103512350334226,0.177890362871969,0.169640350734635,4.92702886714046
"S100A12",0,0,0,0.0444490240314311,0.481634201496692
"S100A8",0.282841933970384,0.172140981022878,0.259171713217184,0.278747875902748,5.45302750215963
"S100A6",0.550498760270814,0.930581403483745,2.17033153999155,1.4920349295049,1.58926591287208
"S100A4",0.327856374630174,0.334177984479742,0.20753037601627,2.10763620963588,0.361495220324838
"S100A16",0.0112152752107109,0.265923253091625,0.61064392780588,0.0357908309677438,0
"S100A13",0.177380617127291,0.840144741825013,0.600214605154649,0.0647520886584714,0
"CHTOP",0.118087377075965,0.154882999826373,0.121417893378718,0.138955404767007,0
"SNAPIN",0.0134894522906658,0.063339436411166,0.00782893277867664,0.0717778214347032,0
"ILF2",0.045290402505582,0.19465898399352,0.00782893277867664,0.0686712863637543,0
"GATAD2B",0.055751126230716,0.020861788711074,0.0420689794130912,0.042988839110254,0
"DENND4B",0,0.0576124762212863,0.0297324777164759,0,0
"SLC39A1",0.0143204448588693,0.0994076984892498,0.0695011220751356,0.0628164397956359,0
"JTB",0.16535387446744,0.265431899663186,0.503135993450742,0.497399902635129,0
"RAB13",0.0230054287847501,0.271391188587863,0.236990057232167,0.137844682666238,0.29810505447107
"RPS27",1.11827433135373,2.05685432485956,2.78259550026261,3.12515289596107,2.35306584302869
"TPM3",0.0502347148490682,0.161407148859461,0.379440834718032,0.632036400898888,0.161480162417792
"C1orf43",0.0357919492674494,0.105770672284965,0.129924395543547,0.223822188721257,0
"UBAP2L",0.0710275937526508,0.0868002886502284,0.112414801496741,0,0
"HAX1",0.0248666475961924,0.185591336939462,0.234419297357434,0.125240259633122,0
"ATP8B2",0,0.022037961039569,0,0,0
"UBE2Q1",0.0469339507464386,0.0162487610437244,0,0.0942216050380424,0
"ADAR",0.0878964521129197,0.390705546715569,0.0423836545260276,0.143270761438035,0.204413995655434
"PMVK",0,0.0288018431930571,0.104120399251403,0.209945187001013,0
"PBXIP1",0.0121921220259269,0.161076332125195,0,0.0539462020745961,0
"PYGO2",0,0.140692880126217,0,0.0395401935274789,0
"SHC1",0,0.343468410662134,0.0681239675807935,0.0354341794361053,0.0893798070366681
"CKS1B",0.0792399210916821,0.119553016266676,0.207944712859342,0.12932981025222,0.350291641980815
"ADAM15",0,0.0647258702074543,0.113537379561988,0,0.0991040790008313
"EFNA1",0,0.27121190741832,0,0,0
"SLC50A1",0.105682186583856,0.0491821599657647,0.0320641673234746,0.129174838256503,0
"DPM3",0.0394568853808022,0.335900434122281,0.0920737502986972,0.249304068366241,0.371484903431262
"KRTCAP2",0.022423254431446,0.459597178027515,0.169992056011412,0.279723246581575,0.145084384607847
"MTX1",0.0663640638551045,0.0972597381935946,0.119451442685719,0.0146200034591095,0
"FAM189B",0,0.0593440133920455,0.0650635641526098,0.0468737805912366,0
"SCAMP3",0.0121278645763863,0.0485364114030432,0.0320641673234746,0,0
"CLK2",0,0.0467892210576491,0.0350591775244126,0,0
"FDPS",0,0.0676775284926505,0.190886053558322,0.230034573754675,0.0878573634635571
"RUSC1",0,0.0711567448795249,0,0.0384548553535914,0
"ASH1L",0.112912883606382,0.236709714197326,0.0455962261715097,0.114654198021009,0
"YY1AP1",0.0409689737516903,0.0888096838109653,0.0710063951079311,0.0786562116219664,0.108150426234825
"DAP3",0.0325811685530136,0.0856078552441826,0,0.0987820390923733,0
"GON4L",0.0174529695885768,0.228444570039362,0.07140727754988,0.0992007305067235,0.113827651015074
"RIT1",0.0464468303649519,0.0860805069296478,0,0.0406712980536983,0
"KIAA0907",0.039165900050048,0.0892796903259031,0,0,0
"ARHGEF2",0.043734383393965,0.164034564503105,0,0.0384552471341741,0.165339099679968
"SSR2",0.0510581735963277,0.441470263803278,0.394890753719787,0.611739356093527,0.24238413936158
"LAMTOR2",0.118858080416717,0.214564175764406,0.271754571602392,0.454542130022662,0.195742447833854
"LMNA",0.10700459544395,0.477689141814409,0.373942446930719,0.287304043276804,0.0893798070366681
"SEMA4A",0,0.0534229365472618,0,0,0
"PMF1",0,0.0290466526688987,0,0.137726565596523,0.142834738704519
"BGLAP",0,0.244044427022719,0.0823107991977519,0,0
"SMG5",0.0420286090134272,0.0296962745040365,0.0356737804581332,0,0
"CCT3",0.064750602210095,0.170226146880984,0.119667179228718,0.0879698883906651,0
"MEF2D",0,0.175353313481547,0.0356737804581332,0.0498926028042437,0
"APOA1BP",0.070444121258543,0.145449172076585,0.049448149074342,0.0896575778589956,0
"GPATCH4",0.0143204448588693,0.145336596786868,0.107135565569798,0.210067728135551,0
"ISG20L2",0,0,0.0643350868023826,0.0371721875707324,0
"MRPL24",0,0.0965095196114274,0.0649786525571158,0.0406712980536983,0
"HDGF",0.0138602869107473,0.0384676978801436,0.120273910140675,0.161586863014064,0.166170015924887
"PRCC",0.0251157963789036,0.0374414154877043,0,0.0292409610389706,0
"SH2D2A",0,0,0,0,0
"FCRL5",0,0,0,0,0
"FCRL2",0,0,0,0,0
"SPTA1",0.105875289068799,0.0227765867109656,0.133800404149014,0.0162626133344135,0
"MNDA",0,0,0,0,0.899545001124662
"PYHIN1",0,0,0,0.0408490955123611,0
"IFI16",0,0.541058564157385,0,0.18278842465439,0.0549773752409617
"ACKR1",0.0695971341742767,0.0921312101959984,0.104701566348415,0.0809919310942903,0.104766186903061
"DUSP23",0.0121278645763863,0.101619882924325,0.234858910590964,0.108234789037646,0.308845612130255
"TAGLN2",0.0650179031497086,0.17108472092923,0.358299926766935,1.56395811903817,0.408612969425557
"PEA15",0,0.0407985063354587,0.117034910320924,0.0144029023261131,0
"DCAF8",0.13710956221969,0.124409141954044,0.027813295741284,0.0371721875707324,0
"COPA",0.0119971959886289,0.0509619706222065,0,0.0472179393075763,0
"NCSTN",0.0121867280370769,0.0700656811513455,0,0,0
"CD84",0,0,0,0,0
"SLAMF1",0,0,0,0,0
"CD48",0,0,0,0.237045466873286,0.0778578761803906
"SLAMF7",0,0.0232925488091133,0.0400575475502338,0.0967680909879526,0
"TSTD1",0,0,0.0810104634524026,0.222253154896422,0.10048488067894
"USF1",0,0,0,0,0
"ARHGAP30",0,0,0,0.123868484116212,0
"PFDN2",0.402244039408004,0.184036734872346,0.215177899373937,0.166998725301257,0.163222106819438
"UFC1",0.0827997964668566,0.0753349216363802,0.169084427755933,0.340135017509696,0.156145648041086
"PPOX",0.12056345895501,0,0.0566170800786873,0,0.183963733699334
"B4GALT3",0.305614138490462,0.0523492256252117,0.06536164345179,0.0162626133344135,0
"NDUFS2",0.0905112973441096,0.127798719605296,0.0422290749468945,0.220995554817854,0
"FCER1G",0.057278638863468,0.0193716782502426,0.012311156298761,1.55834364749433,0.295780912719801
"SDHC",0.0244938163600895,0.274976893715342,0.0396821584374289,0.258967437651666,0
"FCGR3A",0,0,0,0.0292409610389706,0
"FCRLA",0,0,0,0,0
"DUSP12",0.0169819976174302,0.109281850677202,0,0.0100057823931717,0
"ATF6",0,0.0636631237628358,0.030384039268284,0.0384552471341741,0
"OLFML2B",0.010546202737323,0.484391424588625,0,0,0
"UHMK1",0.0128719679965272,0.0439652939192153,0,0.104578302727256,0.0778578761803906
"UAP1",0,0,0.0346280978944848,0.068462468958716,0.0549773752409617
"DDR2",0,0.32670944171545,0.0419151639262164,0,0
"RGS4",0,0,0,0,0
"NUF2",0.0137095714461769,0,0.012311156298761,0,0
"PBX1",0.118752447659647,0.0582737079300363,0.0280358256805754,0.068446596622615,0
"MGST3",0.302919426045979,0.531445845227176,0.303795462375166,0.539818179328206,0.182979724746263
"ALDH9A1",0,0.135909493141833,0.125349717461306,0.0144029023261131,0
"TMCO1",0.013764474083021,0.163552410383281,0.0615453028692847,0.207187534218458,0.095985868838559
"UCK2",0,0.0335702613285513,0.022399640823112,0.0292409610389706,0
"POU2F1",0.0325538865211963,0.127650858120542,0.037284744872734,0,0
"CD247",0,0,0,0.048588335502906,0
"CREG1",0.508557182295515,0.0556513816428115,0.0726938331056054,0.0509077584065857,0
"RCSD1",0,0.0215218104476796,0.0715143105181902,0.0994328082714984,0.322763941625657
"MPZL1",0,0.141646964296355,0.0784452650691964,0.0818056891707492,0
"MPC2",0.307974912464902,0.294520747252587,0.227502351158376,0.453620677072102,0.0991040790008313
"DCAF6",0.0911007441447785,0.0999704088761234,0.0320641673234746,0.0246257858522812,0
"TIPRL",0.0231628233903839,0.141350636963381,0.123048269829964,0.0694153332464325,0.0531730509938633
"SFT2D2",0,0.0537387581482514,0.0193201832389251,0.0165724927761615,0
"XCL2",0,0,0,0.0592481828635125,0
"ATP1B1",0,0,0,0,0
"NME7",0,0.048868925310201,0,0.0100057823931717,0
"BLZF1",0,0.0265935603873156,0,0.0100057823931717,0
"SELL",0,0,0,0.0597007363244106,0
"KIFAP3",0.0321692937112041,0.131469299399811,0.0612197821250414,0.0100057823931717,0
"PRRX1",0,0.0447061363917879,0.119899642576677,0,0
"FMO3",0,0.145518696962931,0,0,0
"FMO2",0,0.474791945062605,0,0,0
"PRRC2C",0.133509338166088,0.286234358507491,0.343823363186902,0.0902384054903652,0.136379968399745
"VAMP4",0.0315954452969781,0.103903961618038,0,0,0
"PIGC",0.127319845961142,0.177904354821939,0.0566170800786873,0.0292409610389706,0
"SUCO",0.057213358328251,0.0524928805200521,0.0643350868023826,0.0897668676668467,0.154341323793988
"PRDX6",0.254474160105454,0.540949808133624,0.452003764195871,0.753322925834663,0.08507075986346
"KLHL20",0,0.0754770729441135,0,0,0
"RC3H1",0.0279518743596857,0.074153154073723,0.109083909475261,0.0554554889836235,0
"RABGAP1L",0.0409724178496531,0.0162487610437244,0,0.465479313814749,0
"CACYBP",0.129495538826726,0.0855638919816012,0.177906356204492,0.254758845347393,0.0870276611063499
"MRPS14",0.0257774218867905,0.179849755180779,0.107039948724694,0.0652071260202783,0
"KIAA0040",0,0.0631201491329366,0.0770905097753423,0.0753526506783017,0
"RALGPS2",0,0.0622164148399119,0.0704138160081928,0,0.0531730509938633
"TOR3A",0.0162091874778129,0.0127978916251743,0,0.0520534443021573,0
"TOR1AIP2",0.192869080919792,0.0785475953177745,0.0267638896229656,0,0
"TOR1AIP1",0,0.106240627031701,0,0,0.202129331293031
"CEP350",0.0231964716277377,0.0696054234160061,0.0678482673085815,0.0292409610389706,0.0901070093668857
"QSOX1",0,0,0.159161964493264,0,0
"ACBD6",0.0213964577076985,0.129637834777229,0.012311156298761,0.0246257858522812,0
"XPR1",0,0,0,0,0
"IER5",0,0.115319213536475,0.0471334789802091,0,0.10048488067894
"GLUL",0.654141578976145,0.299418721978023,0.0850903775943026,0.342744089622203,0.165835741041165
"NPL",0.0420210356677086,0,0.0736784096016324,0.0554554889836235,0.0878573634635571
"DHX9",0.0256397510791721,0.122183926651729,0.0329228913756663,0.0144029023261131,0
"LAMC1",0.0211823897548313,0.112027811209956,0.118059116434938,0,0
"SMG7",0,0.0627074102068265,0,0.0162626133344135,0.102451735079951
"ARPC5",0.0129687138308994,0.191519581414262,0.130825510933834,0.574649561183406,0.0978963924510352
"TSEN15",0.0128087080558911,0.060035674175439,0.0294086677632762,0.207875188340489,0
"C1orf21",0.0547203709745315,0.080259314786316,0,0,0
"EDEM3",0.0386570256920398,0,0,0,0
"RNF2",0.0173439301659533,0,0.030384039268284,0,0
"IVNS1ABP",0.029499916583197,0.153000918219611,0.0784426809698614,0,0
"TPR",0.0833144252327266,0.370104195166876,0.0588705158046017,0.140340041936974,0.167000702008937
"RGS1",0,0,0,0.196758249879225,0
"RGS2",0,0.0214250144111784,0.0362992611218072,0.0953808113546659,0
"UCHL5",0.0357245268308908,0.0127978916251743,0.0374807435851003,0.0100057823931717,0.0549773752409617
"TROVE2",0,0.133911954905236,0.0481810812351111,0.103424268380702,0
"GLRX2",0.0245386938858603,0,0.0473732293970851,0.081590543941725,0
"CDC73",0.0474474670370056,0.0764319062482525,0.0378502442657758,0.0338406342876536,0
"CFH",0,0.514399934988382,0.0763619163076363,0,0
"ASPM",0,0.0193716782502426,0.107027363587605,0,0
"DENND1B",0,0.0997042329607627,0,0.0465377981617549,0
"C1orf53",0,0,0,0,0
"PTPRC",0,0,0,0.183361769461189,0.10048488067894
"ZNF281",0,0.0565747444120747,0.0423836545260276,0,0
"TMEM9",0,0.058899497549318,0,0.155771499664176,0
"PHLDA3",0,0.0159196050400247,0.117566884504976,0,0
"CSRP1",0,0.106313644543025,0.269638853749239,0.213283420668565,0
"RP11-134G8.5",0,0,0,0,0
"NAV1",0,0.11872006624563,0.159776824206429,0.0357908309677438,0
"SHISA4",0,0.0189225554509155,0.047223859769051,0,0
"TIMM17A",0.0258660444239467,0.0233248761620679,0.0940848125307253,0.0708266122448676,0
"RNPEP",0.0109619405456653,0.0278803618208914,0,0.0165724927761615,0.0991040790008313
"ARL8A",0.0656822696588558,0,0,0,0
"PTPN7",0,0,0,0.142651527463007,0.174329576937397
"UBE2T",0.0121921220259269,0.0710679256047118,0.0198853581661291,0.137545976700308,0.0991040790008313
"KDM5B",0.077525854602088,0.119550457958227,0,0,0.14103041445742
"KLHL12",0,0.017999748618884,0.0100884845243511,0,0
"ADIPOR1",0.957500824611764,0.111861382404376,0.229494604295496,0.260496986461678,0.151069443444899
"CYB5R1",0,0.110975438840346,0.0278868797969778,0.054656731039051,0
"TMEM183A",0.0371582258397663,0.094613589404999,0.0476063428038102,0.165884086006745,0.287106911532356
"BTG2",0.358941182770222,0.335922490459918,0.102454052949423,0.0462388100142829,0.166717544134259
"ATP2B4",0.0124829804534771,0.0772396104541316,0.08176246500119,0.0357908309677438,0
"ZC3H11A",0.0681161979882673,0.0535379674308996,0,0.0644504634628012,0
"ZBED6",0.0640663581620521,0.022037961039569,0,0.0100057823931717,0
"SNRPE",0.146706017259284,0.263462374831389,0.567293854835096,0.459367108369385,0.257866275589777
"PPP1R15B",0,0.0486405929921864,0.00782893277867664,0,0
