"","source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"3487","Fibroblast","Fibroblast","IGF1R","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3488","Fibroblast","Fibroblast","IKBKB","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3489","Fibroblast","Fibroblast","IKBKE","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3490","Fibroblast","Fibroblast","IL1R1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3491","Fibroblast","Fibroblast","ILK","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3492","Fibroblast","Fibroblast","INPP5D","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3493","Fibroblast","Fibroblast","INSR","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3494","Fibroblast","Fibroblast","IRAK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3495","Fibroblast","Fibroblast","IRAK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3496","Fibroblast","Fibroblast","IRAK3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3497","Fibroblast","Fibroblast","ITGB1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3498","Fibroblast","Fibroblast","JAK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3499","Fibroblast","Fibroblast","JAK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3500","Fibroblast","Fibroblast","JAK3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3501","Fibroblast","Fibroblast","LAT","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3502","Fibroblast","Fibroblast","LCK","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3503","Fibroblast","Fibroblast","LMTK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3504","Fibroblast","Fibroblast","LTK","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3505","Fibroblast","Fibroblast","LYN","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3506","Fibroblast","Fibroblast","MAP2K1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3507","Fibroblast","Fibroblast","MAP2K4","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3508","Fibroblast","Fibroblast","MAP2K5","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3509","Fibroblast","Fibroblast","MAP2K6","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3510","Fibroblast","Fibroblast","MAP2K7","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3511","Fibroblast","Fibroblast","MAP3K11","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3512","Fibroblast","Fibroblast","MAP3K13","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3513","Fibroblast","Fibroblast","MAP3K14","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3514","Fibroblast","Fibroblast","MAP3K4","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3515","Fibroblast","Fibroblast","MAP3K5","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3516","Fibroblast","Fibroblast","MAP3K7","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3517","Fibroblast","Fibroblast","MAP3K8","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3518","Fibroblast","Fibroblast","MAPK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3519","Fibroblast","Fibroblast","MAPK10","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3520","Fibroblast","Fibroblast","MAPK11","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3521","Fibroblast","Fibroblast","MAPK14","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3522","Fibroblast","Fibroblast","MAPK3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3523","Fibroblast","Fibroblast","MAPK8","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3524","Fibroblast","Fibroblast","MAPK9","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3525","Fibroblast","Fibroblast","MAPKAPK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3526","Fibroblast","Fibroblast","MAPKAPK3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3527","Fibroblast","Fibroblast","MAS1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3528","Fibroblast","Fibroblast","MCL1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3529","Fibroblast","Fibroblast","MET","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3530","Fibroblast","Fibroblast","MTOR","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3531","Fibroblast","Fibroblast","NTRK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3532","Fibroblast","Fibroblast","NTRK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3533","Fibroblast","Fibroblast","PAK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3534","Fibroblast","Fibroblast","PAK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3535","Fibroblast","Fibroblast","PDGFRB","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3536","Fibroblast","Fibroblast","PDK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3537","Fibroblast","Fibroblast","PDPK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3538","Fibroblast","Fibroblast","PIK3CA+PIK3R1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3539","Fibroblast","Fibroblast","PIK3CA","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3540","Fibroblast","Fibroblast","PIK3CG","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3541","Fibroblast","Fibroblast","PIK3R1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3542","Fibroblast","Fibroblast","PIM1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3543","Fibroblast","Fibroblast","PIP5K1C","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3544","Fibroblast","Fibroblast","PKD1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3545","Fibroblast","Fibroblast","PKN2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3546","Fibroblast","Fibroblast","PLD1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3547","Fibroblast","Fibroblast","PLK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3548","Fibroblast","Fibroblast","PRKAA1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3549","Fibroblast","Fibroblast","PRKAA2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3550","Fibroblast","Fibroblast","PRKAB1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3551","Fibroblast","Fibroblast","PRKACA","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3552","Fibroblast","Fibroblast","PRKACB","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3553","Fibroblast","Fibroblast","PRKACG","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3554","Fibroblast","Fibroblast","PRKCA","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3555","Fibroblast","Fibroblast","PRKCB","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3556","Fibroblast","Fibroblast","PRKCD","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3557","Fibroblast","Fibroblast","PRKCE","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3558","Fibroblast","Fibroblast","PRKCI","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3559","Fibroblast","Fibroblast","PRKCQ","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3560","Fibroblast","Fibroblast","PRKCZ","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3561","Fibroblast","Fibroblast","PRKD1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3562","Fibroblast","Fibroblast","PRKG1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3563","Fibroblast","Fibroblast","PRNP","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3564","Fibroblast","Fibroblast","PSEN1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3565","Fibroblast","Fibroblast","PTEN","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3566","Fibroblast","Fibroblast","PTK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3567","Fibroblast","Fibroblast","PTK2B","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3568","Fibroblast","Fibroblast","PTPN1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3569","Fibroblast","Fibroblast","PTPRF","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3570","Fibroblast","Fibroblast","RACK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3571","Fibroblast","Fibroblast","RAF1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3572","Fibroblast","Fibroblast","RET","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3573","Fibroblast","Fibroblast","RIPK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3574","Fibroblast","Fibroblast","ROCK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3575","Fibroblast","Fibroblast","ROCK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3576","Fibroblast","Fibroblast","ROR2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3577","Fibroblast","Fibroblast","RPS6KA1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3578","Fibroblast","Fibroblast","RPS6KA2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3579","Fibroblast","Fibroblast","RPS6KA3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3580","Fibroblast","Fibroblast","RPS6KA5","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3581","Fibroblast","Fibroblast","RPS6KB1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3582","Fibroblast","Fibroblast","SENP1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3583","Fibroblast","Fibroblast","SGK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3584","Fibroblast","Fibroblast","SIK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3585","Fibroblast","Fibroblast","SIK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3586","Fibroblast","Fibroblast","SIRT1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3587","Fibroblast","Fibroblast","SOS1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3588","Fibroblast","Fibroblast","SRC","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3589","Fibroblast","Fibroblast","STRADB","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3590","Fibroblast","Fibroblast","SYK","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3591","Fibroblast","Fibroblast","TBK1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3592","Fibroblast","Fibroblast","TEC","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3593","Fibroblast","Fibroblast","TGFBR1","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3594","Fibroblast","Fibroblast","TGFBR2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3595","Fibroblast","Fibroblast","TLR2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3596","Fibroblast","Fibroblast","TLR3","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3597","Fibroblast","Fibroblast","TNFRSF11A","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3598","Fibroblast","Fibroblast","TNK2","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3599","Fibroblast","Fibroblast","TRIO","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3600","Fibroblast","Fibroblast","ZAP70","TWIST1","Receptor","Transcription Factor",0.40489006572764
"3601","Fibroblast","Fibroblast","TWIST1","YBX1","Transcription Factor","Ligand",0.40489006572764
"3602","Fibroblast","Fibroblast","TWIST1","VEGFA","Transcription Factor","Ligand",0.40489006572764
"3603","Fibroblast","Fibroblast","TWIST1","ANXA2","Transcription Factor","Ligand",0.40489006572764
"3604","Fibroblast","Fibroblast","TWIST1","FBLN1","Transcription Factor","Ligand",0.40489006572764
"3605","Fibroblast","Fibroblast","TWIST1","FYN","Transcription Factor","Ligand",0.40489006572764
"3606","Fibroblast","Fibroblast","TWIST1","LAMA4","Transcription Factor","Ligand",0.40489006572764
"3607","Fibroblast","Fibroblast","TWIST1","LAMB1","Transcription Factor","Ligand",0.40489006572764
"3608","Fibroblast","Fibroblast","TWIST1","NRP1","Transcription Factor","Ligand",0.40489006572764
"3609","Fibroblast","Fibroblast","TWIST2","POSTN","Transcription Factor","Ligand",0.727864773793302
"3610","Fibroblast","Fibroblast","ABL1","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3611","Fibroblast","Fibroblast","BCR","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3612","Fibroblast","Fibroblast","CDK2","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3613","Fibroblast","Fibroblast","DIP2A","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3614","Fibroblast","Fibroblast","ERN1","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3615","Fibroblast","Fibroblast","GSK3B","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3616","Fibroblast","Fibroblast","HCK","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3617","Fibroblast","Fibroblast","INSR","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3618","Fibroblast","Fibroblast","LCK","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3619","Fibroblast","Fibroblast","MAPK14","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3620","Fibroblast","Fibroblast","MAPK3","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3621","Fibroblast","Fibroblast","MAPK9","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3622","Fibroblast","Fibroblast","PDGFRB","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3623","Fibroblast","Fibroblast","PLK1","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3624","Fibroblast","Fibroblast","RPS6KA3","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3625","Fibroblast","Fibroblast","SIRT1","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3626","Fibroblast","Fibroblast","SRC","XBP1","Receptor","Transcription Factor",0.0517977310118873
"3627","Fibroblast","Fibroblast","XBP1","VEGFA","Transcription Factor","Ligand",0.0517977310118873
"3628","Fibroblast","Fibroblast","XBP1","CCL2","Transcription Factor","Ligand",0.0517977310118873
"3629","Fibroblast","Fibroblast","XBP1","ANGPT1","Transcription Factor","Ligand",0.0517977310118873
"3630","Fibroblast","Fibroblast","XBP1","COL12A1","Transcription Factor","Ligand",0.0517977310118873
"3631","Fibroblast","Fibroblast","XBP1","GHR","Transcription Factor","Ligand",0.0517977310118873
"3632","Fibroblast","Fibroblast","XBP1","LIFR","Transcription Factor","Ligand",0.0517977310118873
"3633","Fibroblast","Fibroblast","XBP1","PAM","Transcription Factor","Ligand",0.0517977310118873
"3634","Fibroblast","Fibroblast","XBP1","TGFBR3","Transcription Factor","Ligand",0.0517977310118873
"3635","Fibroblast","Fibroblast","ABL1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3636","Fibroblast","Fibroblast","ACVR1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3637","Fibroblast","Fibroblast","AKT2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3638","Fibroblast","Fibroblast","AKT3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3639","Fibroblast","Fibroblast","ALK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3640","Fibroblast","Fibroblast","ATM","YBX1","Receptor","Transcription Factor",0.309058505800886
"3641","Fibroblast","Fibroblast","AURKA","YBX1","Receptor","Transcription Factor",0.309058505800886
"3642","Fibroblast","Fibroblast","BCL2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3643","Fibroblast","Fibroblast","BCL2L1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3644","Fibroblast","Fibroblast","BCR","YBX1","Receptor","Transcription Factor",0.309058505800886
"3645","Fibroblast","Fibroblast","BMPR1B","YBX1","Receptor","Transcription Factor",0.309058505800886
"3646","Fibroblast","Fibroblast","CAMK2A","YBX1","Receptor","Transcription Factor",0.309058505800886
"3647","Fibroblast","Fibroblast","CAMK2B","YBX1","Receptor","Transcription Factor",0.309058505800886
"3648","Fibroblast","Fibroblast","CAMK2D","YBX1","Receptor","Transcription Factor",0.309058505800886
"3649","Fibroblast","Fibroblast","CAMK2G","YBX1","Receptor","Transcription Factor",0.309058505800886
"3650","Fibroblast","Fibroblast","CAMKK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3651","Fibroblast","Fibroblast","CAPN1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3652","Fibroblast","Fibroblast","CASP3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3653","Fibroblast","Fibroblast","CDK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3654","Fibroblast","Fibroblast","CDK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3655","Fibroblast","Fibroblast","CDK4","YBX1","Receptor","Transcription Factor",0.309058505800886
"3656","Fibroblast","Fibroblast","CDK5","YBX1","Receptor","Transcription Factor",0.309058505800886
"3657","Fibroblast","Fibroblast","CHEK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3658","Fibroblast","Fibroblast","CHEK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3659","Fibroblast","Fibroblast","CHUK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3660","Fibroblast","Fibroblast","CSF1R","YBX1","Receptor","Transcription Factor",0.309058505800886
"3661","Fibroblast","Fibroblast","CSK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3662","Fibroblast","Fibroblast","CSNK1A1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3663","Fibroblast","Fibroblast","CSNK2A2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3664","Fibroblast","Fibroblast","CSNK2B","YBX1","Receptor","Transcription Factor",0.309058505800886
"3665","Fibroblast","Fibroblast","CTLA4","YBX1","Receptor","Transcription Factor",0.309058505800886
"3666","Fibroblast","Fibroblast","DAPK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3667","Fibroblast","Fibroblast","DAPK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3668","Fibroblast","Fibroblast","DAPK3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3669","Fibroblast","Fibroblast","EGFR","YBX1","Receptor","Transcription Factor",0.309058505800886
"3670","Fibroblast","Fibroblast","EIF2AK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3671","Fibroblast","Fibroblast","EPHA2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3672","Fibroblast","Fibroblast","EPHB1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3673","Fibroblast","Fibroblast","EPHB2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3674","Fibroblast","Fibroblast","ERBB2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3675","Fibroblast","Fibroblast","FER","YBX1","Receptor","Transcription Factor",0.309058505800886
"3676","Fibroblast","Fibroblast","FES","YBX1","Receptor","Transcription Factor",0.309058505800886
"3677","Fibroblast","Fibroblast","FGR","YBX1","Receptor","Transcription Factor",0.309058505800886
"3678","Fibroblast","Fibroblast","FLT3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3679","Fibroblast","Fibroblast","GNAI1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3680","Fibroblast","Fibroblast","GP1BA+GP1BB+GP5+GP9","YBX1","Receptor","Transcription Factor",0.309058505800886
"3681","Fibroblast","Fibroblast","GSK3A","YBX1","Receptor","Transcription Factor",0.309058505800886
"3682","Fibroblast","Fibroblast","GSK3B","YBX1","Receptor","Transcription Factor",0.309058505800886
"3683","Fibroblast","Fibroblast","GZMB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3684","Fibroblast","Fibroblast","HCK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3685","Fibroblast","Fibroblast","HSP90AA1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3686","Fibroblast","Fibroblast","HSP90AB1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3687","Fibroblast","Fibroblast","IGF1R","YBX1","Receptor","Transcription Factor",0.309058505800886
"3688","Fibroblast","Fibroblast","IKBKB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3689","Fibroblast","Fibroblast","IKBKE","YBX1","Receptor","Transcription Factor",0.309058505800886
"3690","Fibroblast","Fibroblast","IL1R1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3691","Fibroblast","Fibroblast","ILK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3692","Fibroblast","Fibroblast","INPP5D","YBX1","Receptor","Transcription Factor",0.309058505800886
"3693","Fibroblast","Fibroblast","INSR","YBX1","Receptor","Transcription Factor",0.309058505800886
"3694","Fibroblast","Fibroblast","IRAK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3695","Fibroblast","Fibroblast","IRAK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3696","Fibroblast","Fibroblast","IRAK3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3697","Fibroblast","Fibroblast","ITGA2B+ITGB3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3698","Fibroblast","Fibroblast","ITGB1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3699","Fibroblast","Fibroblast","JAK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3700","Fibroblast","Fibroblast","JAK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3701","Fibroblast","Fibroblast","JAK3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3702","Fibroblast","Fibroblast","LAT","YBX1","Receptor","Transcription Factor",0.309058505800886
"3703","Fibroblast","Fibroblast","LCK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3704","Fibroblast","Fibroblast","LIMK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3705","Fibroblast","Fibroblast","LMTK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3706","Fibroblast","Fibroblast","LTK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3707","Fibroblast","Fibroblast","LYN","YBX1","Receptor","Transcription Factor",0.309058505800886
"3708","Fibroblast","Fibroblast","MAP2K1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3709","Fibroblast","Fibroblast","MAP2K4","YBX1","Receptor","Transcription Factor",0.309058505800886
"3710","Fibroblast","Fibroblast","MAP2K5","YBX1","Receptor","Transcription Factor",0.309058505800886
"3711","Fibroblast","Fibroblast","MAP2K6","YBX1","Receptor","Transcription Factor",0.309058505800886
"3712","Fibroblast","Fibroblast","MAP2K7","YBX1","Receptor","Transcription Factor",0.309058505800886
"3713","Fibroblast","Fibroblast","MAP3K11","YBX1","Receptor","Transcription Factor",0.309058505800886
"3714","Fibroblast","Fibroblast","MAP3K13","YBX1","Receptor","Transcription Factor",0.309058505800886
"3715","Fibroblast","Fibroblast","MAP3K14","YBX1","Receptor","Transcription Factor",0.309058505800886
"3716","Fibroblast","Fibroblast","MAP3K4","YBX1","Receptor","Transcription Factor",0.309058505800886
"3717","Fibroblast","Fibroblast","MAP3K5","YBX1","Receptor","Transcription Factor",0.309058505800886
"3718","Fibroblast","Fibroblast","MAP3K7","YBX1","Receptor","Transcription Factor",0.309058505800886
"3719","Fibroblast","Fibroblast","MAP3K8","YBX1","Receptor","Transcription Factor",0.309058505800886
"3720","Fibroblast","Fibroblast","MAPK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3721","Fibroblast","Fibroblast","MAPK10","YBX1","Receptor","Transcription Factor",0.309058505800886
"3722","Fibroblast","Fibroblast","MAPK14","YBX1","Receptor","Transcription Factor",0.309058505800886
"3723","Fibroblast","Fibroblast","MAPK3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3724","Fibroblast","Fibroblast","MAPK8","YBX1","Receptor","Transcription Factor",0.309058505800886
"3725","Fibroblast","Fibroblast","MAPK9","YBX1","Receptor","Transcription Factor",0.309058505800886
"3726","Fibroblast","Fibroblast","MAPKAPK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3727","Fibroblast","Fibroblast","MAPKAPK3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3728","Fibroblast","Fibroblast","MAS1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3729","Fibroblast","Fibroblast","MCL1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3730","Fibroblast","Fibroblast","MET","YBX1","Receptor","Transcription Factor",0.309058505800886
"3731","Fibroblast","Fibroblast","MMP13","YBX1","Receptor","Transcription Factor",0.309058505800886
"3732","Fibroblast","Fibroblast","MMP14","YBX1","Receptor","Transcription Factor",0.309058505800886
"3733","Fibroblast","Fibroblast","MTOR","YBX1","Receptor","Transcription Factor",0.309058505800886
"3734","Fibroblast","Fibroblast","NTRK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3735","Fibroblast","Fibroblast","NTRK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3736","Fibroblast","Fibroblast","PAK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3737","Fibroblast","Fibroblast","PAK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3738","Fibroblast","Fibroblast","PDGFRB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3739","Fibroblast","Fibroblast","PDK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3740","Fibroblast","Fibroblast","PDPK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3741","Fibroblast","Fibroblast","PIK3CA+PIK3R1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3742","Fibroblast","Fibroblast","PIK3CA","YBX1","Receptor","Transcription Factor",0.309058505800886
"3743","Fibroblast","Fibroblast","PIK3CG","YBX1","Receptor","Transcription Factor",0.309058505800886
"3744","Fibroblast","Fibroblast","PIK3R1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3745","Fibroblast","Fibroblast","PIM1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3746","Fibroblast","Fibroblast","PIP5K1C","YBX1","Receptor","Transcription Factor",0.309058505800886
"3747","Fibroblast","Fibroblast","PKD1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3748","Fibroblast","Fibroblast","PKN2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3749","Fibroblast","Fibroblast","PLD1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3750","Fibroblast","Fibroblast","PLK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3751","Fibroblast","Fibroblast","PRKAA1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3752","Fibroblast","Fibroblast","PRKAA2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3753","Fibroblast","Fibroblast","PRKAB1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3754","Fibroblast","Fibroblast","PRKACA","YBX1","Receptor","Transcription Factor",0.309058505800886
"3755","Fibroblast","Fibroblast","PRKACB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3756","Fibroblast","Fibroblast","PRKACG","YBX1","Receptor","Transcription Factor",0.309058505800886
"3757","Fibroblast","Fibroblast","PRKCA","YBX1","Receptor","Transcription Factor",0.309058505800886
"3758","Fibroblast","Fibroblast","PRKCB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3759","Fibroblast","Fibroblast","PRKCD","YBX1","Receptor","Transcription Factor",0.309058505800886
"3760","Fibroblast","Fibroblast","PRKCE","YBX1","Receptor","Transcription Factor",0.309058505800886
"3761","Fibroblast","Fibroblast","PRKCI","YBX1","Receptor","Transcription Factor",0.309058505800886
"3762","Fibroblast","Fibroblast","PRKCQ","YBX1","Receptor","Transcription Factor",0.309058505800886
