"","TF","Receptor","celltype","Target_Gene","TF_Score"
"444","ATF1","PRKACA","Neural","UBE2D3",0.24906135
"445","ATF1","PRKCA","Neural","STAT3",0.24906135
"446","ATF1","PRKCA","Neural","UBE2D3",0.24906135
"447","ATF1","PRKCB","Neural","STAT3",0.24906135
"448","ATF1","PRKCB","Neural","UBE2D3",0.24906135
"449","ATF1","GSK3B","Neural","STAT3",0.24906135
"450","ATF1","GSK3B","Neural","UBE2D3",0.24906135
"451","ATF1","RACK1","Neural","STAT3",0.24906135
"452","ATF1","RACK1","Neural","UBE2D3",0.24906135
"453","ATF1","PTPN1","Neural","STAT3",0.24906135
"454","ATF1","PTPN1","Neural","UBE2D3",0.24906135
"455","ATF1","STK38","Neural","STAT3",0.24906135
"456","ATF1","STK38","Neural","UBE2D3",0.24906135
"457","ATF1","TBK1","Neural","STAT3",0.24906135
"458","ATF1","TBK1","Neural","UBE2D3",0.24906135
"459","ATF1","PIK3CA_PIK3R1","Neural","STAT3",0.24906135
"460","ATF1","PIK3CA_PIK3R1","Neural","UBE2D3",0.24906135
"461","ATF1","PIK3CA","Neural","STAT3",0.24906135
"462","ATF1","PIK3CA","Neural","UBE2D3",0.24906135
"463","ATF1","PIM1","Neural","STAT3",0.24906135
"464","ATF1","PIM1","Neural","UBE2D3",0.24906135
"465","ATF1","MAPK3","Neural","STAT3",0.24906135
"466","ATF1","MAPK3","Neural","UBE2D3",0.24906135
"467","ATF1","DAPK1","Neural","STAT3",0.24906135
"468","ATF1","DAPK1","Neural","UBE2D3",0.24906135
"469","ATF1","BMPR1B","Neural","STAT3",0.24906135
"470","ATF1","BMPR1B","Neural","UBE2D3",0.24906135
"471","ATF1","LATS2","Neural","STAT3",0.24906135
"472","ATF1","LATS2","Neural","UBE2D3",0.24906135
"473","ATF1","MDM2","Neural","STAT3",0.24906135
"474","ATF1","MDM2","Neural","UBE2D3",0.24906135
"475","ATF1","FER","Neural","STAT3",0.24906135
"476","ATF1","FER","Neural","UBE2D3",0.24906135
"477","ATF1","MAP3K5","Neural","STAT3",0.24906135
"478","ATF1","MAP3K5","Neural","UBE2D3",0.24906135
"479","ATF1","PDK1","Neural","STAT3",0.24906135
"480","ATF1","PDK1","Neural","UBE2D3",0.24906135
"481","ATF1","PDPK1","Neural","STAT3",0.24906135
"482","ATF1","PDPK1","Neural","UBE2D3",0.24906135
"483","ATF1","CDK2","Neural","STAT3",0.24906135
"484","ATF1","CDK2","Neural","UBE2D3",0.24906135
"485","ATF1","ATM","Neural","STAT3",0.24906135
"486","ATF1","ATM","Neural","UBE2D3",0.24906135
"487","ATF1","CDK4","Neural","STAT3",0.24906135
"488","ATF1","CDK4","Neural","UBE2D3",0.24906135
"489","ATF1","TGFBR1","Neural","STAT3",0.24906135
"490","ATF1","TGFBR1","Neural","UBE2D3",0.24906135
"491","ATF1","CHEK2","Neural","STAT3",0.24906135
"492","ATF1","CHEK2","Neural","UBE2D3",0.24906135
"493","ATF1","MTOR","Neural","STAT3",0.24906135
"494","ATF1","MTOR","Neural","UBE2D3",0.24906135
"495","ATF1","AKT2","Neural","STAT3",0.24906135
"496","ATF1","AKT2","Neural","UBE2D3",0.24906135
"497","ATF1","MAPKAPK2","Neural","STAT3",0.24906135
"498","ATF1","MAPKAPK2","Neural","UBE2D3",0.24906135
"499","ATF1","CAMK2A","Neural","STAT3",0.24906135
"500","ATF1","CAMK2A","Neural","UBE2D3",0.24906135
"501","ATF1","CDK6","Neural","STAT3",0.24906135
"502","ATF1","CDK6","Neural","UBE2D3",0.24906135
"503","ATF1","CASP3","Neural","STAT3",0.24906135
"504","ATF1","CASP3","Neural","UBE2D3",0.24906135
"505","ATF1","PRKCZ","Neural","STAT3",0.24906135
"506","ATF1","PRKCZ","Neural","UBE2D3",0.24906135
"507","ATF1","PRNP","Neural","STAT3",0.24906135
"508","ATF1","PRNP","Neural","UBE2D3",0.24906135
"509","ATF1","AKT3","Neural","STAT3",0.24906135
"510","ATF1","AKT3","Neural","UBE2D3",0.24906135
"511","ATF1","CSNK1A1","Neural","STAT3",0.24906135
"512","ATF1","CSNK1A1","Neural","UBE2D3",0.24906135
"513","ATF1","PRKCD","Neural","STAT3",0.24906135
"514","ATF1","PRKCD","Neural","UBE2D3",0.24906135
"515","ATF1","PIK3R1","Neural","STAT3",0.24906135
"516","ATF1","PIK3R1","Neural","UBE2D3",0.24906135
"517","ATF1","SRC","Neural","STAT3",0.24906135
"518","ATF1","SRC","Neural","UBE2D3",0.24906135
"519","ATF1","CAMK2G","Neural","STAT3",0.24906135
"520","ATF1","CAMK2G","Neural","UBE2D3",0.24906135
"521","ATF1","TNK2","Neural","STAT3",0.24906135
"522","ATF1","TNK2","Neural","UBE2D3",0.24906135
"523","ATF1","TTN","Neural","STAT3",0.24906135
"524","ATF1","TTN","Neural","UBE2D3",0.24906135
"525","ATF1","CDK5","Neural","STAT3",0.24906135
"526","ATF1","CDK5","Neural","UBE2D3",0.24906135
"527","ATF1","CDK1","Neural","STAT3",0.24906135
"528","ATF1","CDK1","Neural","UBE2D3",0.24906135
"529","ATF1","SIRT1","Neural","STAT3",0.24906135
"530","ATF1","SIRT1","Neural","UBE2D3",0.24906135
"531","ATF1","MYLK","Neural","STAT3",0.24906135
"532","ATF1","MYLK","Neural","UBE2D3",0.24906135
"533","ATF1","CAMKK1","Neural","STAT3",0.24906135
"534","ATF1","CAMKK1","Neural","UBE2D3",0.24906135
"535","ATF1","CHEK1","Neural","STAT3",0.24906135
"536","ATF1","CHEK1","Neural","UBE2D3",0.24906135
"537","BATF","PRKCA",NA,NA,NA
"538","BATF","PRKCA",NA,NA,NA
"539","CDX2","CDK2",NA,NA,NA
"540","CDX2","GSK3B",NA,NA,NA
"541","CDX2","MAPK1",NA,NA,NA
"542","CDX2","MAPK14",NA,NA,NA
"543","CDX2","PDK1",NA,NA,NA
"544","CDX2","SGK1",NA,NA,NA
"545","CDX2","MAPK14",NA,NA,NA
"546","CDX2","MAPK1",NA,NA,NA
"547","CDX2","CDK2",NA,NA,NA
"548","CDX2","GSK3B",NA,NA,NA
"549","CDX2","SGK1",NA,NA,NA
"550","CDX2","PDK1",NA,NA,NA
"551","CEBPA","NLRC4","Neural","GPX4",0.47524455
"552","CEBPA","NLRC4","Neural","ASAP1",0.47524455
"553","CEBPA","NLRC4","Neural","ATXN1",0.47524455
"554","CEBPA","NLRC4","Neural","SOD1",0.47524455
"555","CEBPA","NLRC4","Neural","GAPDH",0.47524455
"556","CEBPA","NLRC4","Neural","C8orf76",0.47524455
"557","CEBPA","NLRC4","Neural","CDK5RAP2",0.47524455
"558","CEBPA","NLRC4","Neural","BAZ2B",0.47524455
"559","CEBPA","NLRC4","Neural","BBX",0.47524455
"560","CEBPA","NLRC4","Neural","CYTH1",0.47524455
"561","CEBPA","NLRC4","Neural","DAAM1",0.47524455
"562","CEBPA","NLRC4","Neural","CELF1",0.47524455
"563","CEBPA","NLRC4","Neural","CREB1",0.47524455
"564","CEBPA","NLRC4","Neural","ANKH",0.47524455
"565","CEBPA","NLRC4","Neural","FERMT2",0.47524455
"566","CEBPA","NLRC4","Neural","FOXN3",0.47524455
"567","CEBPA","NLRC4","Neural","FOXP1",0.47524455
"568","CEBPA","NLRC4","Neural","GADD45A",0.47524455
"569","CEBPA","NLRC4","Neural","GAS7",0.47524455
"570","CEBPA","NLRC4","Neural","GSE1",0.47524455
"571","CEBPA","NLRC4","Neural","GSK3B",0.47524455
"572","CEBPA","NLRC4","Neural","HMGB1",0.47524455
"573","CEBPA","NLRC4","Neural","ITM2B",0.47524455
"574","CEBPA","NLRC4","Neural","JMJD1C",0.47524455
"575","CEBPA","NLRC4","Neural","MACF1",0.47524455
"576","CEBPA","NLRC4","Neural","MAP4K4",0.47524455
"577","CEBPA","NLRC4","Neural","MAPK3",0.47524455
"578","CEBPA","NLRC4","Neural","MAST4",0.47524455
"579","CEBPA","NLRC4","Neural","MAT2A",0.47524455
"580","CEBPA","NLRC4","Neural","MBNL1",0.47524455
"581","CEBPA","NLRC4","Neural","MBNL2",0.47524455
"582","CEBPA","NLRC4","Neural","MBP",0.47524455
"583","CEBPA","NLRC4","Neural","MEIS1",0.47524455
"584","CEBPA","NLRC4","Neural","THOC1",0.47524455
"585","CEBPA","NLRC4","Neural","STAT3",0.47524455
"586","CEBPA","NLRC4","Neural","VLDLR",0.47524455
"587","CEBPA","NLRC4","Neural","ZBTB16",0.47524455
"588","CEBPA","NLRC4","Neural","ARID5B",0.47524455
"589","CEBPA","NLRC4","Neural","SMARCA2",0.47524455
"590","CEBPA","NLRC4","Neural","ADD3",0.47524455
"591","CEBPA","NLRC4","Neural","PSMA1",0.47524455
"592","CEBPA","NLRC4","Neural","PTP4A1",0.47524455
"593","CEBPA","NLRC4","Neural","RB1",0.47524455
"594","CEBPA","NLRC4","Neural","RERE",0.47524455
"595","CEBPA","NLRC4","Neural","RUFY3",0.47524455
"596","CEBPA","NLRC4","Neural","SASH1",0.47524455
"597","CEBPA","NLRC4","Neural","SGK1",0.47524455
"598","CEBPA","NLRC4","Neural","SIK3",0.47524455
"599","CEBPA","NLRC4","Neural","SMAP2",0.47524455
"600","CEBPA","NLRC4","Neural","SPAG9",0.47524455
"601","CEBPA","NLRC4","Neural","STIM1",0.47524455
"602","CEBPA","NLRC4","Neural","DST",0.47524455
"603","CEBPA","NLRC4","Neural","TLE1",0.47524455
"604","CEBPA","NLRC4","Neural","ELMO1",0.47524455
"605","CEBPA","NLRC4","Neural","TNKS",0.47524455
"606","CEBPA","NLRC4","Neural","TRIM2",0.47524455
"607","CEBPA","NLRC4","Neural","UBE2L3",0.47524455
"608","CEBPA","NLRC4","Neural","VMP1",0.47524455
"609","CEBPA","NLRC4","Neural","ZBTB20",0.47524455
"610","CEBPA","NLRC4","Neural","ZMYND8",0.47524455
"611","CEBPA","NLRC4","Neural","PCBP1",0.47524455
"612","CEBPA","NLRC4","Neural","MTSS1",0.47524455
"613","CEBPA","NLRC4","Neural","NEDD4L",0.47524455
"614","CEBPA","NLRC4","Neural","NRP1",0.47524455
"615","CEBPA","NLRC4","Neural","DUSP22",0.47524455
"616","CEBPA","NLRC4","Neural","PDS5A",0.47524455
"617","CEBPA","NLRC4","Neural","PIK3R1",0.47524455
"618","CEBPA","NLRC4","Neural","PLPP3",0.47524455
"619","CEBPA","NLRC4","Neural","TLN2",0.47524455
"620","CEBPA","NLRC4","Neural","TIMP2",0.47524455
"621","CEBPA","BIRC3","Neural","GPX4",0.47524455
"622","CEBPA","BIRC3","Neural","ASAP1",0.47524455
"623","CEBPA","BIRC3","Neural","ATXN1",0.47524455
"624","CEBPA","BIRC3","Neural","SOD1",0.47524455
"625","CEBPA","BIRC3","Neural","GAPDH",0.47524455
"626","CEBPA","BIRC3","Neural","C8orf76",0.47524455
"627","CEBPA","BIRC3","Neural","CDK5RAP2",0.47524455
"628","CEBPA","BIRC3","Neural","BAZ2B",0.47524455
"629","CEBPA","BIRC3","Neural","BBX",0.47524455
"630","CEBPA","BIRC3","Neural","CYTH1",0.47524455
"631","CEBPA","BIRC3","Neural","DAAM1",0.47524455
"632","CEBPA","BIRC3","Neural","CELF1",0.47524455
"633","CEBPA","BIRC3","Neural","CREB1",0.47524455
"634","CEBPA","BIRC3","Neural","ANKH",0.47524455
"635","CEBPA","BIRC3","Neural","FERMT2",0.47524455
"636","CEBPA","BIRC3","Neural","FOXN3",0.47524455
"637","CEBPA","BIRC3","Neural","FOXP1",0.47524455
"638","CEBPA","BIRC3","Neural","GADD45A",0.47524455
"639","CEBPA","BIRC3","Neural","GAS7",0.47524455
"640","CEBPA","BIRC3","Neural","GSE1",0.47524455
"641","CEBPA","BIRC3","Neural","GSK3B",0.47524455
"642","CEBPA","BIRC3","Neural","HMGB1",0.47524455
"643","CEBPA","BIRC3","Neural","ITM2B",0.47524455
"644","CEBPA","BIRC3","Neural","JMJD1C",0.47524455
"645","CEBPA","BIRC3","Neural","MACF1",0.47524455
"646","CEBPA","BIRC3","Neural","MAP4K4",0.47524455
"647","CEBPA","BIRC3","Neural","MAPK3",0.47524455
"648","CEBPA","BIRC3","Neural","MAST4",0.47524455
"649","CEBPA","BIRC3","Neural","MAT2A",0.47524455
"650","CEBPA","BIRC3","Neural","MBNL1",0.47524455
"651","CEBPA","BIRC3","Neural","MBNL2",0.47524455
"652","CEBPA","BIRC3","Neural","MBP",0.47524455
"653","CEBPA","BIRC3","Neural","MEIS1",0.47524455
"654","CEBPA","BIRC3","Neural","THOC1",0.47524455
"655","CEBPA","BIRC3","Neural","STAT3",0.47524455
"656","CEBPA","BIRC3","Neural","VLDLR",0.47524455
"657","CEBPA","BIRC3","Neural","ZBTB16",0.47524455
"658","CEBPA","BIRC3","Neural","ARID5B",0.47524455
"659","CEBPA","BIRC3","Neural","SMARCA2",0.47524455
"660","CEBPA","BIRC3","Neural","ADD3",0.47524455
"661","CEBPA","BIRC3","Neural","PSMA1",0.47524455
"662","CEBPA","BIRC3","Neural","PTP4A1",0.47524455
"663","CEBPA","BIRC3","Neural","RB1",0.47524455
"664","CEBPA","BIRC3","Neural","RERE",0.47524455
"665","CEBPA","BIRC3","Neural","RUFY3",0.47524455
"666","CEBPA","BIRC3","Neural","SASH1",0.47524455
"667","CEBPA","BIRC3","Neural","SGK1",0.47524455
"668","CEBPA","BIRC3","Neural","SIK3",0.47524455
"669","CEBPA","BIRC3","Neural","SMAP2",0.47524455
"670","CEBPA","BIRC3","Neural","SPAG9",0.47524455
"671","CEBPA","BIRC3","Neural","STIM1",0.47524455
"672","CEBPA","BIRC3","Neural","DST",0.47524455
"673","CEBPA","BIRC3","Neural","TLE1",0.47524455
"674","CEBPA","BIRC3","Neural","ELMO1",0.47524455
"675","CEBPA","BIRC3","Neural","TNKS",0.47524455
"676","CEBPA","BIRC3","Neural","TRIM2",0.47524455
"677","CEBPA","BIRC3","Neural","UBE2L3",0.47524455
"678","CEBPA","BIRC3","Neural","VMP1",0.47524455
"679","CEBPA","BIRC3","Neural","ZBTB20",0.47524455
"680","CEBPA","BIRC3","Neural","ZMYND8",0.47524455
"681","CEBPA","BIRC3","Neural","PCBP1",0.47524455
"682","CEBPA","BIRC3","Neural","MTSS1",0.47524455
"683","CEBPA","BIRC3","Neural","NEDD4L",0.47524455
"684","CEBPA","BIRC3","Neural","NRP1",0.47524455
"685","CEBPA","BIRC3","Neural","DUSP22",0.47524455
"686","CEBPA","BIRC3","Neural","PDS5A",0.47524455
"687","CEBPA","BIRC3","Neural","PIK3R1",0.47524455
"688","CEBPA","BIRC3","Neural","PLPP3",0.47524455
"689","CEBPA","BIRC3","Neural","TLN2",0.47524455
"690","CEBPA","BIRC3","Neural","TIMP2",0.47524455
"691","CEBPA","CDK1","Neural","GPX4",0.47524455
"692","CEBPA","CDK1","Neural","ASAP1",0.47524455
"693","CEBPA","CDK1","Neural","ATXN1",0.47524455
"694","CEBPA","CDK1","Neural","SOD1",0.47524455
"695","CEBPA","CDK1","Neural","GAPDH",0.47524455
"696","CEBPA","CDK1","Neural","C8orf76",0.47524455
"697","CEBPA","CDK1","Neural","CDK5RAP2",0.47524455
"698","CEBPA","CDK1","Neural","BAZ2B",0.47524455
"699","CEBPA","CDK1","Neural","BBX",0.47524455
"700","CEBPA","CDK1","Neural","CYTH1",0.47524455
"701","CEBPA","CDK1","Neural","DAAM1",0.47524455
"702","CEBPA","CDK1","Neural","CELF1",0.47524455
"703","CEBPA","CDK1","Neural","CREB1",0.47524455
"704","CEBPA","CDK1","Neural","ANKH",0.47524455
"705","CEBPA","CDK1","Neural","FERMT2",0.47524455
"706","CEBPA","CDK1","Neural","FOXN3",0.47524455
"707","CEBPA","CDK1","Neural","FOXP1",0.47524455
"708","CEBPA","CDK1","Neural","GADD45A",0.47524455
"709","CEBPA","CDK1","Neural","GAS7",0.47524455
"710","CEBPA","CDK1","Neural","GSE1",0.47524455
"711","CEBPA","CDK1","Neural","GSK3B",0.47524455
"712","CEBPA","CDK1","Neural","HMGB1",0.47524455
"713","CEBPA","CDK1","Neural","ITM2B",0.47524455
"714","CEBPA","CDK1","Neural","JMJD1C",0.47524455
"715","CEBPA","CDK1","Neural","MACF1",0.47524455
"716","CEBPA","CDK1","Neural","MAP4K4",0.47524455
"717","CEBPA","CDK1","Neural","MAPK3",0.47524455
"718","CEBPA","CDK1","Neural","MAST4",0.47524455
"719","CEBPA","CDK1","Neural","MAT2A",0.47524455
"720","CEBPA","CDK1","Neural","MBNL1",0.47524455
"721","CEBPA","CDK1","Neural","MBNL2",0.47524455
"722","CEBPA","CDK1","Neural","MBP",0.47524455
"723","CEBPA","CDK1","Neural","MEIS1",0.47524455
"724","CEBPA","CDK1","Neural","THOC1",0.47524455
"725","CEBPA","CDK1","Neural","STAT3",0.47524455
"726","CEBPA","CDK1","Neural","VLDLR",0.47524455
"727","CEBPA","CDK1","Neural","ZBTB16",0.47524455
"728","CEBPA","CDK1","Neural","ARID5B",0.47524455
"729","CEBPA","CDK1","Neural","SMARCA2",0.47524455
"730","CEBPA","CDK1","Neural","ADD3",0.47524455
"731","CEBPA","CDK1","Neural","PSMA1",0.47524455
"732","CEBPA","CDK1","Neural","PTP4A1",0.47524455
"733","CEBPA","CDK1","Neural","RB1",0.47524455
"734","CEBPA","CDK1","Neural","RERE",0.47524455
"735","CEBPA","CDK1","Neural","RUFY3",0.47524455
"736","CEBPA","CDK1","Neural","SASH1",0.47524455
"737","CEBPA","CDK1","Neural","SGK1",0.47524455
"738","CEBPA","CDK1","Neural","SIK3",0.47524455
"739","CEBPA","CDK1","Neural","SMAP2",0.47524455
"740","CEBPA","CDK1","Neural","SPAG9",0.47524455
"741","CEBPA","CDK1","Neural","STIM1",0.47524455
"742","CEBPA","CDK1","Neural","DST",0.47524455
"743","CEBPA","CDK1","Neural","TLE1",0.47524455
"744","CEBPA","CDK1","Neural","ELMO1",0.47524455
"745","CEBPA","CDK1","Neural","TNKS",0.47524455
"746","CEBPA","CDK1","Neural","TRIM2",0.47524455
"747","CEBPA","CDK1","Neural","UBE2L3",0.47524455
"748","CEBPA","CDK1","Neural","VMP1",0.47524455
"749","CEBPA","CDK1","Neural","ZBTB20",0.47524455
"750","CEBPA","CDK1","Neural","ZMYND8",0.47524455
"751","CEBPA","CDK1","Neural","PCBP1",0.47524455
"752","CEBPA","CDK1","Neural","MTSS1",0.47524455
"753","CEBPA","CDK1","Neural","NEDD4L",0.47524455
"754","CEBPA","CDK1","Neural","NRP1",0.47524455
"755","CEBPA","CDK1","Neural","DUSP22",0.47524455
"756","CEBPA","CDK1","Neural","PDS5A",0.47524455
"757","CEBPA","CDK1","Neural","PIK3R1",0.47524455
"758","CEBPA","CDK1","Neural","PLPP3",0.47524455
"759","CEBPA","CDK1","Neural","TLN2",0.47524455
"760","CEBPA","CDK1","Neural","TIMP2",0.47524455
"761","CEBPA","MAPK3","Neural","GPX4",0.47524455
"762","CEBPA","MAPK3","Neural","ASAP1",0.47524455
"763","CEBPA","MAPK3","Neural","ATXN1",0.47524455
"764","CEBPA","MAPK3","Neural","SOD1",0.47524455
"765","CEBPA","MAPK3","Neural","GAPDH",0.47524455
"766","CEBPA","MAPK3","Neural","C8orf76",0.47524455
"767","CEBPA","MAPK3","Neural","CDK5RAP2",0.47524455
"768","CEBPA","MAPK3","Neural","BAZ2B",0.47524455
"769","CEBPA","MAPK3","Neural","BBX",0.47524455
"770","CEBPA","MAPK3","Neural","CYTH1",0.47524455
"771","CEBPA","MAPK3","Neural","DAAM1",0.47524455
"772","CEBPA","MAPK3","Neural","CELF1",0.47524455
"773","CEBPA","MAPK3","Neural","CREB1",0.47524455
"774","CEBPA","MAPK3","Neural","ANKH",0.47524455
"775","CEBPA","MAPK3","Neural","FERMT2",0.47524455
"776","CEBPA","MAPK3","Neural","FOXN3",0.47524455
"777","CEBPA","MAPK3","Neural","FOXP1",0.47524455
"778","CEBPA","MAPK3","Neural","GADD45A",0.47524455
"779","CEBPA","MAPK3","Neural","GAS7",0.47524455
"780","CEBPA","MAPK3","Neural","GSE1",0.47524455
"781","CEBPA","MAPK3","Neural","GSK3B",0.47524455
"782","CEBPA","MAPK3","Neural","HMGB1",0.47524455
"783","CEBPA","MAPK3","Neural","ITM2B",0.47524455
"784","CEBPA","MAPK3","Neural","JMJD1C",0.47524455
"785","CEBPA","MAPK3","Neural","MACF1",0.47524455
"786","CEBPA","MAPK3","Neural","MAP4K4",0.47524455
"787","CEBPA","MAPK3","Neural","MAPK3",0.47524455
"788","CEBPA","MAPK3","Neural","MAST4",0.47524455
"789","CEBPA","MAPK3","Neural","MAT2A",0.47524455
"790","CEBPA","MAPK3","Neural","MBNL1",0.47524455
"791","CEBPA","MAPK3","Neural","MBNL2",0.47524455
"792","CEBPA","MAPK3","Neural","MBP",0.47524455
"793","CEBPA","MAPK3","Neural","MEIS1",0.47524455
"794","CEBPA","MAPK3","Neural","THOC1",0.47524455
"795","CEBPA","MAPK3","Neural","STAT3",0.47524455
"796","CEBPA","MAPK3","Neural","VLDLR",0.47524455
"797","CEBPA","MAPK3","Neural","ZBTB16",0.47524455
"798","CEBPA","MAPK3","Neural","ARID5B",0.47524455
"799","CEBPA","MAPK3","Neural","SMARCA2",0.47524455
"800","CEBPA","MAPK3","Neural","ADD3",0.47524455
"801","CEBPA","MAPK3","Neural","PSMA1",0.47524455
"802","CEBPA","MAPK3","Neural","PTP4A1",0.47524455
"803","CEBPA","MAPK3","Neural","RB1",0.47524455
"804","CEBPA","MAPK3","Neural","RERE",0.47524455
"805","CEBPA","MAPK3","Neural","RUFY3",0.47524455
"806","CEBPA","MAPK3","Neural","SASH1",0.47524455
"807","CEBPA","MAPK3","Neural","SGK1",0.47524455
"808","CEBPA","MAPK3","Neural","SIK3",0.47524455
"809","CEBPA","MAPK3","Neural","SMAP2",0.47524455
"810","CEBPA","MAPK3","Neural","SPAG9",0.47524455
"811","CEBPA","MAPK3","Neural","STIM1",0.47524455
"812","CEBPA","MAPK3","Neural","DST",0.47524455
"813","CEBPA","MAPK3","Neural","TLE1",0.47524455
"814","CEBPA","MAPK3","Neural","ELMO1",0.47524455
"815","CEBPA","MAPK3","Neural","TNKS",0.47524455
"816","CEBPA","MAPK3","Neural","TRIM2",0.47524455
"817","CEBPA","MAPK3","Neural","UBE2L3",0.47524455
"818","CEBPA","MAPK3","Neural","VMP1",0.47524455
"819","CEBPA","MAPK3","Neural","ZBTB20",0.47524455
"820","CEBPA","MAPK3","Neural","ZMYND8",0.47524455
"821","CEBPA","MAPK3","Neural","PCBP1",0.47524455
"822","CEBPA","MAPK3","Neural","MTSS1",0.47524455
"823","CEBPA","MAPK3","Neural","NEDD4L",0.47524455
"824","CEBPA","MAPK3","Neural","NRP1",0.47524455
"825","CEBPA","MAPK3","Neural","DUSP22",0.47524455
"826","CEBPA","MAPK3","Neural","PDS5A",0.47524455
"827","CEBPA","MAPK3","Neural","PIK3R1",0.47524455
"828","CEBPA","MAPK3","Neural","PLPP3",0.47524455
"829","CEBPA","MAPK3","Neural","TLN2",0.47524455
"830","CEBPA","MAPK3","Neural","TIMP2",0.47524455
"831","CEBPA","XIAP","Neural","GPX4",0.47524455
"832","CEBPA","XIAP","Neural","ASAP1",0.47524455
"833","CEBPA","XIAP","Neural","ATXN1",0.47524455
"834","CEBPA","XIAP","Neural","SOD1",0.47524455
"835","CEBPA","XIAP","Neural","GAPDH",0.47524455
"836","CEBPA","XIAP","Neural","C8orf76",0.47524455
"837","CEBPA","XIAP","Neural","CDK5RAP2",0.47524455
"838","CEBPA","XIAP","Neural","BAZ2B",0.47524455
"839","CEBPA","XIAP","Neural","BBX",0.47524455
"840","CEBPA","XIAP","Neural","CYTH1",0.47524455
"841","CEBPA","XIAP","Neural","DAAM1",0.47524455
"842","CEBPA","XIAP","Neural","CELF1",0.47524455
"843","CEBPA","XIAP","Neural","CREB1",0.47524455
"844","CEBPA","XIAP","Neural","ANKH",0.47524455
"845","CEBPA","XIAP","Neural","FERMT2",0.47524455
"846","CEBPA","XIAP","Neural","FOXN3",0.47524455
"847","CEBPA","XIAP","Neural","FOXP1",0.47524455
"848","CEBPA","XIAP","Neural","GADD45A",0.47524455
"849","CEBPA","XIAP","Neural","GAS7",0.47524455
"850","CEBPA","XIAP","Neural","GSE1",0.47524455
"851","CEBPA","XIAP","Neural","GSK3B",0.47524455
"852","CEBPA","XIAP","Neural","HMGB1",0.47524455
"853","CEBPA","XIAP","Neural","ITM2B",0.47524455
"854","CEBPA","XIAP","Neural","JMJD1C",0.47524455
"855","CEBPA","XIAP","Neural","MACF1",0.47524455
"856","CEBPA","XIAP","Neural","MAP4K4",0.47524455
"857","CEBPA","XIAP","Neural","MAPK3",0.47524455
"858","CEBPA","XIAP","Neural","MAST4",0.47524455
"859","CEBPA","XIAP","Neural","MAT2A",0.47524455
"860","CEBPA","XIAP","Neural","MBNL1",0.47524455
"861","CEBPA","XIAP","Neural","MBNL2",0.47524455
"862","CEBPA","XIAP","Neural","MBP",0.47524455
"863","CEBPA","XIAP","Neural","MEIS1",0.47524455
"864","CEBPA","XIAP","Neural","THOC1",0.47524455
"865","CEBPA","XIAP","Neural","STAT3",0.47524455
"866","CEBPA","XIAP","Neural","VLDLR",0.47524455
"867","CEBPA","XIAP","Neural","ZBTB16",0.47524455
"868","CEBPA","XIAP","Neural","ARID5B",0.47524455
"869","CEBPA","XIAP","Neural","SMARCA2",0.47524455
"870","CEBPA","XIAP","Neural","ADD3",0.47524455
"871","CEBPA","XIAP","Neural","PSMA1",0.47524455
"872","CEBPA","XIAP","Neural","PTP4A1",0.47524455
"873","CEBPA","XIAP","Neural","RB1",0.47524455
"874","CEBPA","XIAP","Neural","RERE",0.47524455
"875","CEBPA","XIAP","Neural","RUFY3",0.47524455
"876","CEBPA","XIAP","Neural","SASH1",0.47524455
"877","CEBPA","XIAP","Neural","SGK1",0.47524455
"878","CEBPA","XIAP","Neural","SIK3",0.47524455
"879","CEBPA","XIAP","Neural","SMAP2",0.47524455
"880","CEBPA","XIAP","Neural","SPAG9",0.47524455
"881","CEBPA","XIAP","Neural","STIM1",0.47524455
"882","CEBPA","XIAP","Neural","DST",0.47524455
"883","CEBPA","XIAP","Neural","TLE1",0.47524455
"884","CEBPA","XIAP","Neural","ELMO1",0.47524455
"885","CEBPA","XIAP","Neural","TNKS",0.47524455
"886","CEBPA","XIAP","Neural","TRIM2",0.47524455
"887","CEBPA","XIAP","Neural","UBE2L3",0.47524455
"888","CEBPA","XIAP","Neural","VMP1",0.47524455
"889","CEBPA","XIAP","Neural","ZBTB20",0.47524455
"890","CEBPA","XIAP","Neural","ZMYND8",0.47524455
"891","CEBPA","XIAP","Neural","PCBP1",0.47524455
"892","CEBPA","XIAP","Neural","MTSS1",0.47524455
"893","CEBPA","XIAP","Neural","NEDD4L",0.47524455
"894","CEBPA","XIAP","Neural","NRP1",0.47524455
"895","CEBPA","XIAP","Neural","DUSP22",0.47524455
"896","CEBPA","XIAP","Neural","PDS5A",0.47524455
"897","CEBPA","XIAP","Neural","PIK3R1",0.47524455
"898","CEBPA","XIAP","Neural","PLPP3",0.47524455
"899","CEBPA","XIAP","Neural","TLN2",0.47524455
"900","CEBPA","XIAP","Neural","TIMP2",0.47524455
"901","CEBPA","CLK1","Neural","GPX4",0.47524455
"902","CEBPA","CLK1","Neural","ASAP1",0.47524455
"903","CEBPA","CLK1","Neural","ATXN1",0.47524455
"904","CEBPA","CLK1","Neural","SOD1",0.47524455
"905","CEBPA","CLK1","Neural","GAPDH",0.47524455
"906","CEBPA","CLK1","Neural","C8orf76",0.47524455
"907","CEBPA","CLK1","Neural","CDK5RAP2",0.47524455
"908","CEBPA","CLK1","Neural","BAZ2B",0.47524455
