"","Neural","MSC","Fibroblast","Megakaryocyte","Myeloid"
"TMEM216",0,0.7134812861566,0,0,0
"CPSF7",0,0.031296063894044,1.56739811912226,0,0
"SDHAF2",0.65977331606274,0.031296063894044,0,0.0504591785245736,0.563189907636855
"TMEM258",0.479211607931795,5.04664947165882,1.03158986947821,4.49462942214878,7.97511154323145
"FEN1",0,0,0,0.0928466789507533,0
"FADS1",0,0.031296063894044,0.0536362709918956,0.191483824719607,0
"FADS3",0,0,0,0,0
"BEST1",0.989400916802805,0.393220872163894,1.87793291241567,0,0
"FTH1",137.316656176789,43.1325689099882,75.6647740164777,224.301388875572,26.5022041456624
"AHNAK",0,2.01977337659281,0.465983224603914,0.355745286374956,0
"EEF1G",0,0,0.090571530868384,0.125881168177241,0
"B3GAT3",0,1.11899594585581,0,0.172559300624696,0
"GANAB",0.419476076484163,0.678013939493563,0,0,0
"INTS5",0,0,0,0,0
"METTL12",0,0.812099399567092,1.23455858635968,0,0
"UQCC3",0,0.407972290350686,1.38437012312174,0.113399762613194,0.974848898420745
"UBXN1",0.943518889081261,1.45568899405506,2.05451340811348,1.15230529762124,1.15633672525439
"BSCL2",0,0,0,0,0
"HNRNPUL2",0.248706725029845,0.995520159283225,0.931966449207828,0.0504591785245736,0
"TTC9C",0,0.824181384098962,0.0369352598764885,0.244145020089555,0
"POLR2G",0.11077632045374,0.531270210271657,0,1.38637108009056,0
"TAF6L",0,0,0.0536362709918956,0.0516315572077654,0
"TMEM223",0,0.251952632905014,0.362594727872657,0.061050061050061,0
"TMEM179B",0.742992011947116,0.728091696298305,0.110805779629465,0.753946816241075,0.974848898420745
"NXF1",0.481436307591051,0.813187641701985,1.2813580803903,0,0
"STX5",0.84195946688993,0,0.210389780101286,0.223591936427115,0
"WDR74",1.23653521645626,0.946717890763043,4.43820584541186,0,0
"SLC3A2",0.88477781648039,0.767136594583183,2.29309241572476,0.947338517870764,1.55558222517774
"RARRES3",1.49560846492175,0.415348655845815,0.0536362709918956,2.00460895293314,0.806646769379689
"PLA2G16",0,1.70554054792701,0,0.061050061050061,0
"ATL3",0,0,0,0.183250870441635,0
"RTN3",2.56860407911501,0.262014136351294,0,0.333538109076824,2.19176667488078
"MARK2",0.275573192239859,0,0,0,0
"COX8A",1.34791286547115,1.77379835641875,3.26999124227758,3.61227992351173,6.64440415681952
"OTUB1",0.286051561456703,0.844064368491133,0.073870519752977,0.349182477687782,0
"MACROD1",0.389144847855712,0,1.07089312486614,0.0504591785245736,0
"STIP1",1.35435794276344,0,1.21077582202175,1.17453140133204,0
"FERMT3",0.455966310940054,0,0.523194936449223,10.0010501717483,0
"TRPT1",0,0.169785052124011,0,0.183250870441635,0
"NUDT22",0,0,0,1.04867232618787,0
"DNAJC4",0.426886107004454,0.134618491195951,0.465983224603914,0.908031890064983,2.42888692998171
"VEGFB",0,0.750300120048019,0,0.0629405840886204,0
"FKBP2",0.516189916285933,3.03638679105485,3.92504177632578,0.490769216091102,2.78415215824432
"PPP1R14B",0.093492894540015,0,0.090571530868384,0.061050061050061,0
"RP11-783K16.5",0,0,0,0,0
"BAD",0.795600774648345,1.2264542422163,1.71690377090009,1.33049395414506,2.92777617781016
"GPR137",0.180269415875359,0,2.42999639015359,0.369869278676697,0
"ESRRA",0,0.0745639870855174,0,1.18611022544561,0
"TRMT112",2.94705125640031,1.96156153955976,3.29141852239752,3.83739873272394,2.98711441334505
"PRDX5",5.08237377061222,1.94176850791961,10.425184873229,4.06227238545086,5.86492651202007
"CCDC88B",0,0,0,0,0
"RASGRP2",0,0.219915552427868,0.288415603720559,3.48489909243005,0.591540964211772
"SF1",0.278606610464481,4.40374754301047,1.48644592656732,1.03516717973463,1.21447656060238
"EHD1",0.09478313618441,0.879335578931808,0.480403085604391,0.716075904045829,1.21447656060238
"PPP2R5B",1.37108805052019,0,0,0,0
"ARL2",0.376017538676108,0.331641682274688,1.78220380469177,2.17758038085232,0
"SAC3D1",0.167441502611586,0,0,0,0
"NAALADL1",0,0,0,0,0
"ZFPL1",0.323924196104647,0.0799066690105956,0,0.320448761508841,0
"VPS51",0.606143106363464,0.0745639870855174,0.426766814612496,0.485690022916043,0.405959485243373
"TM7SF2",0.358577165806081,0,0,0,0
"FAU",15.7907708829958,7.70114298238146,26.5761373129445,19.6330601897964,17.3004972561185
"SYVN1",0.240662302656912,0,0,0,0
"MRPL49",0,0,0,0,0.591540964211772
"CAPN1",0.23191094619666,0.947131241140042,0.587675627588182,2.86256008261179,0.86095566078347
"DPF2",0.366525849606481,0,0,0,0
"SLC25A45",0.112877009210764,0.315427562060373,0,0,0
"FRMD8",0.311839506600603,0.031296063894044,0.0369352598764885,0.061050061050061,0
"NEAT1",39.9583581622692,20.9491547277708,15.3220322831623,0.981662150265322,0
"CMB9-22P13.1",0.156093906093906,1.39417926057243,0.716897268621407,0,0
"MALAT1",2068.73755953659,2052.56780714203,663.154237485702,163.919130670279,27.5408676868127
"SCYL1",0.939348166267379,0.425170068027211,0.513136288998358,0,0
"LTBP3",0.342776951687843,0.954943771867089,0.0536362709918956,0,0
"SSSCA1",1.11653840286067,0.952236709319678,0.463702074488984,0.448132628509654,1.17827265229174
"FAM89B",0,0.212806707667426,0.362594727872657,0.326477309826967,0
"EHBP1L1",0.759430827048684,0,2.83857033126522,0.160944207803106,0
"SIPA1",0,0.575993059943162,0,0,0.563189907636855
"MAP3K11",0,0.766885548193464,0.362594727872657,0,0
"RELA",0.437237832195815,1.17195638586013,0,0.108708301323914,0
"KAT5",0,0,0,0.245317398772747,0
"RNASEH2C",0.92249761757952,0.828449632955779,3.04925915765266,1.12597403566977,6.10080442161332
"CFL1",1.43958481512637,5.47269363812053,9.85589615750326,28.2656736106639,8.38585276826321
"MUS81",0,0.577666748652208,0.513136288998358,0,0
"EFEMP2",0,0,0,0,0
"CTSW",0,0,1.53256704980843,0.967105494432324,0
"FIBP",0.275573192239859,1.37585910367795,0.720799895156379,0.592283944823488,1.72231497902491
"CCDC85B",0.314872006402324,0.790027895801828,0.757932065970148,2.54313634330651,0.563189907636855
"C11orf68",0,0,0,0,0
"DRAP1",3.08980442389655,2.21244126307364,2.41683695799122,2.73969319928516,2.09103969086223
"SART1",0.234322096883413,0,0,0,0
"EIF1AD",0.218837535014006,0,1.61723039187701,0.0909561559121939,0
"BANF1",1.01326696780569,2.18761935073529,3.62780267252426,3.87762466470369,0.79923273657289
"SF3B2",0.675488382289853,0.783212421309785,0.381024957134692,0.555549478403668,0
"PACS1",0,0,0,0,0
"RAB1B",0,0.35289316996883,0,0.309191312478923,0
"YIF1A",0.192588668688631,1.9358400703957,0.918139577394656,0.395681853040182,0
"BRMS1",0.640822377364003,0.397045977924244,1.66963677219143,0.103263114415531,0.823451910408432
"MRPL11",0.0796482732254365,1.05103112896619,0.181143061736768,1.99792530998399,0
"CTD-3074O7.5",0,0,0,0.29603315571344,0
"ZDHHC24",0,0.66260270341903,0,0.0516315572077654,0
"CTSF",0.0859342774645951,0.293275053179103,0,0,0
"CCS",9.55943390581289,2.54182639185123,0.0369352598764885,1.47178755423804,0.56538700740657
"RBM14",0.0832889125799574,1.30546694157451,1.65994332642007,0.29603315571344,0
"RBM4",0.255102040816327,0.287438919229664,0,0,0
"C11orf80",0,0,0,0,0
"RCE1",0,0,0,0,0
"RHOD",0,0,0,0,0
"KDM2A",0,0.637862191236537,0.900333123255604,0,0
"ADRBK1",0,0.0799066690105956,0.686590809223155,0.1941370607649,1.39077370078466
"ANKRD13D",0,1.49694923214087,0,0,0
"RAD9A",0.323498964803313,0.031296063894044,0.900333123255604,0,0
"POLD4",0.0832889125799574,0.946357910037955,0.107272541983791,0.0788022064617809,0
"PPP1CA",1.92695219023452,0.85672513313001,0.791062829587199,3.30156064163555,2.78415215824432
"TBC1D10C",0,0,0,0.384448506801316,0
"RPS6KB2",0.287026007415597,0,3.53069961164845,0.785165923977915,0.514535631592488
"CORO1B",0,0,0.580517821897132,0.915254407737743,0
"TMEM134",0.268923590562986,0.505152556071934,1.6080077451261,0.571073772771516,0.997500449455144
"AIP",0,1.43598497828163,0.71056914048476,0.224043155627033,0.405959485243373
"CDK2AP2",0.299983773262675,0,1.21510092672642,2.53353308550333,0.86095566078347
"GSTP1",0.860487967026581,0.626612564574089,6.22663592454012,5.47095568944504,5.98493124324446
"NDUFV1",0.455838502448444,0.169785052124011,0.090571530868384,1.21033835293615,0
"NUDT8",0,0.0938881916821321,0.909940102804239,0,0
"UNC93B1",0,0,0,0.183250870441635,0
"NDUFS8",1.69053443752028,0.989228090700666,3.29995646626398,1.78747164053655,0
"TCIRG1",0,1.31340432229422,0,0.0504591785245736,0
"CHKA",0,0,0.173454520224797,0,0
"KMT5B",0,1.27620264920036,0,1.30686946668971,0
"C11orf24",0,0,0.160908812975687,0,0
"PPP6R3",0.296976150123946,2.1847887161926,0,0,0.563189907636855
"MRPL21",0.198412698412698,0.326516619990531,0,0.0299060948621329,1.37352407337661
"IGHMBP2",0,0,0,0,0
"CCND1",0,0.515074436197707,0.0536362709918956,0.0629405840886204,0
"FADD",0,0.031296063894044,0,0.0299060948621329,0
"PPFIA1",0.0884016973125884,0.134618491195951,0,0,0
"CTTN",0.504965307657497,3.28470121306785,0.554479477359489,2.01142286389801,0
"RP11-660L16.2",0.316986024157339,0,0,0.268817204301075,0
"NADSYN1",0.103941460169632,0,0.580517821897132,0.0788022064617809,0
"RNF121",0.113884839650146,0,0.426766814612496,0.119904076738609,0
"NUMA1",0.25049062472549,0.321597106074786,0.433200485184544,0,0
"LAMTOR1",1.94319474211651,1.93289430078626,1.96135655815164,10.9079147308605,0.77639751552795
"ANAPC15",0.685699545148248,0.282661541070722,0.68376070454741,1.14175688243583,0.537432149191165
"INPPL1",0,0.995520159283225,0,0,0
"ARAP1",0,0,0.173454520224797,0,0.823451910408432
"STARD10",0.156641604010025,0.290301042180741,0,0.110485029278533,0
"ATG16L2",0,0.577666748652208,0,0.110485029278533,0
"RAB6A",0.255102040816327,1.62076628890341,0.073870519752977,0.60400300167062,0
"MRPL48",0.241218537675567,0.32916392363397,0.667333040876299,0.877258941775071,0.77639751552795
"COA4",0.0832889125799574,1.19589754653238,0.325350863597048,0.28595906323789,0
"UCP2",2.62856196038184,0.781915812591556,3.23820771499959,1.92647908705675,0
"PPME1",1.45742412841338,0,1.09636430499255,0.0815376520698983,0
"PGM2L1",0.798718965176223,0.169785052124011,0,0,0
"POLD3",0,0.757105188976948,0,0,0
"RNF169",0,0,0,0.29603315571344,0
"SPCS2",2.17037242166164,2.28852657445782,3.13788706758032,1.83468147284928,0
"ARRB1",0,0,0.864229539365655,0.0299060948621329,0
"RPS3",15.6274502786438,9.57931849347617,41.4492124162002,27.2142936845948,23.6395910620016
"SERPINH1",0.106040040719376,3.20475950315566,0,0.940784617476155,0
"UVRAG",0,0.315427562060373,0,0,0
"TSKU",0,0,0,0,0
"PAK1",0.155821490900025,0.898373428235828,0,0,0
"CLNS1A",0,0,0.864229539365655,0,0.823451910408432
"RSF1",0.228937728937729,0.0745639870855174,0.173454520224797,0.110485029278533,0
"AAMDC",0,0.501012804756204,0,0.0504591785245736,0.79923273657289
"NDUFC2",0.95558704611477,2.63774027786456,0.55729882055088,2.96522984226524,1.387846108343
"ALG8",0,0.031296063894044,0,0.061050061050061,0
"PRCP",0,0.294239837950473,0.900333123255604,0,0.563189907636855
"RAB30",0,0,0,0,0
"RAB30-AS1",0.198412698412698,0.109957776213934,0.0536362709918956,0.0504591785245736,0
"PCF11",2.04111112312106,1.20990894804211,2.25818238561677,0,0
"CCDC90B",0.0754739765728777,0.147119918975237,0.107272541983791,0.326477309826967,0
"TMEM126B",0,0.924861513994186,0.423621113276286,0.262053076903416,0
"TMEM126A",0.261160353671854,0.338443835245541,1.07089312486614,0.0299060948621329,0
"CREBZF",0.254375254375254,0.317884163010999,0,0.061050061050061,0
"PICALM",0.661806169758168,0.840858285052139,0,0,0
"EED",1.71703296703297,0,0,0,0
"C11orf73",0,0.830852340445236,0.0536362709918956,0.403426067676111,0.974848898420745
"PRSS23",0,3.02285910843711,0.346909040449594,0.358037952022914,0
"CTSC",0.17964932451854,1.93498683346625,0,1.71730198266949,0
"CHORDC1",0.439675742356449,0,0.0369352598764885,0.179018976011457,0
"SLC36A4",0.275573192239859,0,0,0,0
"SMCO4",0.149057953732411,0.261978989285059,0.073870519752977,0,0
"TAF1D",0.572244940102886,3.54008257464031,1.99416493373475,0,0
"MED17",1.09161223040955,0.0745639870855174,0.381024957134692,0,0
"MRE11A",0,0.424516936057938,0,0,0
"CWC15",0.375943619569068,0.840255571111516,0.0536362709918956,0.325761866594372,0.896458987001345
"SRSF8",5.90860034396827,0,0.770533539613302,1.63689294154655,0
"ENDOD1",0.600994969287309,0.315427562060373,0,1.376858020415,0
"SESN3",0.554675097606751,0.385059684251059,0,0,0
"FAM76B",0.394684122048307,0,0,0,0
"CEP57",0.119206561129125,0.031296063894044,0.680133306128001,0,0
"MAML2",0,2.26076739712961,0,1.08223652790522,0
"BIRC3",0.418243384605882,0,0,0.268817204301075,0
"BIRC2",2.011616911536,1.49411138668363,0.900343611060741,0.388879834664193,1.18308192842354
"TMEM123",0,0.653843859102683,0.0536362709918956,0.512188612496,1.42414556842032
"DCUN1D5",0.289888682745826,0,0.107272541983791,0.367402495062069,0
"CASP4",0,0.287438919229664,0,0.451958243238138,0
"CASP1",0,0,0,0.119904076738609,0
"CARD16",0.924171824511011,0.219915552427868,0.381024957134692,1.10536445027791,0.571330629035022
"AASDHPPT",0.0832889125799574,0.393220872163894,0.0536362709918956,0.183250870441635,0
"CWF19L2",0.521539347296923,1.04779957294939,0.470135745061032,0.49017021647834,0
"CUL5",0,0,0,0,0
"ACAT1",0.421036678455076,0.146190281270101,0,0.268817204301075,0.730727073438071
"NPAT",0,0.734106592277199,0,0,0
"ATM",0,1.94179889425184,0.931966449207828,0.29603315571344,0
"DDX10",0,1.35279109526376,0,0,0
"RDX",0,1.35133405502553,2.66846985902067,0.555955464362998,0
"FDX1",0,0.209182478281468,0.090571530868384,0.437986773056677,0
"POU2AF1",0,0,0,0,0
"C11orf1",0,0.0745639870855174,0.426766814612496,0.125881168177241,0
"CRYAB",0,0,0,0,0
"C11orf57",0,0.201081116018055,0,0,0
"TIMM8B",0.621992340519209,1.46439919908369,0.362286123473536,0.670531880960535,1.15692797161834
"SDHD",0,0.0799066690105956,0.621215894684559,0.307241515580316,0
"IL18",0,0,0,0.260295200879275,0
"PTS",0.428049331204343,2.33000645324617,0.362594727872657,1.45923375439791,0
"ZBTB16",0.322223772238106,0,0.0369352598764885,0,0
"NNMT",0,4.56061781254896,0,0,0
"C11orf71",0,0.333181075064813,0,0.110485029278533,0
"RBM7",1.01649426074571,0,0,0,0
"REXO2",10.7028597735555,2.95700124325296,5.35135559790487,1.02052084891982,1.29611408084464
"ZPR1",0.258051197357556,0,0,0.505496285838424,0
"SIK3",0.238509817285949,0.425170068027211,0,0,0.571330629035022
"PAFAH1B2",0.167201712145532,0.031296063894044,0,0.061050061050061,0.591540964211772
"TAGLN",0,8.4150674718345,1.86393289841566,0,0
"PCSK7",0,1.595145580252,0.426766814612496,0.183250870441635,0
"RNF214",0,0,0,0,0
"CEP164",0,1.56283373917562,0,0.0504591785245736,0
"IL10RA",0,0,0,0.1941370607649,0
"CD3E",0,0,0,0.3882741215298,0
"CD3D",0,0,0,0,0
"CD3G",0,0,0,0,0
"UBE4A",0.0754739765728777,0.501429072857644,0,0,0
"ATP5L",8.36646923720442,2.03194225640317,4.42118718216128,9.54616408312125,11.7805330101816
"KMT2A",0.137574290116663,0.370207711191337,0.173454520224797,0.29603315571344,0
"ARCN1",0,0.165914555089995,0,0.0299060948621329,0
"DDX6",0.60036640402654,2.15127531229022,0.381024957134692,0.856898029134533,0
"CCDC84",0.132668223307153,1.47994480603671,0,0,0
"RPS25",16.2873759402687,14.6838888428229,20.3811675388297,20.4012788244285,15.5644663787061
"TRAPPC4",0.448337526169598,0.666652769363961,1.81488203266788,0.242004198838731,0
"HYOU1",0,0,0,0,0
"HMBS",26.975607050075,0.991918544522422,8.35836591349816,3.49067785382926,3.4310891579855
"H2AFX",0.782882260582382,0.0625921277880881,0.0369352598764885,0.0788022064617809,1.36793847973972
"CBL",0,0,0,0,0
"RNF26",0.320312643509249,0,0.71706856600449,0.179018976011457,0
"THY1",0,3.20962434871354,0,0,0
"OAF",0,0.0799066690105956,1.81488203266788,0,0
"ARHGEF12",2.14286246513885,0.647878198898607,0,1.27411089972365,0
"TBCEL",5.93540715284061,0,0.423621113276286,0,0
"SORL1",0.351352621221837,0,0,0.183250870441635,0
"HSPA8",3.7739156745204,2.64966342707824,3.97852629660914,4.20649756932843,1.48938453001323
"CLMP",0,0,0,0,0
"TBRG1",0.485248447204969,0.505152556071934,1.17682017019189,0,0
"TMEM218",0,0,1.07089312486614,0.061050061050061,0.537432149191165
"FEZ1",0,0,0,0,0
"EI24",0.686534027934777,0.109957776213934,0.917865810357551,0.300330991840496,0
"SRPRA",0,0.163396022940802,0,0.0516315572077654,0
"DCPS",0,0.134618491195951,0,0.13082445191128,0
"ST3GAL4",0,0.169785052124011,0,0.179018976011457,0
"ETS1",0,0.11120273290464,0,0.193685841564982,0
"FLI1",0,0,0.210389780101286,0.299624640249537,0
"NFRKB",0,0,0,0,0
"APLP2",1.04021205726527,1.44626304674915,0.634154092889028,0.59206631142688,0
"ZBTB44",0.247177273276174,0.754333991661181,0.381024957134692,0.193685841564982,0
"NTM",0,0,0,0,0
"VPS26B",0,0.366394313560253,0.073870519752977,0.280848284541715,0
"THYN1",0,0,0.917865810357551,0.343071267892749,0.405959485243373
"ZMYND11",0.379514652409491,0,0,0,0
"DIP2C",0,0,0,0,0
"GTPBP4",0.330576017389204,0.687520871861775,0,0.233710048966208,0
"IDI1",0.378827612011316,0,0.210389780101286,0.0803652733867065,0
"PFKP",0,0,0.173454520224797,0.141742790550401,0
"KLF6",0.9931941071103,13.8454512135676,1.2713767459809,0,0
"AKR1C3",0.465029761904762,0.803958772657219,0,0,0
"FAM208B",0.255832992222677,0.315427562060373,0.931966449207828,0,0
"GDI2",0.859003381705682,0.938992026003412,1.62103439011415,0.851256953428544,0
"FBXO18",1.45089157970943,2.04933819633966,0,0.298723299163208,0
"RBM17",0.317638688696634,2.05318260686397,0.073870519752977,0.347875437030408,0.563189907636855
"PFKFB3",0,0,0,0,0
"ITIH5",0,0,0,0,0
"KIN",0,0,0.580517821897132,0,0
"ATP5C1",0.366746923012384,0.386571124100964,0.234779332728664,1.30953175365977,0
"TAF3",0,0,0,0,0
"GATA3",0,0,0,0,0
"CELF2",0,0,0,0.883437445188174,0
"USP6NL",0,0,0,0,0
"UPF2",0.774568068932739,0.317884163010999,1.74129156939069,0.18095413778867,0
"NUDT5",0,0.163396022940802,0.0536362709918956,0.0504591785245736,0
"CDC123",0,0.393220872163894,0.127506790744873,0.419724107929843,0
"OPTN",3.86526338711943,0,1.05335801052234,0.179018976011457,0
"SEPHS1",0,0.366394313560253,0,0,0
"PRPF18",0.32946758039009,0,0,0,0
"FRMD4A",1.53909234963465,1.30187694041373,0,0,0
"FAM107B",0,0,0,0.549882347139856,0
"HSPA14",0,0,0.0369352598764885,0.061050061050061,0
"DCLRE1C",0.132668223307153,0.287438919229664,0,0,0
"RPP38",0,0.0799066690105956,0,0,0
"NMT2",0,0.134618491195951,0,0.193685841564982,0
"RSU1",0.225754018421528,1.42009776794726,0.375453896943269,10.2427588900285,0.77639751552795
"VIM-AS1",0,0,0,0,0
"VIM",0,19.4026826119463,3.7103509434836,6.1397226151925,0
"HACD1",1.12802262760625,0,0.0536362709918956,0.061050061050061,0
"NSUN6",0.106040040719376,0.555254042464163,0,0.0815376520698983,0
"ARL5B",0,0,0,0.100918357049147,0
"MLLT10",0,0.109957776213934,1.15713955102985,0,0
"DNAJC1",0,0.318973127987387,0.0369352598764885,1.06192980893264,0.605546808768318
"COMMD3",0.251424740194435,1.18440781276884,2.11308487170556,1.10619893518265,0
"BMI1",0,0.501429072857644,0.173454520224797,0,0
"PIP4K2A",4.37895214285042,0.0799066690105956,0.423621113276286,1.74665781193954,0
"MSRB2",0,1.19226731479121,0.164442050621361,0.348412478324554,0
"APBB1IP",0,1.69569293993257,0,0.856898029134533,0
"ABI1",1.14475159950177,0,0,0.0803652733867065,0.514535631592488
"ANKRD26",0,1.2882321467149,0,0,0
"YME1L1",0.434112312821512,1.26581467046053,0,0.0504591785245736,1.21447656060238
"MASTL",0,0.031296063894044,0.645744543458608,0,0
"ACBD5",0,0,0,0,0
"RAB18",0.0778428197783037,0.317884163010999,0,0.977772431584064,0
"WAC-AS1",0,0,0.519318653926049,0,0
"WAC",0.376496633333853,0.333181075064813,0.850387927888781,0.415937232452049,0
"SVIL-AS1",0,0.659024967209303,0.0369352598764885,0.0629405840886204,0
"MTPAP",0,0.109957776213934,0,0,0
"MAP3K8",1.24493137719978,0.452952329706154,0.0536362709918956,0.362269846453092,0
"ZEB1",0.156641604010025,0.031296063894044,0,0,1.21447656060238
"ARHGAP12",0,0,0,0,0
"KIF5B",1.18977936671971,0,0.0536362709918956,0.856898029134533,0
"EPC1",0.0859342774645951,1.84561893716273,2.0518916200036,0,0
"ITGB1",0.248804655892343,2.34822350162247,1.83313124844997,3.48429677905916,0
"NRP1",0,1.34620704102026,0,0.29603315571344,0
"CREM",0.112877009210764,0.741145401421323,0.0369352598764885,0,0.514535631592488
"CCNY",0,1.35970475739819,0.0369352598764885,0,0
"ZNF33A",0.133063657653822,0,0.0536362709918956,0.19870628320039,0.571330629035022
"ZNF37A",0,1.78294926162042,0,0,0
"BMS1",0,0.750300120048019,0,0.110485029278533,0
"HNRNPF",1.26062122449166,0.031296063894044,2.28836743099045,0.608122652791255,0.605546808768318
"ZNF487",0,0,0,0,0
"ZNF32",0,0,0,0.389417893915587,0
"CXCL12",0.35941940773061,51.296821563579,0,0,0
"C10orf10",4.59815335414834,12.4102334079953,0,0.652954619653934,0
"ZNF22",0.109284840006994,1.84263313110604,1.15840658482174,0.159167479848487,0
"ALOX5",0,0,0,0,1.7858071896374
"MARCH8",1.9613990227362,0,0.433200485184544,0.318506383462421,0
"TIMM23",0.666893972624034,0,0.0536362709918956,0.119904076738609,0
"NCOA4",8.99636127847742,2.25553581253345,0,6.76249828179655,1.29391698107493
"MAPK8",0,0.134618491195951,0,0.230650533219223,0
"ARHGAP22",0,0,0,0,0
"TIMM23B",0,0,0,0,0
"DKK1",0,0,0,0,0
"ZWINT",0.268125268125268,0.141253840107978,0.593189173679026,0.188821752265861,0.537432149191165
"CISD1",0.127733496832209,0.28628408904464,0.173454520224797,0,0
"UBE2D1",0,0.612631805762284,0.0369352598764885,0.183250870441635,0
"TFAM",0.0778428197783037,0.343800969477419,0.0369352598764885,0.0516315572077654,0
"BICC1",0,0,0,0,0
"CCDC6",0,0,0,0,0
"ARID5B",0,3.77851577784224,0,0,0
"NRBF2",0.0568336819132491,0.270665295295837,1.28785065264194,0.326477309826967,0
"JMJD1C",1.10481354243214,1.81991243690091,0.580517821897132,0,0
"REEP3",0,0.24440914090187,0.931966449207828,0.119904076738609,0.974848898420745
"DNAJC12",0,0,0,0.061050061050061,0
"HERC4",0,0,0.0369352598764885,0.0504591785245736,0
"HNRNPH3",0.73292498354655,0.659372274519235,0.811540842736579,2.2927303094874,0
"CCAR1",0.0923326931599941,1.39038757132823,0.0536362709918956,0,0
"DDX50",0,0.134618491195951,0,0,0
"DDX21",0.193678339014565,0.428872377108193,0.073870519752977,0.325939250575573,0
"KIF1BP",0.113884839650146,0.031296063894044,0,0.29603315571344,0
"SRGN",0.454273550765912,1.76608898576771,0,13.7819346527297,43.572314783993
"VPS26A",0.971780899668442,0.354308390022676,0.550071548874846,0,0.514535631592488
"HK1",1.87419364739188,0.696524343525806,0.609890184794433,0.722538268050997,0
"SAR1A",0.149057953732411,2.31149605089456,0.762049914269385,0.559830769444449,1.15692797161834
"PPA1",0.242443483499234,1.65306421726256,0.684034051991707,0.193685841564982,0.563189907636855
"EIF4EBP2",0,0.767224182906245,0.0536362709918956,0.649016993286811,0
"PRF1",0,0,0,1.2233997700178,0
"PCBD1",0.11952572193536,0.146190281270101,0.0369352598764885,0.240069037061518,0
"C10orf54",0,0.366394313560253,0,1.42422392486449,0
"PSAP",2.67436228923931,2.28412055643287,4.04820753593735,2.38707650082723,0.563189907636855
"SPOCK2",0,0,0,0,0
"ANAPC16",1.55321649814674,1.25652816116666,3.27395557254704,2.3193858060164,1.55558222517774
"DDIT4",7.4810862748492,4.94245148594319,21.6198123368634,1.24655315589362,0
"DNAJB12",0.384171544340324,0.455812999951983,0.556253913802538,0,0
"P4HA1",1.56641604010025,0,0.730009275697095,0,0
"DNAJC9",0.182962529274005,0.92102946881868,0.110805779629465,0.257159854416345,0.514535631592488
"MRPS16",0.0859342774645951,1.55391695733436,0.090571530868384,0.35897373980206,0.56538700740657
"ANXA7",1.92488078918847,0,0.0536362709918956,1.40892431957225,0.405959485243373
"PPP3CB",0,1.50675409580408,0,0,0
"CHCHD1",1.31329630122231,0.031296063894044,0.0369352598764885,0.242661147599548,1.36242264420975
"ZSWIM8",0.11857332574464,0.397045977924244,0,0,0
"CAMK2G",0,0.647878198898607,0.0369352598764885,0,0
"VCL",0.119206561129125,0.460086094304753,0,2.16667291858382,0
"ADK",0.113884839650146,1.02568826715978,0.073870519752977,0.100918357049147,0
"KAT6B",0.0832889125799574,1.56798677486859,0.680133306128001,0,0
"VDAC2",1.80032187961293,0.7637020539798,0.881339319242768,1.31511562880699,0
"COMTD1",0.164128151260504,0,0.0369352598764885,0.796371578572312,0.537432149191165
"ZNF503",0,2.14095870203623,0,0,0
"KCNMA1",0,0,0,0,0
"RPS24",8.3713128422816,11.6569778114677,16.0294252953583,16.1368853272676,28.1120279839417
"PPIF",0,0.201081116018055,1.17612213933264,0.901164867249319,0
"EIF5AL1",0.927278471694615,0,0.539853744356891,0.645695630498062,0
"NUTM2B-AS1",0.389534145032294,1.95399008738982,1.09636430499255,0.213156965303768,0
"PLAC9",0,5.68468024943185,0,0,0
"ANXA11",0,0,1.97120544039945,1.09078258063468,1.92820584997583
"FAM213A",0,0.11120273290464,0,0.326477309826967,0
"TSPAN14",0.0832889125799574,0.169785052124011,0,0,0
"GHITM",3.56064076773905,0.293275053179103,1.5515063388427,1.04351599129142,0.591540964211772
"CCSER2",0,0,0,0,0
"WAPL",0.66159420407864,0.287438919229664,0.0369352598764885,0.29603315571344,0
"ADIRF",0.0568336819132491,4.87587465012678,0.812892265053508,0.119904076738609,0
"GLUD1",0,0.270665295295837,0,0.157604412923562,0
"FAM35A",0,0.134618491195951,0,0,0
"NUTM2A-AS1",0.793025616283258,0.686574838963324,0.927404148977969,0.0504591785245736,0.514535631592488
"MINPP1",3.89630560470949,0,1.54607766671421,0.0516315572077654,0
"ATAD1",0,0.177486345164145,0,0.0788022064617809,0
"PTEN",0,0.354308390022676,0,0.0516315572077654,0
"ACTA2",0.133063657653822,0.837496325344092,1.15713955102985,0,0
"FAS",0.605040208174404,0,0,0.691562932226833,0.781983109164842
"IFIT3",17.4139888863568,1.87229785548999,1.1830517906084,0.458474140421439,0.823451910408432
"IFIT1",6.62546722357585,0.146190281270101,0,1.03591700514599,0
"KIF20B",0.507139086414591,0.0799066690105956,0.433200485184544,0,0
"RPP30",0.252398259690188,0.115823855081193,0.547345374931582,0,0
"PCGF5",3.86826793553913,0,0,1.46274930941348,0
"TNKS2",0,0,0.381024957134692,0,0
"BTAF1",0.0796482732254365,0,0.580517821897132,0,0
"MARCH5",0.757479644806555,0.115823855081193,0,0,0.591540964211772
"HHEX",0,0.147119918975237,0.465983224603914,0.112681618257826,0
"MYOF",0,0,0,0,0
