Fibroblast,Fibroblast,PRDM14,IGFBP7,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,IL17RA,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,INHBA,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,LAMA4,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,LAMC1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,LGALS3,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,MFGE8,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,S100A6,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,SNCA,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,SPARC,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,SPP1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,TFRC,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,TLN1,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,VCAN,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PRDM14,WNT5B,Transcription_Factor,Ligand,0.139995421550321
Fibroblast,Fibroblast,PROX1,ANXA1,Transcription_Factor,Ligand,0.503468504481038
Fibroblast,Fibroblast,PROX1,ANXA2,Transcription_Factor,Ligand,0.503468504481038
Fibroblast,Fibroblast,RFX1,CIRBP,Transcription_Factor,Ligand,0.333705635911958
Fibroblast,Fibroblast,RFX1,HDGF,Transcription_Factor,Ligand,0.333705635911958
Fibroblast,Fibroblast,RFX1,HLA-DMB,Transcription_Factor,Ligand,0.333705635911958
Fibroblast,Fibroblast,RFX1,HLA-DPB1,Transcription_Factor,Ligand,0.333705635911958
Fibroblast,Fibroblast,RUNX2,ALCAM,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,ANXA2,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,COL12A1,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,FBLN1,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,LAMC1,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,LGALS3,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,VEGFA,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RUNX2,WNT5B,Transcription_Factor,Ligand,0.44841860818022
Fibroblast,Fibroblast,RXRA,ALCAM,Transcription_Factor,Ligand,0.454783311084772
Fibroblast,Fibroblast,RXRA,ANXA2,Transcription_Factor,Ligand,0.454783311084772
Fibroblast,Fibroblast,RXRA,CIRBP,Transcription_Factor,Ligand,0.454783311084772
Fibroblast,Fibroblast,SMAD1,ANXA1,Transcription_Factor,Ligand,0.160644318871307
Fibroblast,Fibroblast,SMAD1,ANXA2,Transcription_Factor,Ligand,0.160644318871307
Fibroblast,Fibroblast,SMAD1,CIRBP,Transcription_Factor,Ligand,0.160644318871307
Fibroblast,Fibroblast,SMAD1,SPP1,Transcription_Factor,Ligand,0.160644318871307
