receptor,tf
MAPK12,SMAD3
MAPK12,SMAD4
MAPK12,SP1
MAPK12,SP3
MAPK12,SPI1
MAPK12,SREBF1
MAPK12,TBP
MAPK12,TFDP1
MAPK12,TP53
MAPK12,TP73
MAPK12,YY1
MAPK12,ZBTB21
MAPK14,AIRE
MAPK14,ARNT
MAPK14,ARNTL
MAPK14,ASCL1
MAPK14,ATF1
MAPK14,ATF2
MAPK14,ATF4
MAPK14,ATF5
MAPK14,ATF6
MAPK14,ATOH1
MAPK14,CDX2
MAPK14,CEBPD
MAPK14,CREB1
MAPK14,CREB3
MAPK14,CREM
MAPK14,CRX
MAPK14,CTCF
MAPK14,CUX1
MAPK14,CUX2
MAPK14,DDIT3
MAPK14,DLX5
MAPK14,E2F1
MAPK14,E2F2
MAPK14,E2F3
MAPK14,E2F4
MAPK14,E2F5
MAPK14,EGR1
MAPK14,ELF1
MAPK14,ELF4
MAPK14,ELK1
MAPK14,ELK3
MAPK14,ELK4
MAPK14,EPAS1
MAPK14,ERF
MAPK14,ETS1
MAPK14,ETS2
MAPK14,ETV1
MAPK14,ETV6
MAPK14,FOS
MAPK14,FOSB
MAPK14,FOXA2
MAPK14,FOXC1
MAPK14,FOXC2
MAPK14,FOXG1
MAPK14,FOXM1
MAPK14,FOXO1
MAPK14,FOXO3
MAPK14,FOXO4
MAPK14,FOXO6
MAPK14,FOXP3
MAPK14,GABPA
MAPK14,GATA1
MAPK14,GATA2
MAPK14,GATA6
MAPK14,GCM1
MAPK14,GFI1B
MAPK14,GLI1
MAPK14,GLI2
MAPK14,GLI3
MAPK14,GLIS2
MAPK14,GRHL3
MAPK14,HAND1
MAPK14,HBP1
MAPK14,HES1
MAPK14,HES5
MAPK14,HES6
MAPK14,HHEX
MAPK14,HIF1A
MAPK14,HIVEP1
MAPK14,HMGA1
MAPK14,HMGA2
MAPK14,HNF1A
MAPK14,HNF1B
MAPK14,HNF4A
MAPK14,HOMEZ
MAPK14,HOXA11
MAPK14,HOXB6
MAPK14,HOXB7
MAPK14,HOXB9
MAPK14,HOXC4
MAPK14,HSF1
MAPK14,HSF4
MAPK14,IKZF1
MAPK14,IKZF3
MAPK14,IRF2
MAPK14,IRF3
MAPK14,IRF5
MAPK14,IRF7
MAPK14,JDP2
MAPK14,JUN
MAPK14,JUNB
MAPK14,JUND
MAPK14,KLF1
MAPK14,KLF12
MAPK14,KLF13
MAPK14,KMT2A
MAPK14,LEF1
MAPK14,MAFA
MAPK14,MAX
MAPK14,MAZ
MAPK14,MECOM
MAPK14,MECP2
MAPK14,MEF2A
MAPK14,MEF2B
MAPK14,MEF2C
MAPK14,MEF2D
MAPK14,MITF
MAPK14,MXD1
MAPK14,MYB
MAPK14,MYBL2
MAPK14,MYC
MAPK14,MYCN
MAPK14,MYOD1
MAPK14,MYOG
MAPK14,MYT1
MAPK14,MZF1
MAPK14,NCOA1
MAPK14,NCOA2
MAPK14,NEUROD1
MAPK14,NFAT5
MAPK14,NFATC1
MAPK14,NFATC2
MAPK14,NFATC3
MAPK14,NFATC4
MAPK14,NFKB1
MAPK14,NFKB2
MAPK14,NKX2-1
MAPK14,NKX2-5
MAPK14,NKX3-1
MAPK14,NR2F6
MAPK14,NR4A1
MAPK14,NR4A2
MAPK14,NR5A1
MAPK14,NRF1
MAPK14,OSR1
MAPK14,PA2G4
MAPK14,PAX2
MAPK14,PAX3
MAPK14,PAX8
MAPK14,PDX1
MAPK14,PIN1
MAPK14,PITX2
MAPK14,POU2F1
MAPK14,POU3F2
MAPK14,POU5F1
MAPK14,PRDM1
MAPK14,PURB
MAPK14,RBPJ
MAPK14,RELA
MAPK14,RUNX1
MAPK14,RUNX2
MAPK14,RUNX3
MAPK14,SATB2
MAPK14,SHOX
MAPK14,SIX3
MAPK14,SIX6
MAPK14,SKI
MAPK14,SMAD1
MAPK14,SMAD3
MAPK14,SMAD4
MAPK14,SMAD5
MAPK14,SMAD9
MAPK14,SNAI1
MAPK14,SNAPC4
MAPK14,SOX2
MAPK14,SOX6
MAPK14,SOX9
MAPK14,SP1
MAPK14,SP3
MAPK14,SPI1
MAPK14,SPIB
MAPK14,SREBF1
MAPK14,SRF
MAPK14,STAT1
MAPK14,STAT4
MAPK14,STAT5A
MAPK14,STAT5B
MAPK14,TAL1
MAPK14,TBP
MAPK14,TCF12
MAPK14,TCF3
MAPK14,TCF4
MAPK14,TCF7L2
MAPK14,TEAD1
MAPK14,TEAD2
MAPK14,TEAD3
MAPK14,TEAD4
MAPK14,TERF1
MAPK14,TERF2
MAPK14,TET1
MAPK14,TFAP2A
MAPK14,TFCP2
MAPK14,TFDP1
MAPK14,TP53
MAPK14,TP63
MAPK14,TP73
MAPK14,TRERF1
MAPK14,TSC22D1
MAPK14,TWIST1
MAPK14,USF1
MAPK14,WIZ
MAPK14,WT1
MAPK14,XBP1
MAPK14,YBX1
MAPK14,YBX3
MAPK14,YY1
MAPK14,ZBED1
MAPK14,ZBTB16
MAPK14,ZBTB21
MAPK14,ZBTB33
MAPK14,ZC3H8
MAPK14,ZEB2
MAPK14,ZFPM1
MAPK14,ZHX1
MAPK14,ZNF148
MAPK14,ZNF281
MAPK14,ZNF322
MAPK14,ZNF335
MAPK3,ARNT
MAPK3,ARNTL
MAPK3,ASCL1
MAPK3,ATF1
MAPK3,ATF2
MAPK3,CEBPA
MAPK3,CEBPB
MAPK3,CEBPD
MAPK3,CIC
MAPK3,CREB1
MAPK3,CREB3
MAPK3,CREM
MAPK3,CRX
MAPK3,CUX2
MAPK3,DDIT3
MAPK3,DEAF1
MAPK3,DLX5
MAPK3,E2F1
MAPK3,E2F2
MAPK3,E2F3
MAPK3,E2F4
MAPK3,E2F5
MAPK3,E4F1
MAPK3,EGR1
MAPK3,ELF1
MAPK3,ELF4
MAPK3,ELK1
MAPK3,ELK3
MAPK3,ELK4
MAPK3,EPAS1
MAPK3,ERF
MAPK3,ETS1
MAPK3,ETS2
MAPK3,ETV6
MAPK3,FOS
MAPK3,FOSB
MAPK3,FOXA2
MAPK3,FOXG1
MAPK3,FOXM1
MAPK3,FOXO1
MAPK3,FOXO3
MAPK3,FOXO4
MAPK3,FOXO6
MAPK3,FOXP3
MAPK3,GABPA
MAPK3,GATA1
MAPK3,GATA2
MAPK3,GATA4
MAPK3,GATA6
MAPK3,GCM1
MAPK3,GLI1
MAPK3,GRHL1
MAPK3,GTF2I
MAPK3,HAND1
MAPK3,HES5
MAPK3,HES6
MAPK3,HHEX
MAPK3,HIF1A
MAPK3,HMGA1
MAPK3,HMGA2
MAPK3,HNF4A
MAPK3,HOXB6
MAPK3,HOXB7
MAPK3,HOXB9
MAPK3,HSF1
MAPK3,HSF4
MAPK3,IKZF1
MAPK3,IKZF3
MAPK3,IRF2
MAPK3,IRF3
MAPK3,IRF7
MAPK3,IRX2
MAPK3,JUN
MAPK3,JUND
MAPK3,KLF1
MAPK3,LEF1
MAPK3,LYL1
MAPK3,MAFG
MAPK3,MAX
MAPK3,MAZ
MAPK3,MECOM
MAPK3,MEF2A
MAPK3,MEF2C
MAPK3,MEF2D
MAPK3,MITF
MAPK3,MXD1
MAPK3,MYB
MAPK3,MYBL2
MAPK3,MYC
MAPK3,MYCN
MAPK3,MYOD1
MAPK3,MYT1
MAPK3,MZF1
MAPK3,NCOA1
MAPK3,NCOA2
MAPK3,NEUROD1
MAPK3,NEUROD2
MAPK3,NFATC1
MAPK3,NFATC2
MAPK3,NFATC3
MAPK3,NFATC4
MAPK3,NFKB1
MAPK3,NFKB2
MAPK3,NKX2-5
MAPK3,NR4A1
MAPK3,NRF1
MAPK3,OSR1
MAPK3,PA2G4
MAPK3,PAX3
MAPK3,PIN1
MAPK3,PITX2
MAPK3,POU5F1
MAPK3,PURB
MAPK3,RARG
MAPK3,RBPJ
MAPK3,RELA
MAPK3,REST
MAPK3,RUNX1
MAPK3,RUNX2
MAPK3,SHOX
MAPK3,SKI
MAPK3,SMAD1
MAPK3,SMAD3
MAPK3,SMAD4
MAPK3,SNAI1
MAPK3,SOX2
MAPK3,SP1
MAPK3,SP3
MAPK3,SPI1
MAPK3,SPIB
MAPK3,SREBF1
MAPK3,SREBF2
MAPK3,SRF
MAPK3,STAT1
MAPK3,STAT5A
MAPK3,STAT5B
MAPK3,TAL1
MAPK3,TBP
MAPK3,TCF3
MAPK3,TCF4
MAPK3,TCF7L2
MAPK3,TEAD1
MAPK3,TEAD2
MAPK3,TEAD3
MAPK3,TEAD4
MAPK3,TERF1
MAPK3,TFAP2A
MAPK3,TFCP2
MAPK3,TFDP1
MAPK3,TFEB
MAPK3,TGIF1
MAPK3,TP53
MAPK3,TP63
MAPK3,TP73
MAPK3,TSHZ3
MAPK3,TWIST1
MAPK3,XBP1
MAPK3,YBX1
MAPK3,YY1
MAPK3,ZBTB16
MAPK3,ZBTB33
MAPK3,ZBTB49
MAPK3,ZC3H8
MAPK3,ZHX1
MAPK3,ZNF322
MAPK3,ZNF7
MAPK7,CREB1
MAPK7,E2F1
MAPK7,ELF4
MAPK7,ELK4
MAPK7,ETS1
MAPK7,FOS
MAPK7,FOXO1
MAPK7,FOXO3
MAPK7,FOXP3
MAPK7,JUN
MAPK7,MEF2A
MAPK7,MEF2C
MAPK7,MEF2D
MAPK7,MYC
MAPK7,MYOD1
MAPK7,NEUROG1
MAPK7,NFATC4
MAPK7,NR4A1
MAPK7,RUNX2
MAPK7,SMAD1
MAPK7,SMAD3
MAPK7,TBP
MAPK7,TEAD1
MAPK7,TEAD2
MAPK7,TEAD3
MAPK7,TEAD4
MAPK7,TP53
MAPK7,TP73
MAPK7,ZBTB21
MAPK8,AIRE
MAPK8,ARNT
MAPK8,ARNTL
MAPK8,ASCL1
MAPK8,ATF1
MAPK8,ATF2
MAPK8,ATF4
MAPK8,ATF5
MAPK8,ATF7
MAPK8,ATOH1
MAPK8,BPTF
MAPK8,CEBPB
MAPK8,CEBPD
MAPK8,CEBPE
MAPK8,CIC
MAPK8,CREB1
MAPK8,CREB3
MAPK8,CREM
MAPK8,CRX
MAPK8,CTCF
MAPK8,CUX1
MAPK8,CUX2
MAPK8,DDIT3
MAPK8,DEAF1
MAPK8,DLX5
MAPK8,E2F1
MAPK8,E2F2
MAPK8,E2F3
MAPK8,E2F5
MAPK8,E4F1
MAPK8,EGR1
MAPK8,ELF1
MAPK8,ELF2
MAPK8,ELF4
MAPK8,ELK1
MAPK8,ELK3
MAPK8,ELK4
MAPK8,EPAS1
MAPK8,ERF
MAPK8,ETV1
MAPK8,FOS
MAPK8,FOSB
MAPK8,FOXA2
MAPK8,FOXG1
MAPK8,FOXM1
MAPK8,FOXO1
MAPK8,FOXO3
MAPK8,FOXO4
MAPK8,FOXO6
MAPK8,FOXP3
MAPK8,GATA1
MAPK8,GATA2
MAPK8,GATA6
MAPK8,GFI1B
MAPK8,GLI1
MAPK8,GLIS2
MAPK8,HAND1
MAPK8,HES5
MAPK8,HES6
MAPK8,HHEX
MAPK8,HIC2
MAPK8,HIF1A
MAPK8,HMGA1
MAPK8,HMGA2
MAPK8,HOXA11
MAPK8,HOXB6
MAPK8,HOXB7
MAPK8,HOXC4
MAPK8,HSF1
MAPK8,HSF2
MAPK8,HSF4
MAPK8,IKZF1
MAPK8,IKZF3
MAPK8,IRF2
MAPK8,IRF3
MAPK8,IRF5
MAPK8,IRF7
MAPK8,ISL2
MAPK8,JDP2
MAPK8,JUN
MAPK8,JUNB
MAPK8,JUND
MAPK8,KLF1
MAPK8,KLF13
MAPK8,KLF16
MAPK8,KMT2A
MAPK8,LEF1
MAPK8,MAFA
MAPK8,MAFB
MAPK8,MAX
MAPK8,MAZ
MAPK8,MECOM
MAPK8,MEF2A
MAPK8,MEF2C
MAPK8,MEF2D
MAPK8,MITF
MAPK8,MXD1
MAPK8,MYB
MAPK8,MYBL2
MAPK8,MYC
MAPK8,MYCN
MAPK8,MYOD1
MAPK8,MYOG
MAPK8,MYT1
MAPK8,NCOA1
MAPK8,NEUROD1
MAPK8,NEUROD2
MAPK8,NFATC1
MAPK8,NFATC2
MAPK8,NFATC3
MAPK8,NFATC4
MAPK8,NFE2
MAPK8,NFIA
MAPK8,NFIB
MAPK8,NFIC
MAPK8,NFIX
MAPK8,NFKB1
MAPK8,NFKB2
MAPK8,NKX2-5
MAPK8,NR1D1
MAPK8,NR4A1
MAPK8,NR4A2
MAPK8,NRF1
MAPK8,OSR1
MAPK8,PA2G4
MAPK8,PAX2
MAPK8,PAX3
MAPK8,PDX1
MAPK8,PIN1
MAPK8,PITX2
MAPK8,POU2F1
MAPK8,POU2F2
MAPK8,POU3F1
MAPK8,POU5F1
MAPK8,PRDM2
MAPK8,PURB
MAPK8,RBPJ
MAPK8,REL
MAPK8,RELA
MAPK8,REST
MAPK8,RREB1
MAPK8,RUNX1
MAPK8,RUNX2
MAPK8,RUNX3
MAPK8,SHOX
MAPK8,SKI
MAPK8,SMAD1
MAPK8,SMAD3
MAPK8,SMAD4
MAPK8,SNAI1
MAPK8,SOX11
MAPK8,SOX2
MAPK8,SOX6
MAPK8,SP1
MAPK8,SP3
MAPK8,SPI1
MAPK8,SPIB
MAPK8,SREBF1
MAPK8,SRF
MAPK8,STAT1
MAPK8,STAT4
MAPK8,STAT5A
MAPK8,STAT5B
MAPK8,TAL1
MAPK8,TBP
MAPK8,TCF3
MAPK8,TCF4
MAPK8,TCF7L2
MAPK8,TEAD1
MAPK8,TEAD2
MAPK8,TEAD3
MAPK8,TEAD4
MAPK8,TERF1
MAPK8,TERF2
MAPK8,TFAP2A
MAPK8,TFCP2
MAPK8,TFDP1
MAPK8,TFEB
MAPK8,TP53
MAPK8,TP63
MAPK8,TP73
MAPK8,TSC22D1
MAPK8,TWIST1
MAPK8,USF1
MAPK8,YBX1
MAPK8,YY1
MAPK8,ZBTB16
MAPK8,ZBTB21
MAPK8,ZBTB33
MAPK8,ZBTB49
MAPK8,ZC3H8
MAPK8,ZEB1
MAPK8,ZHX1
MAPK8,ZNF322
MAPK8,ZNF516
MAPK9,AIRE
MAPK9,ATF1
MAPK9,ATF2
MAPK9,ATF7
MAPK9,ATOH1
MAPK9,CREB1
MAPK9,DLX5
MAPK9,E2F1
MAPK9,E2F2
MAPK9,E2F3
MAPK9,E2F4
MAPK9,E2F5
MAPK9,ELK1
MAPK9,ELK3
MAPK9,ERF
MAPK9,ETS2
MAPK9,ETV1
MAPK9,FOS
MAPK9,FOSL2
MAPK9,FOXA2
MAPK9,FOXG1
MAPK9,FOXM1
MAPK9,FOXO1
MAPK9,FOXO3
MAPK9,FOXO4
MAPK9,FOXO6
MAPK9,FOXP3
MAPK9,GATA1
MAPK9,GATA2
MAPK9,GFI1B
MAPK9,GLI1
MAPK9,HAND1
MAPK9,HES5
MAPK9,HIF1A
MAPK9,HIF3A
MAPK9,HMGA1
MAPK9,HOXA11
MAPK9,HOXC4
MAPK9,HSF1
MAPK9,IKZF1
MAPK9,IKZF3
MAPK9,IRF3
MAPK9,IRF5
MAPK9,JDP2
MAPK9,JUN
MAPK9,JUNB
MAPK9,JUND
MAPK9,KLF1
MAPK9,MAFA
MAPK9,MAZ
MAPK9,MEF2C
MAPK9,MEF2D
MAPK9,MITF
MAPK9,MXD1
MAPK9,MYBL2
MAPK9,MYC
MAPK9,MYOD1
MAPK9,MYT1
MAPK9,NEUROD1
MAPK9,NFATC2
MAPK9,NFATC3
MAPK9,NFATC4
MAPK9,NFIC
MAPK9,NFKB1
MAPK9,NFKB2
MAPK9,NR4A1
MAPK9,NR4A2
MAPK9,NRF1
MAPK9,PDX1
MAPK9,PIN1
MAPK9,PITX2
MAPK9,POU2F1
MAPK9,POU5F1
MAPK9,PURB
MAPK9,RBPJ
MAPK9,RELA
MAPK9,RFX1
MAPK9,RUNX1
MAPK9,RUNX2
MAPK9,SKI
MAPK9,SMAD1
MAPK9,SMAD3
MAPK9,SMAD4
MAPK9,SMAD5
MAPK9,SMAD9
MAPK9,SNAI1
MAPK9,SOX2
MAPK9,SP1
MAPK9,SP3
MAPK9,SPI1
MAPK9,SREBF1
MAPK9,SRF
MAPK9,STAT1
MAPK9,STAT5A
MAPK9,STAT5B
MAPK9,TAL1
MAPK9,TBP
MAPK9,TCF12
MAPK9,TCF3
MAPK9,TCF4
MAPK9,TEAD1
MAPK9,TEAD2
MAPK9,TEAD3
MAPK9,TEAD4
MAPK9,TERF1
MAPK9,TFAP4
MAPK9,TFCP2
MAPK9,TFDP1
MAPK9,TP53
MAPK9,TP63
MAPK9,TP73
MAPK9,TSC22D1
MAPK9,TWIST1
MAPK9,USF1
MAPK9,XBP1
MAPK9,YBX1
MAPK9,YY1
MAPK9,ZBTB16
MAPK9,ZBTB21
MAPK9,ZBTB25
MAPK9,ZBTB33
MAPK9,ZNF217
MAPK9,ZNF322
MAPK9,ZNF746
MAPKAPK2,AIRE
MAPKAPK2,ARNT
MAPKAPK2,ASCL1
MAPKAPK2,ATF1
MAPKAPK2,ATF2
MAPKAPK2,ATF4
MAPKAPK2,ATF5
MAPKAPK2,ATOH1
MAPKAPK2,CEBPD
MAPKAPK2,CREB1
MAPKAPK2,CREB3
MAPKAPK2,CREM
MAPKAPK2,CTCF
MAPKAPK2,CUX1
MAPKAPK2,CUX2
MAPKAPK2,DDIT3
MAPKAPK2,DLX5
MAPKAPK2,E2F1
MAPKAPK2,E2F3
MAPKAPK2,E2F5
MAPKAPK2,EGR1
MAPKAPK2,ELF1
MAPKAPK2,ELF4
MAPKAPK2,ELK1
MAPKAPK2,EPAS1
MAPKAPK2,ERF
MAPKAPK2,ETV1
MAPKAPK2,FOS
MAPKAPK2,FOSB
MAPKAPK2,FOXA2
MAPKAPK2,FOXG1
MAPKAPK2,FOXM1
MAPKAPK2,FOXO1
MAPKAPK2,FOXO3
MAPKAPK2,FOXO4
MAPKAPK2,FOXO6
MAPKAPK2,GATA1
MAPKAPK2,GATA2
MAPKAPK2,GLI1
MAPKAPK2,HAND1
MAPKAPK2,HES5
MAPKAPK2,HES6
MAPKAPK2,HHEX
MAPKAPK2,HIC2
MAPKAPK2,HIF1A
MAPKAPK2,HMGA1
MAPKAPK2,HMGA2
MAPKAPK2,HOXA11
MAPKAPK2,HOXB7
MAPKAPK2,HOXC4
MAPKAPK2,HSF1
MAPKAPK2,IKZF1
MAPKAPK2,IKZF3
MAPKAPK2,IRF2
MAPKAPK2,IRF3
MAPKAPK2,JUN
MAPKAPK2,KLF1
MAPKAPK2,LEF1
MAPKAPK2,MAFA
MAPKAPK2,MAX
MAPKAPK2,MAZ
MAPKAPK2,MECOM
MAPKAPK2,MEF2A
MAPKAPK2,MEF2C
MAPKAPK2,MEF2D
MAPKAPK2,MITF
MAPKAPK2,MXD1
MAPKAPK2,MYB
MAPKAPK2,MYBL2
MAPKAPK2,MYC
MAPKAPK2,MYCN
MAPKAPK2,MYOD1
MAPKAPK2,MYOG
MAPKAPK2,MYT1
MAPKAPK2,NCOA1
MAPKAPK2,NFATC2
MAPKAPK2,NFATC3
MAPKAPK2,NFATC4
MAPKAPK2,NFKB1
MAPKAPK2,NFKB2
MAPKAPK2,NKX2-5
MAPKAPK2,NR4A1
MAPKAPK2,NR4A2
MAPKAPK2,NR5A1
MAPKAPK2,NRF1
MAPKAPK2,OSR1
MAPKAPK2,PAX3
MAPKAPK2,PDX1
MAPKAPK2,PIN1
MAPKAPK2,PITX2
MAPKAPK2,POU2F1
MAPKAPK2,POU5F1
MAPKAPK2,PRDM1
MAPKAPK2,RBPJ
MAPKAPK2,RELA
MAPKAPK2,RUNX1
MAPKAPK2,RUNX2
MAPKAPK2,RUNX3
MAPKAPK2,SATB2
MAPKAPK2,SHOX
MAPKAPK2,SKI
MAPKAPK2,SMAD1
MAPKAPK2,SMAD3
MAPKAPK2,SMAD4
MAPKAPK2,SMAD5
MAPKAPK2,SNAI1
MAPKAPK2,SOX2
MAPKAPK2,SOX6
MAPKAPK2,SOX9
MAPKAPK2,SP1
MAPKAPK2,SP3
MAPKAPK2,SPI1
MAPKAPK2,SPIB
MAPKAPK2,SREBF1
MAPKAPK2,SRF
MAPKAPK2,STAT1
MAPKAPK2,STAT4
MAPKAPK2,STAT5A
MAPKAPK2,STAT5B
MAPKAPK2,TAL1
MAPKAPK2,TBP
MAPKAPK2,TCF3
MAPKAPK2,TCF4
MAPKAPK2,TCF7L2
MAPKAPK2,TEAD1
MAPKAPK2,TEAD2
MAPKAPK2,TEAD3
MAPKAPK2,TEAD4
MAPKAPK2,TERF1
MAPKAPK2,TFAP2A
MAPKAPK2,TFCP2
MAPKAPK2,TFEB
MAPKAPK2,TP53
MAPKAPK2,TP63
MAPKAPK2,TP73
MAPKAPK2,TWIST1
MAPKAPK2,USF1
MAPKAPK2,YBX1
MAPKAPK2,YY1
MAPKAPK2,ZBTB16
MAPKAPK2,ZBTB21
MAPKAPK2,ZC3H8
MAPKAPK2,ZHX1
MAPKAPK2,ZNF322
MAPKAPK3,AIRE
MAPKAPK3,ATF2
MAPKAPK3,CREB1
MAPKAPK3,DLX5
MAPKAPK3,E2F1
MAPKAPK3,FOXA2
MAPKAPK3,FOXG1
MAPKAPK3,FOXO1
MAPKAPK3,FOXO3
MAPKAPK3,FOXO4
MAPKAPK3,FOXO6
MAPKAPK3,GATA1
MAPKAPK3,GATA2
MAPKAPK3,HAND1
MAPKAPK3,HES5
MAPKAPK3,HSF1
MAPKAPK3,JUN
MAPKAPK3,MAFA
MAPKAPK3,MITF
MAPKAPK3,MXD1
MAPKAPK3,MYT1
MAPKAPK3,NFATC2
MAPKAPK3,NFATC4
MAPKAPK3,NFKB1
MAPKAPK3,NFKB2
MAPKAPK3,NR4A1
MAPKAPK3,NRF1
MAPKAPK3,PITX2
MAPKAPK3,POU5F1
MAPKAPK3,RELA
MAPKAPK3,RUNX2
MAPKAPK3,SKI
MAPKAPK3,SMAD3
MAPKAPK3,SMAD4
MAPKAPK3,SOX2
MAPKAPK3,SP1
MAPKAPK3,STAT1
MAPKAPK3,TAL1
MAPKAPK3,TCF3
MAPKAPK3,TERF1
MAPKAPK3,TP53
MAPKAPK3,TWIST1
MAPKAPK3,YBX1
MAPKAPK3,ZBTB21
MAPKAPK3,ZNF322
MAS1,CREB1
MAS1,DLX5
MAS1,FOXA2
MAS1,FOXG1
MAS1,FOXO1
MAS1,FOXO3
MAS1,FOXO4
MAS1,FOXO6
MAS1,GATA1
MAS1,GATA2
MAS1,HAND1
MAS1,HES5
MAS1,MITF
MAS1,MXD1
MAS1,MYT1
MAS1,NFATC2
MAS1,NR4A1
MAS1,NRF1
MAS1,PITX2
MAS1,POU5F1
MAS1,RUNX2
MAS1,SKI
MAS1,SMAD3
MAS1,SOX2
MAS1,SP1
MAS1,STAT1
MAS1,TAL1
MAS1,TERF1
MAS1,TWIST1
MAS1,YBX1
MAS1,ZNF322
MATK,CREB1
MATK,ELF1
MATK,FOXO3
MATK,IRF3
MATK,MYC
MATK,NFATC2
MATK,RELA
MATK,SMAD1
MATK,SMAD3
MATK,SP1
MATK,TFCP2
MATK,TP53
MCL1,CREB1
MCL1,DLX5
MCL1,FOXA2
MCL1,FOXG1
MCL1,FOXO1
MCL1,FOXO3
MCL1,FOXO4
MCL1,FOXO6
MCL1,GATA1
MCL1,GATA2
MCL1,HAND1
MCL1,HES5
MCL1,MITF
MCL1,MXD1
MCL1,MYT1
MCL1,NFATC2
MCL1,NR4A1
MCL1,NRF1
MCL1,PITX2
MCL1,POU5F1
MCL1,RUNX2
MCL1,SKI
MCL1,SMAD3
MCL1,SOX2
MCL1,SP1
MCL1,STAT1
MCL1,TAL1
MCL1,TERF1
MCL1,TP53
MCL1,TWIST1
MCL1,YBX1
MCL1,ZNF322
MDM2,AIRE
MDM2,ATF1
MDM2,ATF2
MDM2,CREB1
MDM2,CRX
MDM2,E2F1
MDM2,E2F2
MDM2,E2F3
MDM2,E2F5
MDM2,E4F1
MDM2,ELF4
MDM2,ERF
MDM2,ETV1
MDM2,FOXM1
MDM2,FOXO1
MDM2,FOXP3
MDM2,GLI1
MDM2,HIF1A
MDM2,HMGA1
MDM2,HOXA11
MDM2,HOXC4
MDM2,HSF1
MDM2,IRF3
MDM2,JUN
MDM2,KLF1
MDM2,KMT2A
MDM2,MAZ
MDM2,MEF2A
MDM2,MEF2C
MDM2,MEF2D
MDM2,MYBL2
MDM2,MYC
MDM2,MYOD1
MDM2,MYOG
MDM2,NFATC4
MDM2,NFKB1
MDM2,NFKB2
MDM2,NR4A2
MDM2,PA2G4
MDM2,PAX2
MDM2,PDX1
MDM2,POU2F1
MDM2,POU5F1
MDM2,RBPJ
MDM2,RELA
MDM2,RUNX1
MDM2,RUNX2
MDM2,RUNX3
MDM2,SMAD1
MDM2,SMAD3
MDM2,SP1
MDM2,SP3
MDM2,SPI1
MDM2,SREBF1
MDM2,SRF
MDM2,TBP
MDM2,TEAD1
MDM2,TEAD2
MDM2,TEAD3
MDM2,TEAD4
MDM2,TERF1
MDM2,TFCP2
MDM2,TFDP1
MDM2,TP53
MDM2,TP63
MDM2,TP73
MDM2,USF1
MDM2,YY1
MERTK,ELK1
MERTK,FOXO3
MERTK,IKZF3
MERTK,JUN
MERTK,SMAD3
MERTK,STAT5B
MET,CREB1
MET,DLX5
MET,E4F1
MET,ELK1
MET,FOXA2
MET,FOXG1
MET,FOXM1
MET,FOXO1
MET,FOXO3
MET,FOXO4
MET,FOXO6
MET,GATA1
MET,GATA2
MET,GLI1
MET,HAND1
MET,HES5
MET,HMGA1
MET,HNF1A
MET,IKZF3
MET,JUN
MET,MEF2C
MET,MITF
MET,MXD1
MET,MYT1
MET,NEUROD2
MET,NFATC2
MET,NFKB1
MET,NKX3-1
MET,NR4A1
MET,NRF1
MET,PITX2
MET,POU5F1
MET,RBPJ
MET,RELA
MET,RUNX2
MET,SKI
MET,SMAD3
MET,SMAD4
MET,SNAI1
MET,SOX2
MET,SP1
MET,STAT1
MET,STAT5A
MET,STAT5B
MET,TAL1
MET,TERF1
MET,TP53
MET,TWIST1
MET,YBX1
MET,ZBTB16
MET,ZBTB49
MET,ZNF322
MMP13,YBX1
MMP14,YBX1
MPL,ELK1
MPL,FOXO3
MPL,IKZF3
MPL,STAT1
MPL,STAT5A
MPL,STAT5B
MS4A2,ELK1
MS4A2,FOXO3
MS4A2,IKZF3
MS4A2,JUN
MS4A2,SMAD3
MST1R,E2F1
MST1R,ELK1
MST1R,FOXO1
MST1R,FOXO3
MST1R,GLI1
MST1R,HIF1A
MST1R,IKZF3
MST1R,JUN
MST1R,MEF2D
MST1R,NFATC1
MST1R,RELA
MST1R,SMAD3
MST1R,SMAD4
MST1R,SNAI1
MST1R,STAT1
MST1R,STAT5A
MST1R,STAT5B
MST1R,TBP
MST1R,TP53
MST1R,ZBTB16
MTOR,AIRE
MTOR,ARNT
MTOR,ASCL1
MTOR,ATF1
MTOR,ATF2
MTOR,ATF4
MTOR,ATF5
MTOR,ATOH1
MTOR,CEBPD
MTOR,CREB1
MTOR,CREB3
MTOR,CREM
MTOR,CUX2
MTOR,DDIT3
MTOR,DLX5
MTOR,E2F1
MTOR,EGR1
MTOR,ELF1
MTOR,ELK1
MTOR,EPAS1
MTOR,ETV1
MTOR,FOS
MTOR,FOSB
MTOR,FOXA2
MTOR,FOXG1
MTOR,FOXO1
MTOR,FOXO3
MTOR,FOXO4
MTOR,FOXO6
MTOR,GATA1
MTOR,GATA2
MTOR,GLI1
MTOR,HAND1
MTOR,HES5
MTOR,HES6
MTOR,HHEX
MTOR,HIC2
MTOR,HIF1A
MTOR,HMGA1
MTOR,HMGA2
MTOR,HOXA11
MTOR,HOXB7
MTOR,HOXC4
MTOR,HSF1
MTOR,IKZF1
MTOR,IKZF3
MTOR,IRF2
MTOR,IRF3
MTOR,IRF5
MTOR,JUN
MTOR,KLF1
