,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
1991,MSC,MSC,COL21A1,ITGA1,Ligand,Receptor,0.263750177873823
1992,MSC,MSC,COL21A1,ITGA11,Ligand,Receptor,0.276722168542765
1993,MSC,MSC,SCGB3A1,NOTCH3,Ligand,Receptor,0.265255322137464
1994,MSC,MSC,SPON2,ITGB2,Ligand,Receptor,0.15202678482364
1995,MSC,MSC,SPON2,ITGB1,Ligand,Receptor,0.250819336381822
1996,MSC,MSC,SPON2,ITGA5,Ligand,Receptor,0.117203126068908
1997,MSC,MSC,ANGPTL4,ITGA5,Ligand,Receptor,0.249529283645663
1998,MSC,MSC,ANGPTL4,CDH11,Ligand,Receptor,0.485614526418713
1999,MSC,MSC,LTBP3,ITGB5,Ligand,Receptor,0.20194465810459
2000,MSC,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.262281567173847
2001,MSC,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.384546590168629
2002,MSC,MSC,CLEC11A,ITGA11,Ligand,Receptor,0.293738670573387
2003,MSC,MSC,TXLNA,STX4,Ligand,Receptor,0.136420447800086
2004,MSC,MSC,COL8A1,ITGA1,Ligand,Receptor,0.27859950580282
2005,MSC,MSC,COL5A3,ITGA1,Ligand,Receptor,0.35520006685314
2006,MSC,MSC,COL5A2,ITGA1,Ligand,Receptor,0.341969146231163
2007,MSC,MSC,COL5A1,ITGA1,Ligand,Receptor,0.335267010748162
2008,MSC,MSC,COL3A1,ITGA1,Ligand,Receptor,0.672561708916054
2009,MSC,MSC,COL18A1,ITGA1,Ligand,Receptor,0.192362598198459
2010,MSC,MSC,COL11A1,ITGA1,Ligand,Receptor,0.319848772495673
2011,MSC,MSC,COL11A1,ITGA10,Ligand,Receptor,0.317092211464845
2012,MSC,MSC,COL18A1,ITGA10,Ligand,Receptor,0.189606037167631
2013,MSC,MSC,COL3A1,ITGA10,Ligand,Receptor,0.669805147885227
2014,MSC,MSC,COL5A1,ITGA10,Ligand,Receptor,0.332510449717334
2015,MSC,MSC,COL5A2,ITGA10,Ligand,Receptor,0.339212585200336
2016,MSC,MSC,COL5A3,ITGA10,Ligand,Receptor,0.352443505822313
2017,MSC,MSC,COL8A1,ITGA10,Ligand,Receptor,0.275842944771992
2018,MSC,MSC,COL11A1,ITGA11,Ligand,Receptor,0.332820763164615
2019,MSC,MSC,COL18A1,ITGA11,Ligand,Receptor,0.205334588867401
2020,MSC,MSC,COL3A1,ITGA11,Ligand,Receptor,0.685533699584997
2021,MSC,MSC,COL5A1,ITGA11,Ligand,Receptor,0.348239001417104
2022,MSC,MSC,COL5A2,ITGA11,Ligand,Receptor,0.354941136900106
2023,MSC,MSC,COL5A3,ITGA11,Ligand,Receptor,0.368172057522082
2024,MSC,MSC,COL8A1,ITGA11,Ligand,Receptor,0.291571496471762
2025,MSC,MSC,MFNG,NOTCH2,Ligand,Receptor,0.101197712567498
2026,MSC,MSC,FSTL1,DIP2A,Ligand,Receptor,0.506805614670729
2027,MSC,MSC,GRN,SORT1,Ligand,Receptor,0.184760226905492
2028,MSC,MSC,TIMP1,CD63,Ligand,Receptor,1.32974466341912
2029,MSC,MSC,PLAT,LRP1,Ligand,Receptor,0.240889820767681
2030,MSC,MSC,TGFB1,ENG,Ligand,Receptor,0.316252693679381
2031,MSC,MSC,TFPI,LRP1,Ligand,Receptor,0.470464996135804
2032,MSC,MSC,THBS1,SDC4,Ligand,Receptor,0.323196955969078
2033,MSC,MSC,TIMP2,ITGB1,Ligand,Receptor,0.326024876737352
2034,MSC,MSC,COL3A1,DDR2,Ligand,Receptor,0.656297364141148
2035,MSC,MSC,FBN1,ITGB1,Ligand,Receptor,0.359211086777453
2036,MSC,MSC,CTHRC1,FZD5,Ligand,Receptor,0.10628212261007
2037,MSC,MSC,SLPI,PLSCR4,Ligand,Receptor,0.343712604772137
2038,MSC,MSC,HMGB1,THBD,Ligand,Receptor,0.798509301123842
2039,MSC,MSC,TGM2,ITGB1,Ligand,Receptor,0.282856161110745
2040,MSC,MSC,TGM2,SDC4,Ligand,Receptor,0.116814772669557
2041,MSC,MSC,TGM2,ADGRG1,Ligand,Receptor,0.0729862371218866
2042,MSC,MSC,A2M,LRP1,Ligand,Receptor,0.288496305948351
2043,MSC,MSC,SERPINE2,LRP1,Ligand,Receptor,0.276602559427743
2044,MSC,MSC,LRPAP1,LRP1,Ligand,Receptor,0.270991094069385
2045,MSC,MSC,C1QB,LRP1,Ligand,Receptor,0.215230376844372
2046,MSC,MSC,LPL,LRP1,Ligand,Receptor,0.319766084712768
2047,MSC,MSC,PSAP,LRP1,Ligand,Receptor,0.398029447019561
2048,MSC,MSC,HLA-B,CANX,Ligand,Receptor,1.48029881169128
2049,MSC,MSC,PSEN1,NOTCH2,Ligand,Receptor,0.131392469206956
2050,MSC,MSC,PSEN1,NOTCH3,Ligand,Receptor,0.289245546603333
2051,MSC,MSC,FBN1,ITGA5,Ligand,Receptor,0.22559487646454
2052,MSC,MSC,COL18A1,ITGA5,Ligand,Receptor,0.117122338352108
2053,MSC,MSC,LTBP1,ITGB5,Ligand,Receptor,0.171392228204679
2054,MSC,MSC,MDK,SDC4,Ligand,Receptor,0.668236417284504
2055,MSC,MSC,VIM,CD44,Ligand,Receptor,0.950831442823601
2056,MSC,MSC,NAMPT,INSR,Ligand,Receptor,0.114652521618268
2057,MSC,MSC,COL18A1,PTPRS,Ligand,Receptor,0.0953831311818802
2058,MSC,MSC,SERPING1,LRP1,Ligand,Receptor,0.69902913130274
2059,MSC,MSC,SLPI,PLSCR1,Ligand,Receptor,0.420968572159509
2060,MSC,MSC,TLN1,ITGB5,Ligand,Receptor,0.151975071389368
2061,MSC,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.141010269876932
2062,MSC,MSC,VCL,ITGB5,Ligand,Receptor,0.166714379267425
2063,MSC,MSC,MMP2,FGFR1,Ligand,Receptor,0.252042838994989
2064,MSC,MSC,TFPI,SDC4,Ligand,Receptor,0.329973930072091
2065,MSC,MSC,TFPI,F3,Ligand,Receptor,0.330847003565391
2066,MSC,MSC,LMAN1,MCFD2,Ligand,Receptor,0.154941450432774
2067,MSC,MSC,TNC,SDC4,Ligand,Receptor,0.438151326502776
2068,MSC,MSC,SLPI,CD4,Ligand,Receptor,0.382105266872272
2069,MSC,MSC,RTN4,NGFR,Ligand,Receptor,0.192681065274434
2070,MSC,MSC,HSP90B1,LRP1,Ligand,Receptor,0.46124937231854
2071,MSC,MSC,HSP90B1,ERBB2,Ligand,Receptor,0.327379054745007
2072,MSC,MSC,BGN,LY96,Ligand,Receptor,0.443113506431636
2073,MSC,MSC,COL18A1,ITGB5,Ligand,Receptor,0.147535733317204
2074,MSC,MSC,CXCL12,SDC4,Ligand,Receptor,1.11937711953777
2075,MSC,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.242604948426759
2076,MSC,MSC,NAMPT,ITGA5,Ligand,Receptor,0.209095510495717
2077,MSC,MSC,ANGPTL4,SDC4,Ligand,Receptor,0.150296000360933
2078,MSC,MSC,MDK,NCL,Ligand,Receptor,0.694654122285039
2079,MSC,MSC,MXRA5,PILRB,Ligand,Receptor,0.0945677493631542
2080,MSC,MSC,SPARC,FGFR1,Ligand,Receptor,0.510879215871532
2081,MSC,MSC,SPARC,ENG,Ligand,Receptor,0.618386878110497
2082,MSC,MSC,VWF,ITGB1,Ligand,Receptor,0.266905635656111
2083,MSC,MSC,RARRES1,NRP2,Ligand,Receptor,0.205611918275098
2084,MSC,MSC,TGFB1,LPP,Ligand,Receptor,0.183816645346139
2085,MSC,MSC,MFGE8,ITGB5,Ligand,Receptor,0.1740859918177
2086,MSC,MSC,MAML2,NOTCH2,Ligand,Receptor,0.28241786806693
2087,MSC,MSC,MAML2,NOTCH3,Ligand,Receptor,0.440270945463307
2088,MSC,Megakaryocyte,ANXA1,ADRA2A,Ligand,Receptor,0.261186356341541
2089,MSC,Megakaryocyte,APP,TSPAN15,Ligand,Receptor,0.178857965247104
2090,MSC,Megakaryocyte,APP,CD74,Ligand,Receptor,0.626426393484566
2091,MSC,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.94389520646169
2092,MSC,Megakaryocyte,APP,ADRA2A,Ligand,Receptor,0.138908234605019
2093,MSC,Megakaryocyte,ITGB2,CD226,Ligand,Receptor,0.246272066722754
2094,MSC,Megakaryocyte,THBS1,ITGA4,Ligand,Receptor,0.301073018041166
2095,MSC,Megakaryocyte,THBS1,CD36,Ligand,Receptor,0.65712355941992
2096,MSC,Megakaryocyte,THBS1,CD47,Ligand,Receptor,0.455021618928027
2097,MSC,Megakaryocyte,CSF1,SIRPA,Ligand,Receptor,0.159344942718332
2098,MSC,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,0.737071540688087
2099,MSC,Megakaryocyte,CD34,SELP,Ligand,Receptor,0.070703618353935
2100,MSC,Megakaryocyte,SIRPA,CD47,Ligand,Receptor,0.205829388772611
2101,MSC,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.411091535008305
2102,MSC,Megakaryocyte,CD47,SIRPA,Ligand,Receptor,0.17377811774125
2103,MSC,Megakaryocyte,ADAM9,ITGB1,Ligand,Receptor,0.362358301902671
2104,MSC,Megakaryocyte,ADAM15,ITGB1,Ligand,Receptor,0.34206364974374
2105,MSC,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.351949567172172
2106,MSC,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.373402822713198
2107,MSC,Megakaryocyte,BTLA,TNFRSF14,Ligand,Receptor,0.117271434344935
2108,MSC,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.149204313289704
2109,MSC,Megakaryocyte,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.166459520107361
2110,MSC,Megakaryocyte,AGRN,ITGB1,Ligand,Receptor,0.371087919370411
2111,MSC,Megakaryocyte,COL1A1,CD44,Ligand,Receptor,0.698515536356388
2112,MSC,Megakaryocyte,COL1A1,CD36,Ligand,Receptor,1.02736885419422
2113,MSC,Megakaryocyte,COL1A1,GP6,Ligand,Receptor,0.730666412921493
2114,MSC,Megakaryocyte,COL1A1,CD93,Ligand,Receptor,0.68899183736862
2115,MSC,Megakaryocyte,COL4A1,CD47,Ligand,Receptor,0.279337562115706
2116,MSC,Megakaryocyte,COL4A1,GP6,Ligand,Receptor,0.184737061334874
2117,MSC,Megakaryocyte,COL4A1,CD93,Ligand,Receptor,0.143062485782
2118,MSC,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,0.519572036485598
2119,MSC,Megakaryocyte,FN1,CD44,Ligand,Receptor,0.396075494786342
2120,MSC,Megakaryocyte,FN1,IL17RC,Ligand,Receptor,0.375864799169442
2121,MSC,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,1.01661892984987
2122,MSC,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,0.720975367369405
2123,MSC,Megakaryocyte,COL1A2,CD36,Ligand,Receptor,1.04982868520723
2124,MSC,Megakaryocyte,COL1A2,GP6,Ligand,Receptor,0.75312624393451
2125,MSC,Megakaryocyte,COL1A2,CD93,Ligand,Receptor,0.711451668381637
2126,MSC,Megakaryocyte,COL4A2,GP6,Ligand,Receptor,0.151462185112226
2127,MSC,Megakaryocyte,COL4A2,CD93,Ligand,Receptor,0.109787609559352
2128,MSC,Megakaryocyte,COL6A1,CD44,Ligand,Receptor,0.286328934736369
2129,MSC,Megakaryocyte,COL6A1,GP6,Ligand,Receptor,0.318479811301474
2130,MSC,Megakaryocyte,COL6A2,CD44,Ligand,Receptor,0.571730015305347
2131,MSC,Megakaryocyte,COL6A2,GP6,Ligand,Receptor,0.603880891870452
2132,MSC,Megakaryocyte,COL6A3,CD44,Ligand,Receptor,0.40153040439466
2133,MSC,Megakaryocyte,COL6A3,GP6,Ligand,Receptor,0.433681280959765
2134,MSC,Megakaryocyte,THBS2,ITGA4,Ligand,Receptor,0.148749345352358
2135,MSC,Megakaryocyte,THBS2,CD36,Ligand,Receptor,0.504799886731111
2136,MSC,Megakaryocyte,THBS2,CD47,Ligand,Receptor,0.302697946239219
2137,MSC,Megakaryocyte,LAMB2,RPSA,Ligand,Receptor,0.894719205448152
2138,MSC,Megakaryocyte,HSPG2,ITGB1,Ligand,Receptor,0.526569798066364
2139,MSC,Megakaryocyte,LAMA4,CD44,Ligand,Receptor,0.315687792056444
2140,MSC,Megakaryocyte,TGFB1,ITGB1,Ligand,Receptor,0.413350158589167
2141,MSC,Megakaryocyte,TGFB1,CXCR4,Ligand,Receptor,0.196510808098071
2142,MSC,Megakaryocyte,IGF2,INSR,Ligand,Receptor,0.395405084140843
2143,MSC,Megakaryocyte,APOE,LSR,Ligand,Receptor,1.10625656093414
2144,MSC,Megakaryocyte,LGALS1,ITGB1,Ligand,Receptor,0.997888916441922
2145,MSC,Megakaryocyte,LGALS1,PTPRC,Ligand,Receptor,0.762351698711924
2146,MSC,Megakaryocyte,SPP1,ITGA4,Ligand,Receptor,0.234493109459152
2147,MSC,Megakaryocyte,CCL2,ACKR1,Ligand,Receptor,0.316785938296157
2148,MSC,Megakaryocyte,VCAN,ITGB1,Ligand,Receptor,1.05832396341575
2149,MSC,Megakaryocyte,VCAN,ITGA4,Ligand,Receptor,0.756936432935387
2150,MSC,Megakaryocyte,VCAN,CD44,Ligand,Receptor,0.784133656476311
2151,MSC,Megakaryocyte,VCAN,SELP,Ligand,Receptor,0.786963932025943
2152,MSC,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.460603784420412
2153,MSC,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.489279262644583
2154,MSC,Megakaryocyte,HGF,NRP1,Ligand,Receptor,0.292888674337481
2155,MSC,Megakaryocyte,HGF,ITGB1,Ligand,Receptor,0.587289676893817
2156,MSC,Megakaryocyte,HGF,CD44,Ligand,Receptor,0.31309936995438
2157,MSC,Megakaryocyte,NID1,ITGB1,Ligand,Receptor,0.408846959346276
2158,MSC,Megakaryocyte,VEGFA,ITGB1,Ligand,Receptor,0.387817247663758
2159,MSC,Megakaryocyte,VEGFA,SIRPA,Ligand,Receptor,0.0725861462985364
2160,MSC,Megakaryocyte,CXCL2,ADRA2A,Ligand,Receptor,0.152256468411342
2161,MSC,Megakaryocyte,MDK,ITGA4,Ligand,Receptor,0.796806244596772
2162,MSC,Megakaryocyte,FGF7,NRP1,Ligand,Receptor,0.153818118133022
2163,MSC,Megakaryocyte,FBLN1,ITGB1,Ligand,Receptor,0.425320753579936
2164,MSC,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.720509950755573
2165,MSC,Megakaryocyte,GRN,TNFRSF1A,Ligand,Receptor,0.262916296821012
2166,MSC,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.18877196486941
2167,MSC,Megakaryocyte,SERPINF1,PLXDC2,Ligand,Receptor,0.504807905885061
2168,MSC,Megakaryocyte,CXCL12,ITGB1,Ligand,Receptor,1.39864071209022
2169,MSC,Megakaryocyte,CXCL12,ADRA2A,Ligand,Receptor,1.0837401487962
2170,MSC,Megakaryocyte,CXCL12,ITGA4,Ligand,Receptor,1.09725318160986
2171,MSC,Megakaryocyte,CXCL12,CXCR4,Ligand,Receptor,1.18180136159912
2172,MSC,Megakaryocyte,PGF,NRP1,Ligand,Receptor,0.265335636681927
2173,MSC,Megakaryocyte,PGF,NRP2,Ligand,Receptor,0.296197117257955
2174,MSC,Megakaryocyte,LUM,ITGB1,Ligand,Receptor,0.820328307934693
2175,MSC,Megakaryocyte,TFF3,CXCR4,Ligand,Receptor,0.215509493305275
2176,MSC,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.574577278349574
2177,MSC,Megakaryocyte,ANGPT1,ITGB1,Ligand,Receptor,0.412571143411252
2178,MSC,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.142963679091188
2179,MSC,Megakaryocyte,SPON2,ITGB1,Ligand,Receptor,0.364041540493084
2180,MSC,Megakaryocyte,SPON2,ITGA4,Ligand,Receptor,0.0626540100127227
2181,MSC,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.49776879427989
2182,MSC,Megakaryocyte,LGALS1,CD69,Ligand,Receptor,0.867657236170591
2183,MSC,Megakaryocyte,TXLNA,STX4,Ligand,Receptor,0.161388759643546
2184,MSC,Megakaryocyte,CD38,PECAM1,Ligand,Receptor,0.21647294412431
2185,MSC,Megakaryocyte,APOE,SORL1,Ligand,Receptor,1.12185224901932
2186,MSC,Megakaryocyte,FSTL1,DIP2A,Ligand,Receptor,0.528254722207748
2187,MSC,Megakaryocyte,HRAS,CAV1,Ligand,Receptor,0.160083370689094
2188,MSC,Megakaryocyte,GRN,SORT1,Ligand,Receptor,0.185925432977483
2189,MSC,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,1.41853936410214
2190,MSC,Megakaryocyte,TIMP2,ITGB1,Ligand,Receptor,0.439247080848613
2191,MSC,Megakaryocyte,GNAI2,F2R,Ligand,Receptor,0.235003615493092
2192,MSC,Megakaryocyte,GNAI2,CAV1,Ligand,Receptor,0.264028488869264
2193,MSC,Megakaryocyte,GNAI2,TBXA2R,Ligand,Receptor,0.170054628643903
2194,MSC,Megakaryocyte,FBN1,ITGB1,Ligand,Receptor,0.472433290888715
2195,MSC,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.396078365222006
2196,MSC,Megakaryocyte,HLA-B,CANX,Ligand,Receptor,1.50634355240691
2197,MSC,Megakaryocyte,SERPING1,SELP,Ligand,Receptor,0.566441626401671
2198,MSC,Megakaryocyte,GNAI2,ADRA2A,Ligand,Receptor,0.143047458219255
2199,MSC,Megakaryocyte,VIM,CD44,Ligand,Receptor,0.981434101712485
2200,MSC,Megakaryocyte,MYL9,CD69,Ligand,Receptor,0.316563415282729
2201,MSC,Megakaryocyte,SLPI,PLSCR1,Ligand,Receptor,0.396293342236011
2202,MSC,Megakaryocyte,HEBP1,ADRA2A,Ligand,Receptor,0.188830005735358
2203,MSC,Megakaryocyte,MMP2,PECAM1,Ligand,Receptor,0.319118006934943
2204,MSC,Megakaryocyte,TGFB1,CAV1,Ligand,Receptor,0.219430625945153
2205,MSC,Megakaryocyte,TIMP3,CD44,Ligand,Receptor,0.246669532676437
2206,MSC,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.859563407378544
2207,MSC,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,0.0946908347416452
2208,MSC,Megakaryocyte,TGM2,TBXA2R,Ligand,Receptor,0.108184972352631
2209,MSC,Megakaryocyte,GNAI2,S1PR4,Ligand,Receptor,0.241922692023323
2210,MSC,Megakaryocyte,MDK,SORL1,Ligand,Receptor,0.646112479356592
2211,MSC,Megakaryocyte,BGN,LY96,Ligand,Receptor,0.433532122970811
2212,MSC,Megakaryocyte,RETN,CAP1,Ligand,Receptor,0.537731825073028
2213,MSC,Megakaryocyte,MDK,NCL,Ligand,Receptor,0.673899509195351
2214,MSC,Megakaryocyte,MXRA5,CD69,Ligand,Receptor,0.259897300809344
2215,MSC,Megakaryocyte,SPARC,ENG,Ligand,Receptor,0.513438167899286
2216,MSC,Megakaryocyte,MXRA5,MFAP3L,Ligand,Receptor,0.103613211113233
2217,MSC,Megakaryocyte,VWF,ITGB1,Ligand,Receptor,0.380127839767373
2218,MSC,Megakaryocyte,GDF11,ACTR2,Ligand,Receptor,0.180919057412252
2219,MSC,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.25062961086442
2220,MSC,Fibroblast,APP,CD74,Ligand,Receptor,0.625602139109874
2221,MSC,Fibroblast,APP,RPSA,Ligand,Receptor,0.81344630121665
2222,MSC,Fibroblast,APP,AGER,Ligand,Receptor,0.165828090079517
2223,MSC,Fibroblast,THBS1,CD36,Ligand,Receptor,0.411942628432578
2224,MSC,Fibroblast,THBS1,CD47,Ligand,Receptor,0.341526824153345
2225,MSC,Fibroblast,BTLA,CD79A,Ligand,Receptor,0.0864919911460187
2226,MSC,Fibroblast,COL1A1,CD36,Ligand,Receptor,0.782187923206875
2227,MSC,Fibroblast,COL1A1,GP6,Ligand,Receptor,0.656304317490527
2228,MSC,Fibroblast,COL4A1,GP6,Ligand,Receptor,0.110374965903908
2229,MSC,Fibroblast,FN1,CD79A,Ligand,Receptor,0.403489474505686
2230,MSC,Fibroblast,FN1,PLAUR,Ligand,Receptor,0.382403082133486
2231,MSC,Fibroblast,COL1A2,ITGA2B,Ligand,Receptor,0.678764148503544
2232,MSC,Fibroblast,COL1A2,CD36,Ligand,Receptor,0.804647754219892
2233,MSC,Fibroblast,COL1A2,GP6,Ligand,Receptor,0.678764148503544
2234,MSC,Fibroblast,COL6A1,GP6,Ligand,Receptor,0.244117715870508
2235,MSC,Fibroblast,COL6A2,GP6,Ligand,Receptor,0.529518796439486
2236,MSC,Fibroblast,COL6A3,GP6,Ligand,Receptor,0.359319185528799
2237,MSC,Fibroblast,LAMB2,RPSA,Ligand,Receptor,0.764270300203112
2238,MSC,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,0.320229211795686
2239,MSC,Fibroblast,HSPG2,FGFR1,Ligand,Receptor,0.26677094623932
2240,MSC,Fibroblast,GDF11,BMPR2,Ligand,Receptor,0.0892142449840798
2241,MSC,Fibroblast,HP,ASGR1,Ligand,Receptor,0.103002889825336
2242,MSC,Fibroblast,IGF2,INSR,Ligand,Receptor,0.424160751391581
2243,MSC,Fibroblast,APOE,LDLR,Ligand,Receptor,1.13357640324906
2244,MSC,Fibroblast,APOE,LSR,Ligand,Receptor,1.10321517934356
2245,MSC,Fibroblast,TF,LDLR,Ligand,Receptor,0.25441244583708
2246,MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.432045318288432
2247,MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244
2248,MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338
2249,MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507
2250,MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667
2251,MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139
2252,MSC,Fibroblast,CXCL2,ACKR1,Ligand,Receptor,0.302462688824861
2253,MSC,Fibroblast,FST,BMPR2,Ligand,Receptor,0.146882383771582
2254,MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.188420268862314
2255,MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925
2256,MSC,Fibroblast,CALR,SCARF1,Ligand,Receptor,0.412600878393732
2257,MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503
2258,MSC,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.131056695647006
2259,MSC,Fibroblast,SERPINF1,PLXDC2,Ligand,Receptor,0.437665539237583
2260,MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954
2261,MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,1.15586441139198
2262,MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986
2263,MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015
2264,MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136
2265,MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896
2266,MSC,Fibroblast,CCL14,ACKR1,Ligand,Receptor,0.298240236276104
2267,MSC,Fibroblast,RARRES2,CCRL2,Ligand,Receptor,0.338423757521141
2268,MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472
2269,MSC,Fibroblast,FSTL1,DIP2A,Ligand,Receptor,0.623532091881828
2270,MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987
2271,MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641
2272,MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981
2273,MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.266092704618037
2274,MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529
2275,MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242
2276,MSC,Fibroblast,NAMPT,INSR,Ligand,Receptor,0.108811482170775
2277,MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024
2278,MSC,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.25188950366535
2279,MSC,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.788422050050114
2280,MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105
2281,MSC,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.196849114316697
2282,MSC,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.198789516395838
2283,MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405
2284,MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158
2285,MSC,Fibroblast,FADD,TRAF2,Ligand,Receptor,0.0220390495876192
2286,MSC,Fibroblast,HSP90B1,ASGR1,Ligand,Receptor,0.296173661767787
2287,MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084
2288,MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324
2289,MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758
2290,MSC,Fibroblast,MXRA5,AGER,Ligand,Receptor,0.102148273261149
2291,MSC,Fibroblast,MXRA5,MFAP3L,Ligand,Receptor,0.109814643488014
2292,MSC,Myeloid,ICAM4,ITGB2,Ligand,Receptor,0.21271846419103
2293,MSC,Myeloid,COL1A1,CD44,Ligand,Receptor,0.704761049374438
2294,MSC,Myeloid,COL1A1,CD36,Ligand,Receptor,0.690904830143715
2295,MSC,Myeloid,FN1,CD44,Ligand,Receptor,0.402321007804391
2296,MSC,Myeloid,COL1A2,ITGA2B,Ligand,Receptor,0.718068715732647
2297,MSC,Myeloid,COL1A2,CD44,Ligand,Receptor,0.727220880387455
2298,MSC,Myeloid,COL1A2,CD36,Ligand,Receptor,0.713364661156732
2299,MSC,Myeloid,COL6A1,CD44,Ligand,Receptor,0.292574447754418
2300,MSC,Myeloid,COL6A2,CD44,Ligand,Receptor,0.577975528323396
2301,MSC,Myeloid,COL6A3,CD44,Ligand,Receptor,0.407775917412709
2302,MSC,Myeloid,LAMA4,CD44,Ligand,Receptor,0.321933305074493
2303,MSC,Myeloid,HP,ITGB2,Ligand,Receptor,0.267620023883683
2304,MSC,Myeloid,CCL2,ACKR1,Ligand,Receptor,0.298720319196127
2305,MSC,Myeloid,VCAN,CD44,Ligand,Receptor,0.790379169494361
2306,MSC,Myeloid,HGF,CD44,Ligand,Receptor,0.31934488297243
2307,MSC,Myeloid,CALR,ITGA2B,Ligand,Receptor,0.421959736638353
2308,MSC,Myeloid,PGF,NRP2,Ligand,Receptor,0.292217388791526
2309,MSC,Myeloid,SPON2,ITGB2,Ligand,Receptor,0.224810437511942
2310,MSC,Myeloid,TIMP1,CD63,Ligand,Receptor,1.13167134004962
2311,MSC,Myeloid,VIM,CD44,Ligand,Receptor,0.987679614730534
2312,MSC,Myeloid,GDF11,ACTR2,Ligand,Receptor,0.25108091934771
2313,Megakaryocyte,Neural,B2M,TFRC,Ligand,Receptor,2.85156632706888
2314,Megakaryocyte,Neural,TNFSF13B,TFRC,Ligand,Receptor,0.424683023320801
2315,Megakaryocyte,Neural,TGFB1,ITGB1,Ligand,Receptor,0.345018617291655
2316,Megakaryocyte,Neural,TGFB1,CXCR4,Ligand,Receptor,0.33643018015478
2317,Megakaryocyte,Neural,PPBP,ACKR1,Ligand,Receptor,1.89722528714784
