"","RNA.Neural","RNA.MSC","RNA.Fibroblast","RNA.Megakaryocyte","RNA.Myeloid"
"LINC00685",0,1.32802188060163,0,0,0.130975769482646
"SLC25A6",2.03797402999232,3.46712647511775,12.8611918486104,4.80306340256774,2.75505553669458
"P2RY8",0,0.0930180641080498,0,0,0
"AKAP17A",0,0.175284167568379,0,0.056205035971223,0
"DHRSX",0,1.64842469705928,0.431834866347109,0.743952108939593,0
"CD99",2.43591315533099,3.60073437409556,4.26224789565199,9.48256602731235,0
"PRKX",0,0.183197156780127,0.76361940321578,0,0
"PNPLA4",0,0.0191806045726561,0,0,0
"ARHGAP6",0,0.334785218230466,0.0167252888039244,0.15446551784232,0
"MSL3",0.0557581434768548,0.364454004572845,0,0.371140142517815,0
"PRPS2",0,0,0.755140765983813,0.0295033987915408,0
"TMSB4X",24.1695309383984,88.3690506559334,112.423496800867,499.563732413231,178.354448379237
"RAB9A",0.342337961325862,0.203245041023549,0,0.0236527399333939,0
"TRAPPC2",0,0,0,0.870047681237359,0
"OFD1",0.130775367151843,1.87175537775859,0.132096906290455,1.2851695493912,0.130975769482646
"GPM6B",3.59582363267762,5.11379800173089,0,0,0
"AP1S2",0,0.416349445764738,0.916904868899977,2.09229677625795,0.883835761735116
"SYAP1",0.0396858468364427,0.611786776244817,0.553807817323879,0.0988120486201185,0
"TXLNG",0,0.187846579960068,0,0,0
"RBBP7",1.59327002740425,0.374434984541173,0.526331363308333,0.443781138724935,0
"PDHA1",0.155176357930788,0.0898246622592699,1.12252669921427,0.0376712219000187,0.140114894213255
"SH3KBP1",0,0.117964688825012,0.43888523151196,0.459346045515224,0.130975769482646
"EIF1AX",0.0697598169502403,0.597343280542356,0.196584225607882,0.837073878682549,0
"RPS6KA3",0,0.227593529297644,0.435331504941013,0.0369385342789598,0
"SMS",0.109513505079305,0.527452221976833,1.26954401931159,0.171287775662079,0.130975769482646
"PRDX4",1.00106307905691,1.94751163887549,1.36486954501466,1.22756727118786,0
"ACOT9",0,0.183197156780127,0,0.289151045723798,0
"SAT1",5.28446377826596,6.66213347637627,3.69634939982245,12.5598741650321,1.49691300613162
"EIF2S3",0,0.707953829419755,0.297493195884615,1.15920779420575,0
"ZFX",0.234057989501359,0.125976316452507,0.118814233945227,0.464956432904576,0
"DYNLT3",0,0.435712026961753,0.480030721966206,0.0979336269719954,0
"SRPX",0,0.403017701486436,0,0,0
"MID1IP1",2.01758856712192,0.568294459362266,0.277673094450999,0.236951383986761,0.410239151371548
"ATP6AP2",0.144015528630913,1.80061572868676,0.0115174466281523,1.05223045992316,1.33826872250615
"MED14",0,0.186887941989983,0,0,0
"USP9X",0.0964031967300036,0.584539176191746,0.0540879686722486,0,0
"DDX3X",2.98137305553092,2.03291577092997,1.98327575546482,2.30892397401899,2.18065033011148
"NDUFB11",8.94415226177522,2.00681251674277,2.73668890331335,0.988852579749329,2.5795185306719
"RBM10",0.809454427715719,0.616923793501255,0,0.0286172161172161,0
"UBA1",0.635390142577256,0.283717845733502,0.407298794395569,0.0140184819666248,0.612745098039216
"CDK16",0,0.371057513914657,0.605357338765162,0.243124053814132,0
"USP11",0,0.609079143139062,0,0.0858988455195162,0
"TIMP1",0.305001006687962,12.5234907939909,6.06916155987979,8.93134369147318,0
"UXT",1.49595531247717,0.640914311737534,4.64057309434095,4.24331186092087,1.08482787054216
"SLC38A5",0.613825647476558,0.158942081505499,0.303748253447543,0.126008064516129,0.980392156862745
"FTSJ1",0,0,0,0.291511194029851,0
"EBP",0,0.015648031947022,0.292435241933232,1.01921907952802,0.412031314379893
"RBM3",0.714940023613269,1.51708007590205,1.54384181347471,3.68927499833445,0
"WDR13",0.166803027413816,0.332876507804156,0.791832648269793,0.0581206149087569,0.130975769482646
"WAS",0,0,0,0.0509570162455846,0
"GATA1",2.2904060609036,0.415907892600536,1.4941819338264,1.011411989364,0.599520383693046
"PCSK1N",0.460444819435158,0,0,0,0
"TIMM17B",0.209161208356718,0.928116933380989,0.0167252888039244,1.85187042109861,0
"PQBP1",1.92300762176348,0.720125096549597,0.212084579330237,0.0662884380172348,0.431778929188256
"SLC35A2",0.920556015833564,0.0191806045726561,0.0115174466281523,0.138765541740675,0
"PIM2",1.30262683891692,0.015648031947022,0.0512776286883814,0.0751593086867246,0
"OTUD5",0.325674837166285,0.754669605367779,0.368855207564885,0.786441453161932,0
"GRIPAP1",0.705809559701056,0.604636024364954,0.0167252888039244,0.135281385281385,0
"PRAF2",0,0,1.18309377416041,0.138765541740675,0
"WDR45",2.16247654636617,0.141923793331297,0.362043372796061,0.0649754982122094,0.140114894213255
"GPKOW",0.136611269075066,0.145150521090371,0,0,0
"PLP2",0.121943783915615,0.177154195011338,1.10894099643903,5.50662978642944,1.95554799629739
"MAGED1",0,0.486131950561132,0.923796429271765,0,0
"TSPYL2",0,0.486140067713377,0,0,0
"KDM5C",0.14748612815356,0.125511459196225,0,0,1.96078431372549
"SMC1A",1.80838115110416,0.584162362549805,0.212084579330237,0.291511194029851,0
"HSD17B10",1.39924514406702,0.865808373818161,0.651485305882281,0.343352854958012,0.954701407190095
"HUWE1",0.99014773476639,0.270391955790538,0.919470907064326,0,0
"FAM120C",0.44290902648596,0,0,0,0
"TSR2",0.0409314357519719,0.066476101841388,0.0115174466281523,0.607972048607382,0
"MAGED2",0.0298843773440558,1.00948145352334,0.620018925095565,0.784649644803995,0
"ALAS2",41.5092925745578,4.08004045423613,10.4413217635874,3.43826097460517,8.66900550956392
"FAM104B",0.400009720662324,0.233375641710226,0.0167252888039244,0.150683932974973,0
"MAGEH1",0,0.461348330951808,0,0,0
"LINC01420",0,1.52306494438212,2.48042563142193,1.06268714478974,0
"ARHGEF9",0,0.263671360016875,0,0,0
"AMER1",0.938967136150235,0.0211177186106231,0,0,0
"LAS1L",0.398124863095412,0.10465724751439,1.02895861767397,0.0140184819666248,0
"MSN",0,0.245180899933141,1.70681993040429,2.01313148881156,0
"YIPF6",0.423302025206523,1.32271996874977,0.290613193839,0.389978463922265,0
"EFNB1",0.0557581434768548,0.46241003252822,0,0.365070093457944,0
"IGBP1",0.0699677448696151,0.110377134177809,0.542725423089637,1.23408237490195,0
"PDZD11",0,0.182707553813891,0,0.985599679295222,0
"SNX12",0,0.0542193498015572,0.0230348932563047,0,0
"IL2RG",0.130775367151843,0,0,2.15870677870999,0
"ZMYM3",1.41532514062266,0,0.519453534881305,0,0
"NONO",1.00018938210576,0.455757472804774,0.549122805321464,0.146695766429598,1.6314103371216
"OGT",4.50822592693315,1.08457233803081,0.285975749256463,0.153036238981391,0
"CXCR3",0,0,0,1.70566375733909,0
"NHSL2",0.10184025337855,0.393472865958441,0,0.0236527399333939,0
"PIN4",0.566478936284944,1.52672660035039,1.46988110679177,2.16659676703143,0.311235605353252
"RPS4X",12.612496806071,12.9819001334701,24.9464717663466,26.0247451012845,13.1919022964485
"XIST",0,0.297004138594376,0,0,0.140114894213255
"JPX",0,0.322295742847171,0,0.0140184819666248,0.140114894213255
"ABCB7",0.152966685808597,0.212439726403207,0.1453065969195,0.0295033987915408,0
"PBDC1",0.0962056491957208,0,1.34177075977903,0.720423514856818,0
"ATRX",0.838363514419852,1.06504363795606,0.52075068671578,0.176688978914785,0
"MAGT1",0.0557581434768548,0.295198234075277,0.52375670025902,0.519102990033223,0
"COX7B",2.92696356917666,1.80030598088922,4.81479674975464,1.48807978669967,2.84685286911676
"ATP7A",0.280807319479123,0.474755243193922,0,0,0
"PGK1",0,0.648526388094524,0.611436869122374,2.70052942181489,0.865362352396388
"CYSLTR1",0,0.015648031947022,0,0.409031413612565,0
"P2RY10",0,0,0,0,0
"ITM2A",0.88581805297192,0,0,0.628742708045773,0
"HMGN5",0,0.21944261575598,0.0397601820602291,0.0295033987915408,0
"SH3BGRL",0.41668256161838,0.867355324190245,0.876810549046366,2.65977185182229,0.431778929188256
"TIMM8A",0,0.0191806045726561,0.0230348932563047,0,0
"BTK",0.0451860989485195,0,0.0115174466281523,0.517791350881799,0
"RPL36A",2.87439434814645,4.75112902615874,9.22925838647493,5.59344147793859,20.1158608649501
"GLA",0.0298843773440558,0.280865484868257,0,0.159784750919848,0
"HNRNPH2",1.52467104384182,0.736579083750117,0,0.0420554458998744,0
"ARMCX6",0.373937947753124,0.0496548984557326,1.57341182949452,0.252879582196635,1.22549019607843
"ARMCX3",0.067165031198157,0.915494774713512,0.904728809046535,0.378405439095517,0
"BEX5",0,0.19767531162244,0.407298794395569,0,0
"BEX1",0,0.10465724751439,0,0,0.453514739229025
"BEX4",0.363975607888603,0.986283494641368,0.0449680242360012,0.635319566492014,0
"TCEAL8",0,0.54954082602093,0.382656571251054,1.48965441867016,0.747384155455904
"BEX2",0.183392018779343,0,0,0,0
"WBP5",1.45626847504782,0.852737699262981,0.882503896361432,2.55224634016527,0
"NGFRAP1",0,1.78640035947905,3.54116810111062,3.76069969020775,0
"TCEAL4",0,1.0689889584225,1.55393331147465,0.0140184819666248,0.130975769482646
"TCEAL3",0.769645193565766,0.35110197925324,0,0.220319579417195,0
"TCEAL1",0,0.0564625981154148,0,0.497334488176418,0.980392156862745
"MORF4L2",3.51094846868538,0.886474653995637,3.88222110227042,0.17546647760008,0
"PLP1",70.4889111674902,0,0,0,0
"TBC1D8B",0,0,0.266155647822847,0,0
"PRPS1",0,0.137981171406305,0.894988152679062,0.167291220556745,0
"TSC22D3",1.64519688748971,8.69303464710686,0.720114366124553,3.5208735600878,0
"PSMD10",0,0.675808600952343,0.52197515398267,0.758495145631068,0
"NXT2",0,0,0,0.258376084338936,0
"AMMECR1",0.175773060721713,0,0.480246425503507,0,0
"ALG13",0,0.876168324377369,0.0990559929082497,0.0236527399333939,0
"PLS3",0,0.0542193498015572,0.749316248922858,0,0
"PGRMC1",1.02061645233721,1.58777816523651,0,0.581511858923952,0.599520383693046
"SLC25A5",1.0069871926277,0.597158311208593,0.872926322880764,4.47140661764862,0.71824993735336
"UBE2A",2.09754454355514,0.497560027714574,0.991209906533485,0.275185960394612,0
"SEPT6",0,0.371959614557441,0.135539522749151,0.959264422198044,0.261951538965291
"RPL39",4.11365926974118,17.3468084023006,20.3228869421334,25.4806203791488,45.8916068739745
"UPF3B",1.46370496460008,0.640484018460092,0.519453534881305,0.0566541800504657,0.980392156862745
"RNF113A",0,0.354584438631965,0.0115174466281523,0.0280369639332496,0
"NDUFA1",0.370394696944328,3.42379980563388,2.91729356561469,2.85872553412643,7.34198376229973
"NKAP",0,0.503749872204905,0,0.056205035971223,0
"LAMP2",0,0.691219212722834,0.243273488055272,0.31098546130102,0
"MCTS1",0.812377044015803,0.768881031840607,0.488758553274682,0.880722339950665,0
"C1GALT1C1",0,0,0,0,0
"THOC2",0.546329284346073,0.451926362250216,0.161938074880166,0.48183285322411,0
"XIAP",0,0.344029050621445,0.118814233945227,0.0858988455195162,0
"STAG2",1.16821502263569,1.07622231692449,0.574485413750823,0.459558823529412,0
"SH2D1A",0,0,0,0.254512906708209,0
"SMARCA1",0,0.242137432721208,0,0,0
"SASH3",0,0,0.475782662479779,0.334941050375134,0
"ZDHHC9",0,0.0542193498015572,0,0,0
"UTP14A",0,0,0,0,0
"AIFM1",0.554848305392228,0,0.285975749256463,0.0236527399333939,0
"RBMX2",0,0.0211177186106231,0.581226387678001,0.0236527399333939,0
"RAP2C",0.160087825271325,0.158584343529589,0.171527687283554,0,0
"MBNL3",0.0298843773440558,0.140940354042169,0.488758553274682,0,0
"PHF6",1.28470000943861,0,0.0115174466281523,0,0
"HPRT1",1.14080816192318,0,0.0115174466281523,0.434400071688137,0
"MOSPD1",1.43480689788208,0,0.290613193839,0.1909578954294,0
"SMIM10",0,0.288665052854817,0,0.264879852296037,0.464252553389044
"FAM127A",0,0.909016605223362,0.816196106993672,0.592247636298363,0
"FAM127B",0.0582485816470369,0.0980219177007979,0.363730794019577,0.330438359369382,0
"MMGT1",0,0.559090304668958,0,0,0
"FHL1",0,2.52332178066241,0,1.52326247810117,0
"MAP7D3",0,0.847100140744681,0.403784677978226,0.550349061762997,0
"HTATSF1",0.0632727180694228,0.24841947530324,0.391383413265353,0.676957465079872,0
"RBMX",1.54694721970008,2.04633024422423,0.939774404721175,0.732432123190342,0.552146208593148
"ATP11C",0,0,0.426693975081072,0,0
"LDOC1",0,0.447912072704468,0.41839253587716,0,0
"FMR1",0.652060511215441,0.471202914324988,0,0,0
"IDS",0.655463548920005,0.911434935120349,0.1453065969195,0.456257082547696,0
"LINC00893",0,0.125511459196225,0,0,0
"TMEM185A",0,0.259336923793718,0,0.2099232095215,0
"HMGB3",0.0482015983650018,0.122204570450935,0.28722739975746,0.861673679613597,0.412031314379893
"VMA21",0.0593531691624674,0.279534073831561,0.37861578070574,0.310291227557415,0.612745098039216
"CETN2",0.0464835215915958,0.75234987174212,0.0540879686722486,0.697059124315965,0
"HAUS7",0,0.554081918662051,0,0.726744186046512,0
"BGN",0.998901208670462,5.77245155738558,2.80629261023178,0,0
"FAM58A",0,0,0.855462349477642,0.181401239824516,0
"SLC6A8",0.470749180852171,0,0,0,0
"BCAP31",0.541397697169588,1.2247388168834,0.889347149767889,1.81177396776291,0
"IDH3G",0.0574643290177622,0.155558846840571,0.582825241254321,1.29568260079998,0.687285223367698
"SSR4",2.4419481652549,4.96667051154622,6.6910982085849,9.19684648838425,5.55149223975222
"ARHGAP4",0,0,0,2.71103600054346,1.86568582528003
"NAA10",3.49166230600071,0.857273031433151,2.44115203507348,0.990985335501009,0
"HCFC1",0,0.0211177186106231,0,0,0.824062628759786
"IRAK1",0,0,0.994035727152111,0.322389315341903,0
"MECP2",1.84800914280367,0.443109827196645,0.660335271607494,0.0931435702501828,0
"FLNA",0.0823655382587925,2.55281248661814,6.67386345685186,3.78335994295612,0
"EMD",0.0437951089622311,0.46678285860003,0.443419263884996,1.39650310176976,0
"RPL10",29.6901198622125,34.6438837187986,65.0340368814242,73.1023691757788,17.8891874427124
"TAZ",0,0.0191806045726561,0,0,0.130975769482646
"CH17-340M24.3",0,0.691256857502358,0,0.204288578083683,0
"ATP6AP1",0,0.32898191276055,0.909703606107333,0.0839151450053706,0.903342366757001
"GDI1",0.0697598169502403,1.11220021205521,2.72490959231879,1.64614267854939,0.130975769482646
"FAM50A",0.249140317207638,0.411008185770157,0.767714393153669,0.687168675720435,0.7396352779063
"PLXNA3",0,0.531032807736808,0.970266761518239,0,0
"LAGE3",0.384322235877488,0.398246257495982,1.51950815149743,0.531089151944934,0.412031314379893
"UBL4A",1.00595896220363,0,0.368749611812306,0.696219149690496,0
"FAM3A",0.251823534300787,0.33956965948542,0.0167252888039244,0.0280369639332496,0
"G6PD",0.109436294084675,0.334835352320968,1.05844418526243,0.536709559748576,0.140114894213255
"IKBKG",0.0838363514419852,0.443085566744446,0.254200666005745,0,0
"DKC1",0.11664188026711,0.416193877771521,0.034552339884457,0.486939397286386,0
"MPP1",4.34759682350086,0.250714536428822,2.60803712499507,1.68004068259947,2.08152650840334
"F8A1",0,0.494167303658643,0,0.0848222520884391,0
"FUNDC2",0.772677738650839,0.0901420638926949,2.22958054659628,0.745545628252122,0.631313131313131
"BRCC3",0,0.105196717862403,0.269490931630151,0,0
"VBP1",0.238211445611663,0.548084334986563,1.00025434983825,0.476134687771702,0
"CLIC2",2.44267799495307,0.634372642605689,0,0,0
"VAMP7",1.05927538691387,0.158942081505499,0.303748253447543,0.968251838126473,0
"FBXO25",0.144902335825654,0.323939099449303,0,0,0
"ERICH1",0,0.530075050007674,0,0.859971177568062,0
"CLN8",0.860469096758998,0.566485730699947,0.118814233945227,0,0
"CTD-2336O2.1",1.26850627089643,0.458255531345455,0.217665752470506,0.34025776267741,0
"ARHGEF10",0,0.650718756825331,0,0,0
"AGPAT5",0,0,0.308985292300086,0,0
"DEFA4",0.281972112958028,0.015648031947022,0,0.0858988455195162,89.6292479558666
"DEFA1",0,0,0,0,25.4776437573165
"DEFA1B",0,0,0,0,43.9742790715697
"DEFA3",2.11682389753647,0.526256528192598,2.57085486241174,0.156122363457364,2602.51521435537
"MSRA",0.0815075639019301,0.0986855090198555,0.0115174466281523,0.58674009662801,0.451350499566507
"MTMR9",0,0.604863958792305,1.15294753383806,0.79291242018015,0.140114894213255
"NEIL2",0,0.135332647647919,0,0,0
"FDFT1",1.48782727199701,0.0579119275405963,0.16748735470472,0.156452564952578,0
"CTSB",2.51103453277634,1.50436448607313,1.32982133302617,2.1149607287633,0.130975769482646
"DLC1",0,1.63316388707574,0.481944931037428,0,0
"TUSC3",0,0.505958363607087,0,0,0
"ZDHHC2",0.278832919253758,0.0704604731205508,0,0.0286172161172161,0
"CNOT7",0.734422158440113,1.83460287788014,1.32106424919494,0.643833880582543,0.130975769482646
"VPS37A",0.155876598164368,0.495915209167326,0,0,0
"PCM1",5.62146137375222,0.0670197120862663,0.430107526881721,0.707013574660633,1.120507051076
"ASAH1",2.19513781528689,1.13605193490895,0,1.81135867560063,0.719942404607631
"INTS10",0.115069501979195,0.767913533592934,0.258478081058726,0.0726068773234201,0
"LPL",0,3.36582146668336,0,0,0
"DOK2",0,0,0.0334505776078488,1.7939778006711,0
"DMTN",5.34520071801765,0.915533772607893,1.24834569104659,1.687484808583,1.05644933878461
"REEP4",0.985455696646713,0.125221173138572,0.344701162511249,0,0.311235605353252
"POLR3D",0,0.144058461172708,0,0.317387282036092,0
"PPP3CC",0.321166458498523,0.765142809790061,0,0.320090959929406,0
"SORBS3",0,0.125511459196225,1.38080071980861,0,0
"PDLIM2",0.129334316274137,3.23122697053684,3.24023890279724,0.306236066928242,0
"CCAR2",0,1.06760768037488,0.445142517262757,0.114992530674725,0
"BIN3",0.134412367006816,0.350598195736765,0,0,0
"R3HCC1",0.101763890338334,0.349968201942125,0,0.720952799991502,0
"LOXL2",0,0.0782521597596093,0.748094528996258,0,0
"SLC25A37",81.1359206589217,6.46649409494734,19.9729206424917,2.76463769146742,4.44280354804487
"ADAM28",0,1.63925485704724,0,0,0
"KCTD9",0,0.471202914324988,0.311672120928783,0.291511194029851,0
"PPP2R2A",0.64357209271161,0.363800065993189,0.320243616495095,0.0858988455195162,0
"BNIP3L",16.8130863053958,1.76251037892232,1.98275958931262,1.52152099451833,1.90278283415319
"DPYSL2",2.6757880837594,0.503391718817437,0.1453065969195,0,0
"PTK2B",0,0,0,0.538610667705382,0
"CLU",0.115069501979195,1.79310090059361,1.29834396768932,6.59285076708888,0
"CCDC25",0.681944888559497,0.264678875965422,0.133077823911423,0.317387282036092,0
"PNOC",0,0,0,0,0
"FZD3",0,0,0,0,0
"SARAF",1.13786102840698,2.54359149569047,2.63701884581179,3.30482528721454,0.741476379983256
"LEPROTL1",0.0461635760152524,0.0402983231832792,0.431834866347109,0.464283712767998,0.612745098039216
"RP11-51J9.5",0,0.517077104804666,0,0.337914974551774,0
"DCTN6",0.145350949868457,0.417908848919254,0.730979694378778,0.0509570162455846,0
"RBPMS",0,0.143922166892145,0,0,0
"GTF2E2",0,0.0211177186106231,0,0.0369385342789598,0
"GSR",0.0740510359739933,0.479257239996533,0.0115174466281523,0.194654320116914,0
"PPP2CB",0.504821040940986,0.195699442848938,0.832458898752821,0.0858988455195162,0
"NRG1",0,0,0,0,0
"MAK16",0,0.0211177186106231,0,0,0
"ZNF703",0,0.430837840507816,0,0,0
"PROSC",0,0.295345572206553,0,0.167291220556745,0
"RAB11FIP1",0,0.0493427545099278,0,0.401670951156812,0
"EIF4EBP1",0.140986056479014,0.762926046851813,3.27325310384024,1.04125278212792,0.438020148926851
"ASH2L",0.278323110050315,0.473711377425216,0.504821040940986,0,0
"LSM1",0.821965449944765,0.821526511581036,0.80037802491846,0.45154701703409,0.394477317554241
"PLPP5",0.120380402070543,0.720089723369747,0.4778972520908,0.803145798309651,0
"WHSC1L1",0.945137171095069,1.75495907204461,0.775606447094273,2.14097946708962,0
"FGFR1",0,1.98514340498459,1.94901104805625,0,0
"TACC1",0.0853606487409304,1.54789815336707,0.687465782751773,0.0376712219000187,0.270124257158293
"PLEKHA2",0,0,0,0,0.896057347670251
"TM2D2",0.112941986447421,0.625121482565444,0.0167252888039244,0.204288578083683,0
"GOLGA7",0.16718645715612,0.208497990530686,0.826821918263803,0.753398401738334,0
"GPAT4",0,0.0856567064140442,0.240273899449309,0.0236527399333939,0
"ANK1",1.59437784940376,0.0399533345052978,0.54414743832283,0.0944258103789878,0
"KAT6A",0.13452251234244,0.199119605685222,0.223602025958389,0,0
"AP3M2",0,0.169221917622771,0.217665752470506,0,0
"POLB",2.20176276514305,0,0.333934415280839,0.298187022900763,0
"VDAC3",0.200715770862226,0.447219408558315,0.347156793160064,1.17450968525205,0
"SMIM19",0,0.530328130072823,0.727206875382524,0.271530338712489,0
"THAP1",0,0.0422354372212461,0,0.0478550323745339,0
"RNF170",0,0.102245306940411,0,0.568962171713557,0
"HOOK3",0,0.519710835021853,0.486546976110543,0,0
"FNTA",0.809454427715719,0.220688986464959,0.254790934683424,0.892198962974057,0
"HGSNAT",0,0.0496548984557326,0,0.0517898574743122,0
"SPIDR",0,0.0707726170663557,0.315265700075695,0,0
"CEBPD",0,10.6183898276813,0,0,0.130975769482646
"PRKDC",0.838363514419852,1.18470353833757,0.133077823911423,0,0.980392156862745
"UBE2V2",1.21490213186427,0.608225951397702,0.471779022002377,1.3882896982964,1.33861868376696
"SNAI2",0,0.880394849774323,0,0,0
"PCMTD1",0.90457346814795,1.29551033930249,0.0540879686722486,0.0369385342789598,0
"RB1CC1",1.76328024637412,0.238351177591003,0.0540879686722486,0,0.73909830007391
"ATP6V1H",0,0.668561851471346,0.124584619835755,0.135281385281385,0
"TCEA1",3.49479475207992,1.55572660583786,2.32178889933804,1.19432288686679,0
"LYPLA1",0,0.0704604731205508,0.508273457398283,1.64506847003734,0
"MRPL15",0.61197581797511,0,0.0282427354320768,0.159483677722525,0
"TGS1",0,0.366834959934202,0,0,0.28022978842651
"LYN",0,0,0.162031885723425,0.77847455118469,0
"RPS20",6.13985332944337,7.84928773194151,18.713206013,14.8935512607282,9.47227785136253
"CHCHD7",1.2697324356325,0.258797453445705,1.00005871708778,0.287420600779975,0.140114894213255
"IMPAD1",0,0.087792442018908,0.290613193839,0.459558823529412,0
"UBXN2B",0,0.0496548984557326,0,0,0
"SDCBP",0.896822555896918,0.547983909653478,0.225615655955803,1.10371616570834,0.719942404607631
"RAB2A",4.41447535989523,1.88450370220092,0.883022630550469,0.792347281698511,1.15153777675674
"ASPH",0,0.640323980925864,1.70322769463613,0,0.130975769482646
"GGH",0.0852057292332337,0.015648031947022,0.258100950529842,0.153575821550954,0.595238095238095
"YTHDF3",0,0.33543794359038,0.519453534881305,0,0
"ARMC1",0,0,0.562967967122671,0.569053709014703,0
"MTFR1",0,0,0,0.580855018587361,0
"CRH",0,0.447645172193541,0,0,0
"RRS1",0.869414014953921,0.0399533345052978,0.0167252888039244,0.0295033987915408,0
"VCPIP1",0.714909717115724,0.879064507124427,0,0.0858988455195162,0
"COPS5",2.980270166501,0.55945316419387,0.861975426112544,0.398411051574192,0.130975769482646
"ARFGEF1",0,0.175944263599916,0,0,0
"SULF1",0,0.0255613267351029,0.366985944438328,0,0
"TRAM1",0.421011142006092,3.92122216605333,0.757256317601232,0.606591633498945,0
"TERF1",0,1.26833580807563,0.132096906290455,0,0
"RPL7",10.1428897764927,13.3818196219499,23.016133569717,24.9505480854557,8.58713589010012
"STAU2",0,0.132471509561166,0.7970083165829,0.30517578125,0.130975769482646
"UBE2W",0.0823655382587925,0,0.0397601820602291,0.0517898574743122,0
"TCEB1",2.86754580546773,2.3606491366114,1.58168513906302,2.41839746834842,0
"TMEM70",0,0.0772353280480565,0.0115174466281523,0.108117437446511,0
"LY96",0,0.259832579944583,0,0.771809947943532,0
"ZFHX4",0.88581805297192,0.61000932345059,0.346860908775581,0,0
"PEX2",0.0781170662354605,0.160002454965051,0,0.02420229244114,0
"TPD52",0,0,0,0.0858988455195162,0
"ZBTB10",0,0.066476101841388,0,0,0
"PAG1",0,0,0,0,0
"FABP5",0.0944634945825186,0.958345993962844,0.622426843893205,3.29699883063891,0.433463372345037
"IMPA1",0,0.0549788881069669,0.0115174466281523,0.0140184819666248,0
"ZFAND1",0.109192189127979,0.196610436081947,0.0115174466281523,0.233170116732937,0
"LRRCC1",0,0,0,0,0
"C8orf59",0.921386655144038,0.265499024541359,0.718662050579089,0.913645588338587,0.28022978842651
"CA1",21.225369859154,5.8908949595957,13.1673944102695,6.78129494226097,16.9399248145741
"CA3",0.0451860989485195,0.108438699603114,0,0,0
"CA2",4.65552555957761,0.868421453818686,2.42491933001573,1.9329966808638,1.00722241559346
"WWP1",0.422958169437043,0.249807768604761,0.217665752470506,0,0
"RMDN1",1.82478518912215,0.171427932931618,0.352547153181738,0.102110276114961,0
"CPNE3",0,1.09466107764661,0.475782662479779,1.58082668805171,0.271090663695901
"NBN",0,0.371057513914657,0.70895981638298,0,0
"DECR1",0.0498390199655114,0.338517075316563,0.0115174466281523,0.859752495721913,0
"RP11-662G23.1",0,0.402250420308717,0,0,0
"C8orf88",0.0962056491957208,0.275042631607899,0.218086490527576,0.0236527399333939,0
"TMEM55A",0,0.453551281403132,0.0115174466281523,0.781250546777281,0.411205557909155
"OTUD6B-AS1",0.232451157471224,1.14338427285906,0.34449826990393,0.324919449315311,0
"PDP1",0,0.122204570450935,0.34027494215326,0,0
"GEM",0,0.190595252497902,0,0,0
"KIAA1429",0.223032573907419,0.395043511092308,0,0,0
"NDUFAF6",0,0.0579119275405963,0.769615962887965,0.02420229244114,1.42316779791442
"TP53INP1",0.223019402061114,0.145150521090371,0.466619664101961,0,0
"PLEKHF2",0.135585380928407,0.138085927092,0,0.959029703692891,0
"UQCRB",4.22063661872507,1.11057371048095,3.27036580910709,4.75149866023596,1.9827093072627
"PTDSS1",0,0,0,0.135281385281385,0
"SDC2",0,0.377182114459876,0.557134102178394,0,0
"CPQ",0.0626813842556899,0.501694011170454,0.590266792357478,0,0
"MTDH",3.42518647747664,2.06293233439802,6.00660590963712,1.36506645859161,0.591465393779762
"RPL30",22.7427409937203,16.0868377736417,23.5901953782607,31.6202177093427,12.3793340851555
"STK3",0,0.9248878568681,0.478240227153084,0.0369385342789598,0
"OSR2",0.143572956597895,0.63924672758412,0,0,0
"COX6C",0.885186116475816,4.30981036996542,2.0174115482734,8.49649991989881,2.99236684615961
"POLR2K",1.56335945760336,0.545172616088532,0.619453437986824,1.01619742811542,0.438020148926851
"RNF19A",1.44545383797655,0.878563355360519,0,0.126008064516129,0
"PABPC1",4.44706036434279,3.76784343020268,5.8678359550484,7.32397055096821,4.27551252280464
"YWHAZ",0.78487904569284,1.38507568570438,2.64858119834604,2.13021912671491,0.66006600660066
"ZNF706",2.45558206082287,0.755889259566092,0.657003577920886,0.979234240335966,0
"UBR5",1.07637459581407,0.820070470576666,0.133077823911423,0,0
"KLF10",0,0.848311100767173,0.266155647822847,0.306072477962782,0
"AZIN1",0.0783778911644604,0.0549788881069669,0.69689293787579,0.501481486110764,0.719942404607631
"ATP6V1C1",0.0838363514419852,0.286631506535198,0.0115174466281523,0.163679286416148,0
"BAALC",0,0,1.52884796526073,0.0907902382335851,0
"CTHRC1",0,0.129542875192484,2.80234882866801,0,0.130975769482646
"SLC25A32",0,0,0,0,0
"DCAF13",0.512186936292066,0.328107099425007,0.0167252888039244,0.0140184819666248,0
"OXR1",0.255154113084303,0.0191806045726561,0,0.0662884380172348,0
"ANGPT1",0,1.82008508592935,0.0230348932563047,0,0
"EIF3E",0.346963426991608,0.859067617304347,2.13238440090833,2.50522120121222,0.140114894213255
"EMC2",0.175961466100363,1.09421918222311,0,0.467814371257485,0
"ENY2",2.38907688518981,2.87832672075365,2.24883329064993,1.18741987140681,0.612745098039216
