,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
1362,Megakaryocyte,Megakaryocyte,ICAM2,ITGAM,Ligand,Receptor,0.293580617477656
1363,Megakaryocyte,Megakaryocyte,HLA-E,KLRC1,Ligand,Receptor,0.507748745789868
1364,Megakaryocyte,Megakaryocyte,HLA-DPA1,LAG3,Ligand,Receptor,0.340637184243184
1365,Megakaryocyte,Megakaryocyte,B2M,CD3D,Ligand,Receptor,2.82326481760696
1366,Megakaryocyte,Megakaryocyte,B2M,CD3G,Ligand,Receptor,2.50275043713769
1367,Megakaryocyte,Megakaryocyte,B2M,CD247,Ligand,Receptor,2.43577979463649
1368,Megakaryocyte,Megakaryocyte,B2M,KLRC1,Ligand,Receptor,2.48697431675507
1369,Megakaryocyte,Megakaryocyte,B2M,KLRD1,Ligand,Receptor,2.48966120290883
1370,Megakaryocyte,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.299949118579502
1371,Megakaryocyte,Megakaryocyte,PF4,CXCR3,Ligand,Receptor,0.238553602359787
1372,Megakaryocyte,Megakaryocyte,CCL5,CXCR3,Ligand,Receptor,0.251000472085529
1373,Megakaryocyte,Megakaryocyte,GRN,TNFRSF1B,Ligand,Receptor,0.262895326051199
1374,Megakaryocyte,Megakaryocyte,COPA,CD74,Ligand,Receptor,1.0376833593243
1375,Megakaryocyte,Megakaryocyte,HMGB1,HAVCR2,Ligand,Receptor,0.600631526732287
1376,Megakaryocyte,Megakaryocyte,GZMB,IGF2R,Ligand,Receptor,0.523454144000275
1377,Megakaryocyte,Megakaryocyte,C1QB,C1QBP,Ligand,Receptor,0.402750947223126
1378,Megakaryocyte,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.693483586754887
1379,Megakaryocyte,Fibroblast,LGALS9,MET,Ligand,Receptor,0.140073279582032
1380,Megakaryocyte,Fibroblast,LGALS9,CD44,Ligand,Receptor,0.199661356768637
1381,Megakaryocyte,Fibroblast,APP,RPSA,Ligand,Receptor,1.41971609318795
1382,Megakaryocyte,Fibroblast,ITGB2,THY1,Ligand,Receptor,0.370060114967972
1383,Megakaryocyte,Fibroblast,B2M,TFRC,Ligand,Receptor,2.44446118863151
1384,Megakaryocyte,Fibroblast,TIGIT,PVR,Ligand,Receptor,0.115249901719141
1385,Megakaryocyte,Fibroblast,COL6A3,ITGA10,Ligand,Receptor,0.192629350131719
1386,Megakaryocyte,Fibroblast,COL6A3,ITGA11,Ligand,Receptor,0.208463020521887
1387,Megakaryocyte,Fibroblast,PF4,SDC2,Ligand,Receptor,0.111301832117534
1388,Megakaryocyte,Fibroblast,CCL5,SDC1,Ligand,Receptor,0.115520246688684
1389,Megakaryocyte,Fibroblast,GPI,AMFR,Ligand,Receptor,0.127012082489085
1390,Megakaryocyte,Fibroblast,MFNG,NOTCH2,Ligand,Receptor,0.133135323309407
1391,Megakaryocyte,Fibroblast,LTB,TNFRSF1A,Ligand,Receptor,0.644950676571749
1392,Megakaryocyte,Fibroblast,HLA-B,CANX,Ligand,Receptor,1.54715706390457
1393,Megakaryocyte,Fibroblast,VIM,CD44,Ligand,Receptor,0.851132727580104
1394,Megakaryocyte,Fibroblast,LMAN1,MCFD2,Ligand,Receptor,0.21917721929836
1395,Megakaryocyte,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.254617372975737
1396,Megakaryocyte,Fibroblast,LGALS9,SLC1A5,Ligand,Receptor,0.196638366318786
1397,Megakaryocyte,Fibroblast,LGALS3,ENG,Ligand,Receptor,0.2504634738529
1398,Megakaryocyte,MSC,LGALS9,LRP1,Ligand,Receptor,0.510894705298521
1399,Megakaryocyte,MSC,LGALS9,CD47,Ligand,Receptor,0.261829468649693
1400,Megakaryocyte,MSC,LGALS9,MRC2,Ligand,Receptor,0.276760341971938
1401,Megakaryocyte,MSC,HLA-DRA,CD4,Ligand,Receptor,0.249433392865408
1402,Megakaryocyte,MSC,HLA-DQA1,CD4,Ligand,Receptor,0.0842284841605733
1403,Megakaryocyte,MSC,HLA-A,APLP2,Ligand,Receptor,0.886874988164438
1404,Megakaryocyte,MSC,HLA-DPB1,CD4,Ligand,Receptor,0.282649606052632
1405,Megakaryocyte,MSC,APP,CD74,Ligand,Receptor,0.924975914672612
1406,Megakaryocyte,MSC,APP,LRP1,Ligand,Receptor,0.481337968810787
1407,Megakaryocyte,MSC,ITGB2,THY1,Ligand,Receptor,0.379891285779412
1408,Megakaryocyte,MSC,CD99,CD81,Ligand,Receptor,0.551178496271327
1409,Megakaryocyte,MSC,HLA-DPA1,CD4,Ligand,Receptor,0.335354113271464
1410,Megakaryocyte,MSC,HLA-DMA,CD4,Ligand,Receptor,0.21004302986383
1411,Megakaryocyte,MSC,HLA-DMB,CD4,Ligand,Receptor,0.0819298809793356
1412,Megakaryocyte,MSC,B2M,TFRC,Ligand,Receptor,2.41664315690343
1413,Megakaryocyte,MSC,ALCAM,CHL1,Ligand,Receptor,0.423860622474205
1414,Megakaryocyte,MSC,ALCAM,NRP1,Ligand,Receptor,0.226675011827961
1415,Megakaryocyte,MSC,COL6A3,ITGA10,Ligand,Receptor,0.290275085007169
1416,Megakaryocyte,MSC,COL6A3,ITGA1,Ligand,Receptor,0.311302407727597
1417,Megakaryocyte,MSC,COL6A3,ITGA11,Ligand,Receptor,0.26277741613497
1418,Megakaryocyte,MSC,PF4,SDC2,Ligand,Receptor,0.1739882532152
1419,Megakaryocyte,MSC,PF4,LRP1,Ligand,Receptor,0.50425451431289
1420,Megakaryocyte,MSC,S100A8,ITGB2,Ligand,Receptor,0.448109708608664
1421,Megakaryocyte,MSC,S100A9,ITGB2,Ligand,Receptor,0.399358209929881
1422,Megakaryocyte,MSC,LGALS1,ITGB1,Ligand,Receptor,1.27808430458356
1423,Megakaryocyte,MSC,CCL5,SDC1,Ligand,Receptor,0.149706809712383
1424,Megakaryocyte,MSC,CALR,LRP1,Ligand,Receptor,0.504252717069492
1425,Megakaryocyte,MSC,GRN,TNFRSF1A,Ligand,Receptor,0.510013142550191
1426,Megakaryocyte,MSC,COPA,CD74,Ligand,Receptor,0.912021403243943
1427,Megakaryocyte,MSC,LGALS3BP,ITGB1,Ligand,Receptor,0.437916890421858
1428,Megakaryocyte,MSC,IL16,CD4,Ligand,Receptor,0.0766342712802543
1429,Megakaryocyte,MSC,FAM3C,LAMP1,Ligand,Receptor,0.262453675072273
1430,Megakaryocyte,MSC,FAM3C,LIFR,Ligand,Receptor,0.264391219652406
1431,Megakaryocyte,MSC,GPI,AMFR,Ligand,Receptor,0.123394029794989
1432,Megakaryocyte,MSC,GZMB,IGF2R,Ligand,Receptor,0.530175128438769
1433,Megakaryocyte,MSC,SERPINA1,LRP1,Ligand,Receptor,0.478727631006925
1434,Megakaryocyte,MSC,MFNG,NOTCH2,Ligand,Receptor,0.143896585685384
1435,Megakaryocyte,MSC,TIMP1,CD63,Ligand,Receptor,1.42208420118321
1436,Megakaryocyte,MSC,HMGB1,SDC1,Ligand,Receptor,0.621386822548862
1437,Megakaryocyte,MSC,LTB,TNFRSF1A,Ligand,Receptor,0.993722708605918
1438,Megakaryocyte,MSC,LRPAP1,LRP1,Ligand,Receptor,0.477398350508607
1439,Megakaryocyte,MSC,C1QB,LRP1,Ligand,Receptor,0.496202573814715
1440,Megakaryocyte,MSC,PSAP,LRP1,Ligand,Receptor,0.638745580107849
1441,Megakaryocyte,MSC,HLA-B,CANX,Ligand,Receptor,1.56939758678252
1442,Megakaryocyte,MSC,LTB,CD40,Ligand,Receptor,0.613269690335623
1443,Megakaryocyte,MSC,CCL5,SDC4,Ligand,Receptor,0.224252197490238
1444,Megakaryocyte,MSC,C1QB,C1QBP,Ligand,Receptor,0.228999703933019
1445,Megakaryocyte,MSC,LMAN1,MCFD2,Ligand,Receptor,0.236957169202547
1446,Megakaryocyte,MSC,FABP5,RXRA,Ligand,Receptor,0.284786939560514
1447,Megakaryocyte,MSC,LGALS9,SLC1A5,Ligand,Receptor,0.256788594427165
1448,Megakaryocyte,MSC,HSP90B1,LRP1,Ligand,Receptor,0.76458664598915
1449,Megakaryocyte,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.476377911339386
1450,Megakaryocyte,MSC,LGALS3,ENG,Ligand,Receptor,0.255658298570338
1451,Megakaryocyte,Myeloid,LGALS9,PTPRC,Ligand,Receptor,0.302276405694372
1452,Megakaryocyte,Myeloid,ICAM2,ITGAM,Ligand,Receptor,0.258035653531806
1453,Megakaryocyte,Myeloid,LGALS1,PTPRC,Ligand,Receptor,1.10894746506616
1454,Megakaryocyte,Myeloid,LTB,TNFRSF1A,Ligand,Receptor,0.701001231861203
1455,Megakaryocyte,Myeloid,HLA-B,CANX,Ligand,Receptor,1.84357090499319
1456,Megakaryocyte,Myeloid,HMGB1,CXCR4,Ligand,Receptor,0.827499323175203
1457,Megakaryocyte,Myeloid,GNAI2,S1PR4,Ligand,Receptor,0.280671126832915
1458,Megakaryocyte,Neural,HLA-A,APLP2,Ligand,Receptor,0.799504495063153
1459,Megakaryocyte,Neural,IL16,CD9,Ligand,Receptor,0.154208629713822
1460,Megakaryocyte,Neural,HLA-B,CANX,Ligand,Receptor,1.48913164421106
1461,Megakaryocyte,Neural,ARF6,SMAP1,Ligand,Receptor,0.183252460790926
1462,Fibroblast,Megakaryocyte,THY1,ITGAM,Ligand,Receptor,0.231752466043996
1463,Fibroblast,Megakaryocyte,APP,CD74,Ligand,Receptor,1.01981102533607
1464,Fibroblast,Megakaryocyte,APP,RPSA,Ligand,Receptor,1.21004226620193
1465,Fibroblast,Megakaryocyte,THBS1,ITGA4,Ligand,Receptor,0.162178619672682
1466,Fibroblast,Megakaryocyte,COL1A1,CD44,Ligand,Receptor,0.885367503122106
1467,Fibroblast,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,0.915106412755305
1468,Fibroblast,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,0.934885900635129
1469,Fibroblast,Megakaryocyte,FN1,CD44,Ligand,Receptor,0.825360468662295
1470,Fibroblast,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,0.52231544469762
1471,Fibroblast,Megakaryocyte,COL6A1,CD44,Ligand,Receptor,0.414772854197792
1472,Fibroblast,Megakaryocyte,TGFB1,CXCR4,Ligand,Receptor,0.181555780039695
1473,Fibroblast,Megakaryocyte,S100A8,ITGB2,Ligand,Receptor,0.375716541691278
1474,Fibroblast,Megakaryocyte,S100A9,ITGB2,Ligand,Receptor,0.434727023858232
1475,Fibroblast,Megakaryocyte,LGALS1,ITGB1,Ligand,Receptor,2.01453006779407
1476,Fibroblast,Megakaryocyte,LGALS1,PTPRC,Ligand,Receptor,1.9521266218158
1477,Fibroblast,Megakaryocyte,SPP1,ITGA4,Ligand,Receptor,0.284192148026679
1478,Fibroblast,Megakaryocyte,SPP1,PTGER4,Ligand,Receptor,0.176971120517322
1479,Fibroblast,Megakaryocyte,CCL5,CXCR3,Ligand,Receptor,0.189312341562922
1480,Fibroblast,Megakaryocyte,CD59,CD2,Ligand,Receptor,0.311760928685837
1481,Fibroblast,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.601487171852897
1482,Fibroblast,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.639175660156023
1483,Fibroblast,Megakaryocyte,MIF,TNFRSF14,Ligand,Receptor,0.273464495369135
1484,Fibroblast,Megakaryocyte,GRN,TNFRSF1B,Ligand,Receptor,0.188143168650032
1485,Fibroblast,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.0993447057822986
1486,Fibroblast,Megakaryocyte,FSTL1,DIP2A,Ligand,Receptor,0.359787747345365
1487,Fibroblast,Megakaryocyte,FADD,TRADD,Ligand,Receptor,0.0811221618549506
1488,Fibroblast,Megakaryocyte,GNAI2,CXCR3,Ligand,Receptor,0.277669077532525
1489,Fibroblast,Megakaryocyte,PKM,CD44,Ligand,Receptor,0.504477887342386
1490,Fibroblast,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,0.310516691687651
1491,Fibroblast,Megakaryocyte,BGN,LY96,Ligand,Receptor,0.253188041536819
1492,Fibroblast,Megakaryocyte,SPP1,S1PR1,Ligand,Receptor,0.179224154285028
1493,Fibroblast,Megakaryocyte,INHBA,ACTR2,Ligand,Receptor,0.23655297572736
1494,Fibroblast,Fibroblast,ADAM12,ITGB1,Ligand,Receptor,0.338225896302945
1495,Fibroblast,Fibroblast,APP,RPSA,Ligand,Receptor,1.38888924777104
1496,Fibroblast,Fibroblast,ADAM15,ITGB1,Ligand,Receptor,0.335667208213191
1497,Fibroblast,Fibroblast,ADAM15,ITGA5,Ligand,Receptor,0.224228333121114
1498,Fibroblast,Fibroblast,COL1A1,ITGA10,Ligand,Receptor,0.97022444038196
1499,Fibroblast,Fibroblast,COL1A1,ITGA11,Ligand,Receptor,0.986058110772128
1500,Fibroblast,Fibroblast,COL1A1,ITGA5,Ligand,Receptor,0.973435576715527
1501,Fibroblast,Fibroblast,COL1A1,CD44,Ligand,Receptor,0.9444089413187
1502,Fibroblast,Fibroblast,COL1A1,SDC1,Ligand,Receptor,0.854461152498637
1503,Fibroblast,Fibroblast,COL1A1,DDR2,Ligand,Receptor,0.862153232222561
1504,Fibroblast,Fibroblast,COL4A1,ITGA10,Ligand,Receptor,0.250521818787771
1505,Fibroblast,Fibroblast,COL4A1,ITGA11,Ligand,Receptor,0.266355489177939
1506,Fibroblast,Fibroblast,COL4A1,CD44,Ligand,Receptor,0.224706319724511
1507,Fibroblast,Fibroblast,COL4A1,SDC1,Ligand,Receptor,0.134758530904448
1508,Fibroblast,Fibroblast,FN1,ITGA5,Ligand,Receptor,0.969147979801754
1509,Fibroblast,Fibroblast,FN1,CD79A,Ligand,Receptor,0.802682573193417
1510,Fibroblast,Fibroblast,FN1,CD44,Ligand,Receptor,0.884401906858888
1511,Fibroblast,Fibroblast,FN1,SDC1,Ligand,Receptor,0.794454118038825
1512,Fibroblast,Fibroblast,FN1,SDC2,Ligand,Receptor,0.802682573193417
1513,Fibroblast,Fibroblast,COL1A2,ITGA10,Ligand,Receptor,0.607172381957474
1514,Fibroblast,Fibroblast,COL1A2,ITGA11,Ligand,Receptor,0.623006052347642
1515,Fibroblast,Fibroblast,COL1A2,CD44,Ligand,Receptor,0.581356882894214
1516,Fibroblast,Fibroblast,COL1A2,SDC1,Ligand,Receptor,0.491409094074151
1517,Fibroblast,Fibroblast,COL4A2,ITGA10,Ligand,Receptor,0.224012329394193
1518,Fibroblast,Fibroblast,COL4A2,ITGA11,Ligand,Receptor,0.239845999784361
1519,Fibroblast,Fibroblast,COL4A2,CD44,Ligand,Receptor,0.198196830330933
1520,Fibroblast,Fibroblast,COL4A2,SDC1,Ligand,Receptor,0.10824904151087
1521,Fibroblast,Fibroblast,LAMC1,CD44,Ligand,Receptor,0.198487022171041
1522,Fibroblast,Fibroblast,COL6A1,ITGA10,Ligand,Receptor,0.499629791457645
1523,Fibroblast,Fibroblast,COL6A1,ITGA11,Ligand,Receptor,0.515463461847813
1524,Fibroblast,Fibroblast,COL6A1,CD44,Ligand,Receptor,0.473814292394386
1525,Fibroblast,Fibroblast,COL6A1,SDC1,Ligand,Receptor,0.383866503574322
1526,Fibroblast,Fibroblast,COL6A2,ITGA10,Ligand,Receptor,0.275876543972149
1527,Fibroblast,Fibroblast,COL6A2,ITGA11,Ligand,Receptor,0.291710214362317
1528,Fibroblast,Fibroblast,COL6A2,CD44,Ligand,Receptor,0.250061044908889
1529,Fibroblast,Fibroblast,COL6A3,ITGA10,Ligand,Receptor,0.169436546984265
1530,Fibroblast,Fibroblast,COL6A3,ITGA11,Ligand,Receptor,0.185270217374433
1531,Fibroblast,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,0.311620818216244
1532,Fibroblast,Fibroblast,LAMA4,CD44,Ligand,Receptor,0.229051887049926
1533,Fibroblast,Fibroblast,TGFB1,ITGB1,Ligand,Receptor,0.305685752118939
1534,Fibroblast,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,2.11835016630863
1535,Fibroblast,Fibroblast,SPP1,ITGA5,Ligand,Receptor,0.338233715073128
1536,Fibroblast,Fibroblast,SPP1,CD44,Ligand,Receptor,0.253487642130263
1537,Fibroblast,Fibroblast,MIF,CD44,Ligand,Receptor,0.202892158215037
1538,Fibroblast,Fibroblast,VEGFA,ITGB1,Ligand,Receptor,0.283629192165326
1539,Fibroblast,Fibroblast,COL12A1,ITGA10,Ligand,Receptor,0.16656715015442
1540,Fibroblast,Fibroblast,COL12A1,ITGA11,Ligand,Receptor,0.182400820544588
1541,Fibroblast,Fibroblast,CLEC11A,ITGB1,Ligand,Receptor,0.388057823114176
1542,Fibroblast,Fibroblast,CLEC11A,ITGA11,Ligand,Receptor,0.190425141043224
1543,Fibroblast,Fibroblast,COL3A1,ITGA10,Ligand,Receptor,0.196542011238086
1544,Fibroblast,Fibroblast,COL5A1,ITGA10,Ligand,Receptor,0.283234265248069
1545,Fibroblast,Fibroblast,COL5A2,ITGA10,Ligand,Receptor,0.19387555619407
1546,Fibroblast,Fibroblast,COL8A1,ITGA10,Ligand,Receptor,0.193070644439663
1547,Fibroblast,Fibroblast,COL3A1,ITGA11,Ligand,Receptor,0.212375681628254
1548,Fibroblast,Fibroblast,COL5A1,ITGA11,Ligand,Receptor,0.299067935638237
1549,Fibroblast,Fibroblast,COL5A2,ITGA11,Ligand,Receptor,0.209709226584238
1550,Fibroblast,Fibroblast,COL8A1,ITGA11,Ligand,Receptor,0.208904314829831
1551,Fibroblast,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.0551167250361922
1552,Fibroblast,Fibroblast,HRAS,CAV1,Ligand,Receptor,0.321017208408633
1553,Fibroblast,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.189615408828629
1554,Fibroblast,Fibroblast,INHBA,ENG,Ligand,Receptor,0.273037812433615
1555,Fibroblast,Fibroblast,TIMP2,ITGB1,Ligand,Receptor,0.399391500878394
1556,Fibroblast,Fibroblast,HAS2,CD44,Ligand,Receptor,0.137415019854193
1557,Fibroblast,Fibroblast,GNAI2,CAV1,Ligand,Receptor,0.322486037672487
1558,Fibroblast,Fibroblast,TGM2,ITGB1,Ligand,Receptor,0.426218602358066
1559,Fibroblast,Fibroblast,FN1,NT5E,Ligand,Receptor,0.829091339570743
1560,Fibroblast,Fibroblast,VIM,CD44,Ligand,Receptor,0.776604929978159
1561,Fibroblast,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.363206212141428
1562,Fibroblast,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.422194887227439
1563,Fibroblast,Fibroblast,TGFB1,SMAD3,Ligand,Receptor,0.0816768497603818
1564,Fibroblast,Fibroblast,TGFB1,CAV1,Ligand,Receptor,0.255569638346778
1565,Fibroblast,Fibroblast,INHBA,SMAD3,Ligand,Receptor,0.165099253365367
1566,Fibroblast,Fibroblast,TIMP2,CD44,Ligand,Receptor,0.25892599038949
1567,Fibroblast,Fibroblast,TIMP3,CD44,Ligand,Receptor,0.142129255900223
1568,Fibroblast,Fibroblast,PKM,CD44,Ligand,Receptor,0.56351932553898
1569,Fibroblast,Fibroblast,PDAP1,PDGFRB,Ligand,Receptor,0.311228078812273
1570,Fibroblast,Fibroblast,VEGFA,CD44,Ligand,Receptor,0.143163681676422
1571,Fibroblast,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.598512589452032
1572,Fibroblast,Fibroblast,SPARC,ENG,Ligand,Receptor,0.650709545836783
1573,Fibroblast,Fibroblast,INHBA,ACTR2,Ligand,Receptor,0.192935496290425
1574,Fibroblast,MSC,ADAM12,ITGB1,Ligand,Receptor,0.469512274257176
1575,Fibroblast,MSC,SEMA7A,ITGA1,Ligand,Receptor,0.286149806732703
1576,Fibroblast,MSC,APP,CD74,Ligand,Receptor,0.89414906925571
1577,Fibroblast,MSC,APP,LRP1,Ligand,Receptor,0.450511123393885
1578,Fibroblast,MSC,THBS1,CD36,Ligand,Receptor,0.116523563015147
1579,Fibroblast,MSC,THBS1,LRP1,Ligand,Receptor,0.448648368384077
1580,Fibroblast,MSC,THBS1,CD47,Ligand,Receptor,0.199583131735249
1581,Fibroblast,MSC,NCAM1,FGFR1,Ligand,Receptor,0.305047602074549
1582,Fibroblast,MSC,CD99,CD81,Ligand,Receptor,0.549361755640368
1583,Fibroblast,MSC,ADAM15,ITGB1,Ligand,Receptor,0.466953586167422
1584,Fibroblast,MSC,ALCAM,CHL1,Ligand,Receptor,0.441300227669851
1585,Fibroblast,MSC,ALCAM,NRP1,Ligand,Receptor,0.244114617023607
1586,Fibroblast,MSC,SEMA4C,PLXNB2,Ligand,Receptor,0.148096299397681
1587,Fibroblast,MSC,COL1A1,ITGA10,Ligand,Receptor,1.06787017525741
1588,Fibroblast,MSC,COL1A1,ITGA1,Ligand,Receptor,1.08889749797784
1589,Fibroblast,MSC,COL1A1,ITGA11,Ligand,Receptor,1.04037250638521
1590,Fibroblast,MSC,COL1A1,ITGA5,Ligand,Receptor,0.860014915220681
1591,Fibroblast,MSC,COL1A1,CD44,Ligand,Receptor,0.864871826984707
1592,Fibroblast,MSC,COL1A1,CD36,Ligand,Receptor,0.923517484479654
1593,Fibroblast,MSC,COL1A1,SDC1,Ligand,Receptor,0.888647715522335
1594,Fibroblast,MSC,COL1A1,DDR2,Ligand,Receptor,1.01369329807867
1595,Fibroblast,MSC,COL4A1,ITGA10,Ligand,Receptor,0.34816755366322
1596,Fibroblast,MSC,COL4A1,ITGA1,Ligand,Receptor,0.369194876383648
1597,Fibroblast,MSC,COL4A1,ITGA11,Ligand,Receptor,0.320669884791022
1598,Fibroblast,MSC,COL4A1,SDC1,Ligand,Receptor,0.168945093928146
1599,Fibroblast,MSC,COL4A1,CD47,Ligand,Receptor,0.286874431605567
1600,Fibroblast,MSC,FN1,ITGA5,Ligand,Receptor,0.978080838031446
1601,Fibroblast,MSC,FN1,CD44,Ligand,Receptor,0.804864792524896
1602,Fibroblast,MSC,FN1,SDC1,Ligand,Receptor,0.828640681062524
1603,Fibroblast,MSC,FN1,SDC2,Ligand,Receptor,0.865368994291082
1604,Fibroblast,MSC,FN1,PLAUR,Ligand,Receptor,0.975358322079734
1605,Fibroblast,MSC,COL1A2,ITGA10,Ligand,Receptor,0.704818116832924
1606,Fibroblast,MSC,COL1A2,ITGA1,Ligand,Receptor,0.725845439553351
1607,Fibroblast,MSC,COL1A2,ITGA11,Ligand,Receptor,0.677320447960725
1608,Fibroblast,MSC,COL1A2,CD44,Ligand,Receptor,0.501819768560221
1609,Fibroblast,MSC,COL1A2,CD36,Ligand,Receptor,0.560465426055168
1610,Fibroblast,MSC,COL1A2,SDC1,Ligand,Receptor,0.525595657097849
1611,Fibroblast,MSC,COL4A2,ITGA10,Ligand,Receptor,0.321658064269643
1612,Fibroblast,MSC,COL4A2,ITGA1,Ligand,Receptor,0.34268538699007
1613,Fibroblast,MSC,COL4A2,ITGA11,Ligand,Receptor,0.294160395397444
1614,Fibroblast,MSC,COL4A2,ITGB5,Ligand,Receptor,0.184137518175456
1615,Fibroblast,MSC,COL4A2,SDC1,Ligand,Receptor,0.142435604534568
1616,Fibroblast,MSC,LAMC1,ITGA1,Ligand,Receptor,0.21571224704618
1617,Fibroblast,MSC,COL6A1,ITGA10,Ligand,Receptor,0.597275526333095
1618,Fibroblast,MSC,COL6A1,ITGA1,Ligand,Receptor,0.618302849053523
1619,Fibroblast,MSC,COL6A1,ITGA11,Ligand,Receptor,0.569777857460896
1620,Fibroblast,MSC,COL6A1,CD44,Ligand,Receptor,0.394277178060393
1621,Fibroblast,MSC,COL6A1,SDC1,Ligand,Receptor,0.418053066598021
1622,Fibroblast,MSC,COL6A2,ITGA10,Ligand,Receptor,0.373522278847599
1623,Fibroblast,MSC,COL6A2,ITGA1,Ligand,Receptor,0.394549601568026
1624,Fibroblast,MSC,COL6A2,ITGA11,Ligand,Receptor,0.3460246099754
1625,Fibroblast,MSC,COL6A2,SDC1,Ligand,Receptor,0.194299819112524
1626,Fibroblast,MSC,COL6A3,ITGA10,Ligand,Receptor,0.267082281859715
1627,Fibroblast,MSC,COL6A3,ITGA1,Ligand,Receptor,0.288109604580143
1628,Fibroblast,MSC,COL6A3,ITGA11,Ligand,Receptor,0.239584612987516
1629,Fibroblast,MSC,HSPG2,ITGB1,Ligand,Receptor,0.442907196170476
1630,Fibroblast,MSC,HSPG2,FGFR1,Ligand,Receptor,0.33845885501957
1631,Fibroblast,MSC,HSPG2,SDC1,Ligand,Receptor,0.115394081930976
1632,Fibroblast,MSC,HSPG2,LRP1,Ligand,Receptor,0.482388656257224
1633,Fibroblast,MSC,HSPG2,PTPRS,Ligand,Receptor,0.485996155297406
1634,Fibroblast,MSC,DKK1,LRP6,Ligand,Receptor,0.0843571201785455
1635,Fibroblast,MSC,GDF11,ANTXR1,Ligand,Receptor,0.0623855194125505
1636,Fibroblast,MSC,TGFB1,TGFBR1,Ligand,Receptor,0.173004124643137
1637,Fibroblast,MSC,TGFB1,ITGB1,Ligand,Receptor,0.43697213007317
1638,Fibroblast,MSC,TGFB1,ITGB5,Ligand,Receptor,0.151160929474558
1639,Fibroblast,MSC,TGFB1,SDC2,Ligand,Receptor,0.146187329062229
1640,Fibroblast,MSC,TGFB1,TGFBR3,Ligand,Receptor,0.15112028330824
1641,Fibroblast,MSC,TGFB1,VASN,Ligand,Receptor,0.187011200564536
1642,Fibroblast,MSC,POMC,RAMP2,Ligand,Receptor,0.100299149024558
1643,Fibroblast,MSC,S100A8,ITGB2,Ligand,Receptor,0.423820072458821
1644,Fibroblast,MSC,S100A9,ITGB2,Ligand,Receptor,0.482830554625776
1645,Fibroblast,MSC,INHBA,TGFBR3,Ligand,Receptor,0.234542686913225
1646,Fibroblast,MSC,LGALS1,ITGB1,Ligand,Receptor,2.24963654426286
1647,Fibroblast,MSC,SPP1,ITGA5,Ligand,Receptor,0.34716657330282
1648,Fibroblast,MSC,SPP1,PTGER4,Ligand,Receptor,0.169570408229793
1649,Fibroblast,MSC,MIF,CD44,Ligand,Receptor,0.528408355744018
1650,Fibroblast,MSC,MIF,CXCR4,Ligand,Receptor,0.525024990133169
1651,Fibroblast,MSC,VEGFA,NRP1,Ligand,Receptor,0.213012498738115
1652,Fibroblast,MSC,VEGFA,NRP2,Ligand,Receptor,0.320663907232598
1653,Fibroblast,MSC,VEGFA,ITGB1,Ligand,Receptor,0.414915570119557
1654,Fibroblast,MSC,MDK,LRP1,Ligand,Receptor,0.540195452718851
1655,Fibroblast,MSC,FBLN1,ITGB1,Ligand,Receptor,0.408336766853312
1656,Fibroblast,MSC,BDNF,NTRK2,Ligand,Receptor,0.434572146768427
1657,Fibroblast,MSC,CALR,LRP1,Ligand,Receptor,0.574442524409802
1658,Fibroblast,MSC,GRN,TNFRSF1A,Ligand,Receptor,0.435260985149025
1659,Fibroblast,MSC,WNT5A,RYK,Ligand,Receptor,0.103849924413551
1660,Fibroblast,MSC,WNT5A,FZD5,Ligand,Receptor,0.124969072499186
1661,Fibroblast,MSC,WNT5A,ANTXR1,Ligand,Receptor,0.0888882230338899
1662,Fibroblast,MSC,VEGFB,NRP1,Ligand,Receptor,0.209126591925695
1663,Fibroblast,MSC,LUM,ITGB1,Ligand,Receptor,0.445242050309925
1664,Fibroblast,MSC,LGALS3BP,ITGB1,Ligand,Receptor,0.444246420934023
1665,Fibroblast,MSC,MFGE8,PDGFRB,Ligand,Receptor,0.540534165121054
1666,Fibroblast,MSC,FAM3C,LAMP1,Ligand,Receptor,0.252432031498653
1667,Fibroblast,MSC,FAM3C,LIFR,Ligand,Receptor,0.254369576078787
1668,Fibroblast,MSC,COL12A1,ITGA10,Ligand,Receptor,0.26421288502987
