"","Fibroblast","Megakaryocyte","MSC","Myeloid","Neural"
"SP3",-0.390191728229727,-0.415348204884953,0.667042300800912,-0.572303037895319,0.0379812803353421
"SP4",-0.11101273935461,0.279015460589768,0.812950724044558,-0.679647758942674,-0.26208733391885
"SPDEF",-0.195606071086579,0.185742416485837,-0.261815207397014,-0.278315073659233,0.172593709138855
"SPI1",-0.99680399412854,0.681398031703412,0.0865705428780835,0.676399966936482,-0.101194472874463
"SPIB",-0.233353138381322,-0.408771073930235,0.602237122915382,-0.399497006979022,-0.0115251306372396
"SREBF1",-0.0917346948712809,0.135658711495044,-0.0658869842243991,-0.453478709067432,0.10936622626752
"SREBF2",-0.311213167762467,-0.0934391301534261,-0.254689613877195,-0.11894351809227,0.241462926480527
"SRF",-0.189124467364756,0.663874826123318,1.22020362307874,-0.445005893405357,-0.571307832255861
"STAT1",-0.76607772328966,-0.628156965298592,1.03833688385032,-1.23360879626186,0.165673731604601
"STAT2",-0.726251738256217,-0.524497390249463,-0.216275017088262,-0.720425504191747,0.571102540630797
"STAT3",-0.493502030210419,-0.471833106654277,1.26486839457532,-0.775551407559246,-0.139949257898191
"STAT4",-0.333852226912839,-0.167405133134184,-0.834124638944558,-0.491400165124543,0.597126604291479
"STAT5A",-0.678958865115839,0.340823824818217,-0.283768935771354,-0.583577855801186,0.328500543571754
"STAT5B",-0.757380707322184,0.0208565696161355,0.0459749161896781,-0.596757262887326,0.292955264080121
"STAT6",-0.223216914511089,-0.371742607046187,0.856714828567049,-0.656637006693983,-0.0825964885144342
"TAL1",-0.735158342651092,0.209744789348168,0.502894231260475,-0.796907615721324,0.077806304341641
"TBP",-0.378459422891048,0.169369329299287,0.233353157909004,-0.926946865488252,0.140890326370986
"TBX21",-0.345631653408385,-0.0113936469451524,0.589520860662038,-0.232756344969606,-0.117571418579832
"TCF12",-0.434554120488589,-0.140704613795365,1.0530272866825,-0.478209334468367,-0.212288521844998
"TCF3",-0.400547682696674,0.425531839166669,0.262712049678406,-0.215705831687283,-0.0809082918056331
"TCF4",-0.407877829731989,-0.628439701247358,1.23635200464045,-0.635414384702631,-0.136473832853333
"TCF7",-0.373428242788408,-0.580755450499757,0.536302144208292,-0.710766669257265,0.163579561451494
"TCF7L2",-0.458562925166013,-0.657423436315783,0.784742231227111,-0.679931547939393,0.0911346802836204
"TEAD1",-0.25381855656261,-0.379925194274902,1.31094192409891,-0.535010053350076,-0.296182402546717
"TEAD2",-0.180703947932844,0.721046736669782,0.26786672828075,0.11591528511981,-0.287343829049584
"TEAD4",-0.257019454100398,-0.463361386874345,1.13591664525876,-0.578413398611136,-0.187517872093582
"TERF1",-0.117947708702417,-0.044155166993656,0.628408002719518,-0.340447114000925,-0.162647945973708
"TERF2",-0.196234333610767,-0.127969812984469,0.490000283557339,-0.529872320136623,-0.0204737541689373
"TFAP2A",-0.24116539788789,-0.177695846965426,0.91797156871198,-0.687288609938317,-0.150431222237447
"TFAP2C",-0.723567091164512,-0.716175635033142,0.677438932175065,-1.10544594222487,0.309816640083561
"TFAP4",-0.270627035308251,-0.313934471963967,0.643132726679983,-0.461780160141727,-0.0323780512607243
"TFCP2",-0.0887694589262996,-0.365124019832265,0.466184332585942,-0.383576147680987,-0.00439951782337359
"TFDP1",0.112131717653289,0.105942980385135,-0.41576324046782,-0.778223520398001,0.284298486862301
"TGIF2",-0.100815312766806,0.194308311518008,-0.231062836031546,-0.696921755013859,0.218264946924658
"THAP1",-0.163853815429994,-0.512400574201384,-0.186032114244445,-0.464069342649814,0.356365592432454
"THAP11",-0.0886205961390853,-0.330997498088809,-0.605928361332998,-0.209274618874338,0.419676144376111
"TP53",-0.559815605923226,-0.465079975358461,1.06027437699617,-0.425524953953106,-0.106958202672889
"TP63",0.0697572925939092,-0.310411061825782,0.706227213229717,-0.55826240026866,-0.129247570290418
"TP73",-0.204542262555557,-0.277062431323045,0.614839815231371,-0.492311933727215,-0.040717659971507
"TWIST1",-0.192665872027695,-0.82141945454748,1.22405959968668,-0.152766353735413,-0.234244645745581
"TWIST2",0.052809866311196,-0.533590883653174,0.856706937610402,-0.405974963248566,-0.162187280371626
"USF1",-0.471519960343527,0.317436429102431,0.439955992798331,-0.605851160836818,-0.0310025086694826
"USF2",-0.573931487873226,0.39948439017649,0.189322240634427,-0.844968916336352,0.132294435068554
"VDR",-0.325877584423332,0.853703655773313,-0.270315923818472,0.0904517618069085,-0.0446033033872904
"WT1",-0.31315800044706,0.0194593831401442,0.409713511524476,-0.574237806722056,0.014547392934539
"XBP1",-0.38197868437461,-0.606430980530844,0.947767598401597,-0.521894628176524,-0.0461314697395461
"YBX1",-0.514644875191887,-0.181824386311041,0.351701958944094,0.174655721068359,-0.00777718395479359
"YY1",-0.284417554378075,0.0161761814817969,0.515191880254274,-0.704639816401399,-0.0113827028814014
"ZBED1",0.0920917243628678,0.981643671399192,0.0629910198051638,-0.249796515794414,-0.263046520140004
"ZBTB11",0.064681275100091,-0.0105110992894938,-0.128069020511246,-0.753795234121553,0.19689507491633
"ZBTB16",0.204022425920508,-0.134687652823353,-0.187279819456234,0.226826788837326,0.0186042343134181
"ZBTB2",0.222127311902001,-0.697545953632478,0.417807173348054,0.422835571903118,-0.140295384678661
"ZBTB33",0.139951201765942,0.422887484536114,0.172858733239336,-0.280559767704047,-0.167521541596697
"ZBTB7A",-0.411350831612789,-0.120301016765593,0.165236147373797,-0.0737825904942111,0.0815949373195485
"ZC3H8",0.0179606768816877,-0.0311518895022769,0.522027980153837,-0.48017616733276,-0.126085911815939
"ZEB1",-0.240609269242494,0.374940186393013,0.860069737338403,-0.630131240012027,-0.285008351723778
"ZEB2",-0.672657785510257,-0.667077330055048,-0.0997298453585696,-1.01297598947977,0.60450540948262
"ZFX",0.254714390058174,0.733653873253618,-0.138048985066697,-0.485992612554315,-0.102268778145341
"ZHX1",-0.158044629306502,0.0157849720505998,0.79076850658995,-0.460993852309671,-0.214598688673344
"ZHX2",-0.317995487976909,0.343626726919858,0.131735112281223,-0.771209397144189,0.0910344908595628
"ZKSCAN1",-0.355947367784365,0.696854083881584,0.142759498102202,-0.268324079230547,-0.101847414601841
"ZNF143",-0.281773866922176,-0.239670105675026,0.343555915905567,-0.511128114907444,0.0918147506651101
"ZNF165",-0.551181829928688,-0.245947559328768,0.448830931647505,0.141932278887305,-0.0169148055119711
"ZNF175",-0.714151475823583,-0.515713274607614,0.585162034017689,-0.849357308121691,0.241464905866468
"ZNF197",-0.0881670661926296,-0.523331933759284,-0.433692334657208,-0.702528102068667,0.497016729269172
"ZNF207",0.40995694099383,0.75308382655325,0.275865251881419,-0.343339401089518,-0.358052296451332
"ZNF217",-0.285901177439558,-0.181739668314871,0.782330157677355,0.0262618511838642,-0.224954250966304
"ZNF24",-0.599811035935108,0.080985872475867,-0.129154158872827,-0.313288098117066,0.254456463475921
"ZNF263",-0.20309057938321,0.1525776993197,0.713347599713088,-0.33149353764622,-0.232298082121037
"ZNF274",-0.202296135462967,-0.902145435935567,-0.623887012065454,-0.753697345190947,0.721754049438322
"ZNF318",-0.69458963426887,-0.333109251774688,0.20354925309776,-0.953510585473389,0.375832205456568
"ZNF382",-0.0448424214321507,0.311983656176427,-1.23537974394415,0.373395233637087,0.39184319299866
"ZNF384",-0.49539332604244,-0.211509218788923,0.401246075313675,-1.12649834139314,0.240715064112238
"ZNF584",-0.823504956225326,0.321850290495958,-0.157026040228119,-0.289250294914074,0.255117569373725
"ZNF589",-0.580229255380187,0.3832732103328,-0.137240066112427,-0.485233459911289,0.207264151013482
"ZNF592",0.0523393060101718,0.0652030071040814,-0.00144892533023038,0.0230664127485439,-0.0351201807093986
"ZNF639",0.151582539330159,0.140277042185118,-0.193030774028316,-0.908544951865712,0.194203901019381
"ZNF644",-0.608818040184746,-0.247385891967105,-0.164719475824993,-0.776658939766683,0.455461695128832
"ZNF740",-0.280712328134506,-0.222151679626419,0.592270281279399,-0.997957018623078,0.0780087102708346
"ZNF750",-0.456056008574896,-0.267846730518225,1.00233000152086,-0.333755394682758,-0.180149730648213
"ZNF766",-0.502134587243371,-0.442410573410003,-0.246301879176215,-0.528399116385493,0.464787428471953
"ZNF83",-0.407683548564387,0.157896739323629,-0.540856340349505,-0.153276759242459,0.331368275610363
"ZNF92",-0.18406992954346,-0.63670198885864,0.858918848389657,-0.46701848692374,-0.0616652745475685
"ZZZ3",0.0258580749487968,-0.00188015797147552,0.666112856189869,0.213619110045368,-0.341484365345695
