"ARID3A,BTK,MSC,GPBP1L1"
"ARID3A,BTK,MSC,DLGAP4"
"ARID3A,BTK,MSC,DNAJB12"
"ARID3A,BTK,MSC,DST"
"ARID3A,BTK,MSC,HDAC5"
"ARID3A,BTK,MSC,HECTD1"
"ARID3A,BTK,MSC,HINT3"
"ARID3A,BTK,MSC,HMGB1"
"ARID3A,BTK,MSC,HNRNPL"
"ARID3A,BTK,MSC,HPCAL1"
"ARID3A,BTK,MSC,CYTH1"
"ARID3A,BTK,MSC,DAAM1"
"ARID3A,BTK,MSC,DDIT4"
"ARID3A,BTK,MSC,DLEU1"
"ARID3A,BTK,MSC,IL1R1"
"ARID3A,BTK,MSC,INSR"
"ARID3A,BTK,MSC,IQSEC1"
"ARID3A,BTK,MSC,DUSP22"
"ARID3A,BTK,MSC,EEF2K"
"ARID3A,BTK,MSC,EFHC1"
"ARID3A,BTK,MSC,EHD1"
"ARID3A,BTK,MSC,ELF1"
"ARID3A,BTK,MSC,ELF2"
"ARID3A,BTK,MSC,EPAS1"
"ARID3A,BTK,MSC,EPB41L2"
"ARID3A,BTK,MSC,ERCC1"
"ARID3A,BTK,MSC,IGF2R"
"ARID3A,BTK,MSC,CENPT"
"ARID3A,BTK,MSC,CFLAR"
"ARID3A,BTK,MSC,CHD2"
"ARID3A,BTK,MSC,ITGB5"
"ARID3A,BTK,MSC,CIRBP"
"ARID3A,BTK,MSC,CITED2"
"ARID3A,BTK,MSC,CLASP1"
"ARID3A,BTK,MSC,CHD9"
"ARID3A,BTK,MSC,KANSL1"
"ARID3A,BTK,MSC,JARID2"
"ARID3A,BTK,MSC,JMJD1C"
"ARID3A,BTK,MSC,ID2"
"ARID3A,BTK,MSC,KDM4C"
"ARID3A,BTK,MSC,KAT6B"
"ARID3A,BTK,MSC,KDM2B"
"ARID3A,BTK,MSC,JUN"
"ARID3A,BTK,MSC,HSPB1"
"ARID3A,CSNK1A1,MSC,MBNL2"
"ARID3A,CSNK1A1,MSC,MED13L"
"ARID3A,CSNK1A1,MSC,MGRN1"
"ARID3A,CSNK1A1,MSC,MIDN"
"ARID3A,CSNK1A1,MSC,MKNK2"
"ARID3A,CSNK1A1,MSC,KLHDC10"
"ARID3A,CSNK1A1,MSC,KSR1"
"ARID3A,CSNK1A1,MSC,LASP1"
"ARID3A,CSNK1A1,MSC,LCOR"
"ARID3A,CSNK1A1,MSC,LIMS1"
"ARID3A,CSNK1A1,MSC,LMNA"
"ARID3A,CSNK1A1,MSC,MAP4K4"
"ARID3A,CSNK1A1,MSC,ZMIZ1"
"ARID3A,CSNK1A1,MSC,ZMYND8"
"ARID3A,CSNK1A1,MSC,MAP4"
"ARID3A,CSNK1A1,MSC,ACTB"
"ARID3A,CSNK1A1,MSC,ADGRG6"
"ARID3A,CSNK1A1,MSC,MRPS22"
"ARID3A,CSNK1A1,MSC,AAK1"
"ARID3A,CSNK1A1,MSC,MTMR4"
"ARID3A,CSNK1A1,MSC,MTR"
"ARID3A,CSNK1A1,MSC,MTSS1"
"ARID3A,CSNK1A1,MSC,MRPS27"
"ARID3A,CSNK1A1,MSC,TSC22D2"
"ARID3A,CSNK1A1,MSC,UBAC2"
"ARID3A,CSNK1A1,MSC,UBC"
"ARID3A,CSNK1A1,MSC,UBR3"
"ARID3A,CSNK1A1,MSC,UTRN"
"ARID3A,CSNK1A1,MSC,VCL"
"ARID3A,CSNK1A1,MSC,VMP1"
"ARID3A,CSNK1A1,MSC,LPP"
"ARID3A,CSNK1A1,MSC,LRBA"
"ARID3A,CSNK1A1,MSC,LRRFIP1"
"ARID3A,CSNK1A1,MSC,LYRM1"
"ARID3A,CSNK1A1,MSC,MACF1"
"ARID3A,CSNK1A1,MSC,MAD1L1"
"ARID3A,CSNK1A1,MSC,MAP3K13"
"ARID3A,CSNK1A1,MSC,ZCCHC2"
"ARID3A,CSNK1A1,MSC,ZDHHC14"
"ARID3A,CSNK1A1,MSC,ZFP36L1"
"ARID3A,CSNK1A1,MSC,CDK1"
"ARID3A,CSNK1A1,MSC,E2F1"
"ARID3A,CSNK1A1,MSC,PRCP"
"ARID3A,CSNK1A1,MSC,PRMT1"
"ARID3A,CSNK1A1,MSC,PRPF31"
"ARID3A,CSNK1A1,MSC,AFF1"
"ARID3A,CSNK1A1,MSC,AHI1"
"ARID3A,CSNK1A1,MSC,AHNAK"
"ARID3A,CSNK1A1,MSC,ANK3"
"ARID3A,CSNK1A1,MSC,ANKRD11"
"ARID3A,CSNK1A1,MSC,MYC"
"ARID3A,CSNK1A1,MSC,MYH9"
"ARID3A,CSNK1A1,MSC,NAV2"
"ARID3A,CSNK1A1,MSC,NCOA3"
"ARID3A,CSNK1A1,MSC,NCOA4"
"ARID3A,CSNK1A1,MSC,NCOA7"
"ARID3A,CSNK1A1,MSC,NDUFAF6"
"ARID3A,CSNK1A1,MSC,NDUFV2"
"ARID3A,CSNK1A1,MSC,NEDD4L"
"ARID3A,CSNK1A1,MSC,NFAT5"
