source,target,gene_A,gene_B,type_gene_A_py,type_gene_B_py,MeanLR_py,Unnamed: 0,type_gene_A_r,type_gene_B_r,MeanLR_r
MSC,MSC,ADAM15,ITGAV,Ligand,Receptor,0.158121127439931,1871,Ligand,Receptor,0.158121127439931
MSC,MSC,ADAM15,ITGA5,Ligand,Receptor,0.0952252353195645,1872,Ligand,Receptor,0.0952252353195645
MSC,MSC,ICAM4,ITGAV,Ligand,Receptor,0.168007044868364,1873,Ligand,Receptor,0.168007044868364
MSC,MSC,HLA-DRB5,CD4,Ligand,Receptor,0.152002495577124,1874,Ligand,Receptor,0.152002495577124
MSC,MSC,HLA-DRB5,LAG3,Ligand,Receptor,0.120449592871957,1875,Ligand,Receptor,0.120449592871957
MSC,MSC,BTLA,TNFRSF14,Ligand,Receptor,0.0858991310959111,1876,Ligand,Receptor,0.0858991310959111
MSC,MSC,PDGFC,PDGFRB,Ligand,Receptor,0.207771570003836,1877,Ligand,Receptor,0.207771570003836
MSC,MSC,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.184214669692817,1878,Ligand,Receptor,0.184214669692817
MSC,MSC,TNFSF13B,CD40,Ligand,Receptor,0.11064644895332,1879,Ligand,Receptor,0.11064644895332
MSC,MSC,AGRN,ITGB1,Ligand,Receptor,0.25786571525915,1880,Ligand,Receptor,0.25786571525915
MSC,MSC,AGRN,LRP1,Ligand,Receptor,0.232315392881676,1881,Ligand,Receptor,0.232315392881676
MSC,MSC,COL1A1,ITGA10,Ligand,Receptor,0.798351127687173,1882,Ligand,Receptor,0.798351127687173
MSC,MSC,COL1A1,ITGA1,Ligand,Receptor,0.801107688718,1883,Ligand,Receptor,0.801107688718
MSC,MSC,COL1A1,ITGA11,Ligand,Receptor,0.814079679386943,1884,Ligand,Receptor,0.814079679386943
MSC,MSC,COL1A1,ITGA5,Ligand,Receptor,0.72586742887165,1885,Ligand,Receptor,0.72586742887165
MSC,MSC,COL1A1,CD44,Ligand,Receptor,0.667912877467505,1886,Ligand,Receptor,0.667912877467505
MSC,MSC,COL1A1,CD36,Ligand,Receptor,0.744310313984586,1887,Ligand,Receptor,0.744310313984586
MSC,MSC,COL1A1,DDR2,Ligand,Receptor,0.784843343943094,1888,Ligand,Receptor,0.784843343943094
MSC,MSC,COL1A1,CD93,Ligand,Receptor,0.665304008191104,1889,Ligand,Receptor,0.665304008191104
MSC,MSC,COL4A1,ITGA10,Ligand,Receptor,0.252421776100553,1890,Ligand,Receptor,0.252421776100553
MSC,MSC,COL4A1,ITGA1,Ligand,Receptor,0.255178337131381,1891,Ligand,Receptor,0.255178337131381
MSC,MSC,COL4A1,ITGA11,Ligand,Receptor,0.268150327800323,1892,Ligand,Receptor,0.268150327800323
MSC,MSC,COL4A1,CD47,Ligand,Receptor,0.250629932971818,1893,Ligand,Receptor,0.250629932971818
MSC,MSC,COL4A1,CD93,Ligand,Receptor,0.119374656604485,1894,Ligand,Receptor,0.119374656604485
MSC,MSC,FN1,ITGAV,Ligand,Receptor,0.521683438518243,1895,Ligand,Receptor,0.521683438518243
MSC,MSC,FN1,ITGA5,Ligand,Receptor,0.49023549245806,1896,Ligand,Receptor,0.49023549245806
MSC,MSC,FN1,CD44,Ligand,Receptor,0.365472835897458,1897,Ligand,Receptor,0.365472835897458
MSC,MSC,FN1,PLAUR,Ligand,Receptor,0.437518977257601,1898,Ligand,Receptor,0.437518977257601
MSC,MSC,FN1,IL17RC,Ligand,Receptor,0.367384187307885,1899,Ligand,Receptor,0.367384187307885
MSC,MSC,VWF,LRP1,Ligand,Receptor,0.241355313278637,1900,Ligand,Receptor,0.241355313278637
MSC,MSC,LAMB1,ITGA1,Ligand,Receptor,0.175711113601807,1901,Ligand,Receptor,0.175711113601807
MSC,MSC,COL1A2,ITGA10,Ligand,Receptor,0.82081095870019,1902,Ligand,Receptor,0.82081095870019
MSC,MSC,COL1A2,ITGA1,Ligand,Receptor,0.823567519731017,1903,Ligand,Receptor,0.823567519731017
MSC,MSC,COL1A2,ITGA11,Ligand,Receptor,0.83653951039996,1904,Ligand,Receptor,0.83653951039996
MSC,MSC,COL1A2,CD44,Ligand,Receptor,0.690372708480522,1905,Ligand,Receptor,0.690372708480522
MSC,MSC,COL1A2,CD36,Ligand,Receptor,0.766770144997603,1906,Ligand,Receptor,0.766770144997603
MSC,MSC,COL1A2,CD93,Ligand,Receptor,0.687763839204121,1907,Ligand,Receptor,0.687763839204121
MSC,MSC,COL4A2,ITGA10,Ligand,Receptor,0.219146899877905,1908,Ligand,Receptor,0.219146899877905
MSC,MSC,COL4A2,ITGA1,Ligand,Receptor,0.221903460908733,1909,Ligand,Receptor,0.221903460908733
MSC,MSC,COL4A2,ITGA11,Ligand,Receptor,0.234875451577675,1910,Ligand,Receptor,0.234875451577675
MSC,MSC,COL4A2,ITGB5,Ligand,Receptor,0.177076596027478,1911,Ligand,Receptor,0.177076596027478
MSC,MSC,COL4A2,CD93,Ligand,Receptor,0.0860997803818368,1912,Ligand,Receptor,0.0860997803818368
MSC,MSC,COL6A1,ITGA10,Ligand,Receptor,0.386164526067153,1913,Ligand,Receptor,0.386164526067153
MSC,MSC,COL6A1,ITGA1,Ligand,Receptor,0.388921087097981,1914,Ligand,Receptor,0.388921087097981
MSC,MSC,COL6A1,ITGA11,Ligand,Receptor,0.401893077766923,1915,Ligand,Receptor,0.401893077766923
MSC,MSC,COL6A1,CD44,Ligand,Receptor,0.255726275847485,1916,Ligand,Receptor,0.255726275847485
MSC,MSC,COL6A2,ITGA10,Ligand,Receptor,0.671565606636131,1917,Ligand,Receptor,0.671565606636131
MSC,MSC,COL6A2,ITGA1,Ligand,Receptor,0.674322167666959,1918,Ligand,Receptor,0.674322167666959
MSC,MSC,COL6A2,ITGA11,Ligand,Receptor,0.687294158335901,1919,Ligand,Receptor,0.687294158335901
MSC,MSC,COL6A2,CD44,Ligand,Receptor,0.541127356416463,1920,Ligand,Receptor,0.541127356416463
MSC,MSC,COL6A3,ITGA10,Ligand,Receptor,0.501365995725444,1921,Ligand,Receptor,0.501365995725444
MSC,MSC,COL6A3,ITGA1,Ligand,Receptor,0.504122556756272,1922,Ligand,Receptor,0.504122556756272
MSC,MSC,COL6A3,ITGA11,Ligand,Receptor,0.517094547425214,1923,Ligand,Receptor,0.517094547425214
MSC,MSC,COL6A3,CD44,Ligand,Receptor,0.370927745505776,1924,Ligand,Receptor,0.370927745505776
MSC,MSC,IBSP,ITGB5,Ligand,Receptor,0.342110238449426,1925,Ligand,Receptor,0.342110238449426
MSC,MSC,TNC,ITGA5,Ligand,Receptor,0.470576504631049,1926,Ligand,Receptor,0.470576504631049
MSC,MSC,THBS2,CD47,Ligand,Receptor,0.273990317095331,1927,Ligand,Receptor,0.273990317095331
MSC,MSC,THBS2,NOTCH3,Ligand,Receptor,0.367124016052855,1928,Ligand,Receptor,0.367124016052855
MSC,MSC,HSPG2,ITGB1,Ligand,Receptor,0.413347593955102,1929,Ligand,Receptor,0.413347593955102
MSC,MSC,HSPG2,FGFR1,Ligand,Receptor,0.321964670917611,1930,Ligand,Receptor,0.321964670917611
MSC,MSC,HSPG2,LRP1,Ligand,Receptor,0.387797271577628,1931,Ligand,Receptor,0.387797271577628
MSC,MSC,HSPG2,PTPRS,Ligand,Receptor,0.25799217647196,1932,Ligand,Receptor,0.25799217647196
MSC,MSC,LAMA4,CD44,Ligand,Receptor,0.28508513316756,1933,Ligand,Receptor,0.28508513316756
MSC,MSC,GDF11,BMPR2,Ligand,Receptor,0.113065028516764,1934,Ligand,Receptor,0.113065028516764
MSC,MSC,HP,ITGB2,Ligand,Receptor,0.194836371195382,1935,Ligand,Receptor,0.194836371195382
MSC,MSC,TGFB1,ITGB1,Ligand,Receptor,0.300127954477905,1936,Ligand,Receptor,0.300127954477905
MSC,MSC,TGFB1,ITGB5,Ligand,Receptor,0.196925139130088,1937,Ligand,Receptor,0.196925139130088
MSC,MSC,TGFB1,TGFBR3,Ligand,Receptor,0.182812574834752,1938,Ligand,Receptor,0.182812574834752
MSC,MSC,IGF2,INSR,Ligand,Receptor,0.430001790839074,1939,Ligand,Receptor,0.430001790839074
MSC,MSC,IGF2,IGF2R,Ligand,Receptor,0.435744899735824,1940,Ligand,Receptor,0.435744899735824
MSC,MSC,APOE,LRP1,Ligand,Receptor,1.28446725301095,1941,Ligand,Receptor,1.28446725301095
MSC,MSC,LGALS1,ITGB1,Ligand,Receptor,0.884666712330661,1942,Ligand,Receptor,0.884666712330661
MSC,MSC,SPP1,ITGAV,Ligand,Receptor,0.236604511491798,1943,Ligand,Receptor,0.236604511491798
MSC,MSC,SPP1,ITGA5,Ligand,Receptor,0.205156565431614,1944,Ligand,Receptor,0.205156565431614
MSC,MSC,SPP1,ITGB5,Ligand,Receptor,0.185003103817889,1945,Ligand,Receptor,0.185003103817889
MSC,MSC,BMP1,BMPR2,Ligand,Receptor,0.0812704394953225,1946,Ligand,Receptor,0.0812704394953225
MSC,MSC,CCL2,CCR10,Ligand,Receptor,0.246643306172638,1947,Ligand,Receptor,0.246643306172638
MSC,MSC,CCL2,ACKR1,Ligand,Receptor,0.322525755324912,1948,Ligand,Receptor,0.322525755324912
MSC,MSC,VCAN,ITGB1,Ligand,Receptor,0.945101759304487,1949,Ligand,Receptor,0.945101759304487
MSC,MSC,VCAN,CD44,Ligand,Receptor,0.753530997587428,1950,Ligand,Receptor,0.753530997587428
MSC,MSC,HGF,NRP1,Ligand,Receptor,0.33313291382842,1951,Ligand,Receptor,0.33313291382842
MSC,MSC,HGF,ITGB1,Ligand,Receptor,0.474067472782556,1952,Ligand,Receptor,0.474067472782556
MSC,MSC,HGF,CD44,Ligand,Receptor,0.282496711065497,1953,Ligand,Receptor,0.282496711065497
MSC,MSC,NID1,ITGB1,Ligand,Receptor,0.295624755235015,1954,Ligand,Receptor,0.295624755235015
MSC,MSC,NID1,ITGAV,Ligand,Receptor,0.224904437042468,1955,Ligand,Receptor,0.224904437042468
MSC,MSC,VEGFA,NRP1,Ligand,Receptor,0.133660484598361,1956,Ligand,Receptor,0.133660484598361
MSC,MSC,VEGFA,NRP2,Ligand,Receptor,0.239426262605748,1957,Ligand,Receptor,0.239426262605748
MSC,MSC,VEGFA,ITGB1,Ligand,Receptor,0.274595043552497,1958,Ligand,Receptor,0.274595043552497
MSC,MSC,VEGFA,ITGAV,Ligand,Receptor,0.20387472535995,1959,Ligand,Receptor,0.20387472535995
MSC,MSC,VEGFA,SIRPA,Ligand,Receptor,0.0759297881860098,1960,Ligand,Receptor,0.0759297881860098
MSC,MSC,FST,BMPR2,Ligand,Receptor,0.170733167304266,1961,Ligand,Receptor,0.170733167304266
MSC,MSC,MDK,NOTCH2,Ligand,Receptor,0.706634072660711,1962,Ligand,Receptor,0.706634072660711
MSC,MSC,MDK,LRP1,Ligand,Receptor,0.808727483348217,1963,Ligand,Receptor,0.808727483348217
MSC,MSC,FGF7,NRP1,Ligand,Receptor,0.194062357623961,1964,Ligand,Receptor,0.194062357623961
MSC,MSC,FGF7,FGFR1,Ligand,Receptor,0.243613993540606,1965,Ligand,Receptor,0.243613993540606
MSC,MSC,FBLN1,ITGB1,Ligand,Receptor,0.312098549468675,1966,Ligand,Receptor,0.312098549468675
MSC,MSC,CALR,ITGAV,Ligand,Receptor,0.515114172910739,1967,Ligand,Receptor,0.515114172910739
MSC,MSC,CALR,LRP1,Ligand,Receptor,0.560284168725812,1968,Ligand,Receptor,0.560284168725812
MSC,MSC,GRN,TNFRSF1A,Ligand,Receptor,0.248561601068985,1969,Ligand,Receptor,0.248561601068985
MSC,MSC,ADM,RAMP1,Ligand,Receptor,0.127113646767543,1970,Ligand,Receptor,0.127113646767543
MSC,MSC,ADM,RAMP2,Ligand,Receptor,0.121329096431399,1971,Ligand,Receptor,0.121329096431399
MSC,MSC,ADM,RAMP3,Ligand,Receptor,0.115210420414293,1972,Ligand,Receptor,0.115210420414293
MSC,MSC,SERPINF1,PLXDC2,Ligand,Receptor,0.416176040977454,1973,Ligand,Receptor,0.416176040977454
MSC,MSC,CXCL12,CD4,Ligand,Receptor,1.15025804938115,1974,Ligand,Receptor,1.15025804938115
MSC,MSC,CXCL12,ITGB1,Ligand,Receptor,1.28541850797896,1975,Ligand,Receptor,1.28541850797896
MSC,MSC,CXCL12,ITGAV,Ligand,Receptor,1.21469818978641,1976,Ligand,Receptor,1.21469818978641
MSC,MSC,CXCL12,ITGA5,Ligand,Receptor,1.15180229766604,1977,Ligand,Receptor,1.15180229766604
MSC,MSC,PGF,NRP1,Ligand,Receptor,0.305579876172866,1978,Ligand,Receptor,0.305579876172866
MSC,MSC,PGF,NRP2,Ligand,Receptor,0.411345654180253,1979,Ligand,Receptor,0.411345654180253
MSC,MSC,VEGFB,NRP1,Ligand,Receptor,0.115475972383408,1980,Ligand,Receptor,0.115475972383408
MSC,MSC,LUM,ITGB1,Ligand,Receptor,0.707106103823432,1981,Ligand,Receptor,0.707106103823432
MSC,MSC,COL16A1,ITGA10,Ligand,Receptor,0.367480493677617,1982,Ligand,Receptor,0.367480493677617
MSC,MSC,COL16A1,ITGA1,Ligand,Receptor,0.370237054708444,1983,Ligand,Receptor,0.370237054708444
MSC,MSC,COL16A1,ITGA11,Ligand,Receptor,0.383209045377387,1984,Ligand,Receptor,0.383209045377387
MSC,MSC,LGALS3BP,ITGB1,Ligand,Receptor,0.461355074238313,1985,Ligand,Receptor,0.461355074238313
MSC,MSC,MFGE8,ITGAV,Ligand,Receptor,0.20656848897297,1986,Ligand,Receptor,0.20656848897297
MSC,MSC,MFGE8,PDGFRB,Ligand,Receptor,0.234321828504331,1987,Ligand,Receptor,0.234321828504331
MSC,MSC,ANGPT1,ITGB1,Ligand,Receptor,0.299348939299991,1988,Ligand,Receptor,0.299348939299991
MSC,MSC,ANGPT1,ITGA5,Ligand,Receptor,0.165732728987077,1989,Ligand,Receptor,0.165732728987077
MSC,MSC,COL21A1,ITGA10,Ligand,Receptor,0.260993616842995,1990,Ligand,Receptor,0.260993616842995
MSC,MSC,COL21A1,ITGA1,Ligand,Receptor,0.263750177873823,1991,Ligand,Receptor,0.263750177873823
MSC,MSC,COL21A1,ITGA11,Ligand,Receptor,0.276722168542765,1992,Ligand,Receptor,0.276722168542765
MSC,MSC,SCGB3A1,NOTCH3,Ligand,Receptor,0.265255322137464,1993,Ligand,Receptor,0.265255322137464
MSC,MSC,SPON2,ITGB2,Ligand,Receptor,0.15202678482364,1994,Ligand,Receptor,0.15202678482364
MSC,MSC,SPON2,ITGB1,Ligand,Receptor,0.250819336381822,1995,Ligand,Receptor,0.250819336381822
MSC,MSC,SPON2,ITGA5,Ligand,Receptor,0.117203126068908,1996,Ligand,Receptor,0.117203126068908
MSC,MSC,ANGPTL4,ITGA5,Ligand,Receptor,0.249529283645663,1997,Ligand,Receptor,0.249529283645663
MSC,MSC,ANGPTL4,CDH11,Ligand,Receptor,0.485614526418713,1998,Ligand,Receptor,0.485614526418713
MSC,MSC,LTBP3,ITGB5,Ligand,Receptor,0.20194465810459,1999,Ligand,Receptor,0.20194465810459
MSC,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.262281567173847,2000,Ligand,Receptor,0.262281567173847
MSC,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.384546590168629,2001,Ligand,Receptor,0.384546590168629
MSC,MSC,CLEC11A,ITGA11,Ligand,Receptor,0.293738670573387,2002,Ligand,Receptor,0.293738670573387
MSC,MSC,TXLNA,STX4,Ligand,Receptor,0.136420447800086,2003,Ligand,Receptor,0.136420447800086
MSC,MSC,COL8A1,ITGA1,Ligand,Receptor,0.27859950580282,2004,Ligand,Receptor,0.27859950580282
MSC,MSC,COL5A3,ITGA1,Ligand,Receptor,0.35520006685314,2005,Ligand,Receptor,0.35520006685314
MSC,MSC,COL5A2,ITGA1,Ligand,Receptor,0.341969146231163,2006,Ligand,Receptor,0.341969146231163
MSC,MSC,COL5A1,ITGA1,Ligand,Receptor,0.335267010748162,2007,Ligand,Receptor,0.335267010748162
MSC,MSC,COL3A1,ITGA1,Ligand,Receptor,0.672561708916054,2008,Ligand,Receptor,0.672561708916054
MSC,MSC,COL18A1,ITGA1,Ligand,Receptor,0.192362598198459,2009,Ligand,Receptor,0.192362598198459
MSC,MSC,COL11A1,ITGA1,Ligand,Receptor,0.319848772495673,2010,Ligand,Receptor,0.319848772495673
MSC,MSC,COL11A1,ITGA10,Ligand,Receptor,0.317092211464845,2011,Ligand,Receptor,0.317092211464845
MSC,MSC,COL18A1,ITGA10,Ligand,Receptor,0.189606037167631,2012,Ligand,Receptor,0.189606037167631
MSC,MSC,COL3A1,ITGA10,Ligand,Receptor,0.669805147885227,2013,Ligand,Receptor,0.669805147885227
MSC,MSC,COL5A1,ITGA10,Ligand,Receptor,0.332510449717334,2014,Ligand,Receptor,0.332510449717334
MSC,MSC,COL5A2,ITGA10,Ligand,Receptor,0.339212585200336,2015,Ligand,Receptor,0.339212585200336
MSC,MSC,COL5A3,ITGA10,Ligand,Receptor,0.352443505822313,2016,Ligand,Receptor,0.352443505822313
MSC,MSC,COL8A1,ITGA10,Ligand,Receptor,0.275842944771992,2017,Ligand,Receptor,0.275842944771992
MSC,MSC,COL11A1,ITGA11,Ligand,Receptor,0.332820763164615,2018,Ligand,Receptor,0.332820763164615
MSC,MSC,COL18A1,ITGA11,Ligand,Receptor,0.205334588867401,2019,Ligand,Receptor,0.205334588867401
MSC,MSC,COL3A1,ITGA11,Ligand,Receptor,0.685533699584997,2020,Ligand,Receptor,0.685533699584997
MSC,MSC,COL5A1,ITGA11,Ligand,Receptor,0.348239001417104,2021,Ligand,Receptor,0.348239001417104
MSC,MSC,COL5A2,ITGA11,Ligand,Receptor,0.354941136900106,2022,Ligand,Receptor,0.354941136900106
MSC,MSC,COL5A3,ITGA11,Ligand,Receptor,0.368172057522082,2023,Ligand,Receptor,0.368172057522082
MSC,MSC,COL8A1,ITGA11,Ligand,Receptor,0.291571496471762,2024,Ligand,Receptor,0.291571496471762
MSC,MSC,MFNG,NOTCH2,Ligand,Receptor,0.101197712567498,2025,Ligand,Receptor,0.101197712567498
MSC,MSC,FSTL1,DIP2A,Ligand,Receptor,0.506805614670729,2026,Ligand,Receptor,0.506805614670729
MSC,MSC,GRN,SORT1,Ligand,Receptor,0.184760226905492,2027,Ligand,Receptor,0.184760226905492
MSC,MSC,TIMP1,CD63,Ligand,Receptor,1.32974466341912,2028,Ligand,Receptor,1.32974466341912
MSC,MSC,PLAT,LRP1,Ligand,Receptor,0.240889820767681,2029,Ligand,Receptor,0.240889820767681
MSC,MSC,TGFB1,ENG,Ligand,Receptor,0.316252693679381,2030,Ligand,Receptor,0.316252693679381
MSC,MSC,TFPI,LRP1,Ligand,Receptor,0.470464996135804,2031,Ligand,Receptor,0.470464996135804
MSC,MSC,THBS1,SDC4,Ligand,Receptor,0.323196955969078,2032,Ligand,Receptor,0.323196955969078
MSC,MSC,TIMP2,ITGB1,Ligand,Receptor,0.326024876737352,2033,Ligand,Receptor,0.326024876737352
MSC,MSC,COL3A1,DDR2,Ligand,Receptor,0.656297364141148,2034,Ligand,Receptor,0.656297364141148
MSC,MSC,FBN1,ITGB1,Ligand,Receptor,0.359211086777453,2035,Ligand,Receptor,0.359211086777453
MSC,MSC,CTHRC1,FZD5,Ligand,Receptor,0.10628212261007,2036,Ligand,Receptor,0.10628212261007
MSC,MSC,SLPI,PLSCR4,Ligand,Receptor,0.343712604772137,2037,Ligand,Receptor,0.343712604772137
MSC,MSC,HMGB1,THBD,Ligand,Receptor,0.798509301123842,2038,Ligand,Receptor,0.798509301123842
MSC,MSC,TGM2,ITGB1,Ligand,Receptor,0.282856161110745,2039,Ligand,Receptor,0.282856161110745
MSC,MSC,TGM2,SDC4,Ligand,Receptor,0.116814772669557,2040,Ligand,Receptor,0.116814772669557
MSC,MSC,TGM2,ADGRG1,Ligand,Receptor,0.0729862371218866,2041,Ligand,Receptor,0.0729862371218866
MSC,MSC,A2M,LRP1,Ligand,Receptor,0.288496305948351,2042,Ligand,Receptor,0.288496305948351
MSC,MSC,SERPINE2,LRP1,Ligand,Receptor,0.276602559427743,2043,Ligand,Receptor,0.276602559427743
MSC,MSC,LRPAP1,LRP1,Ligand,Receptor,0.270991094069385,2044,Ligand,Receptor,0.270991094069385
MSC,MSC,C1QB,LRP1,Ligand,Receptor,0.215230376844372,2045,Ligand,Receptor,0.215230376844372
MSC,MSC,LPL,LRP1,Ligand,Receptor,0.319766084712768,2046,Ligand,Receptor,0.319766084712768
MSC,MSC,PSAP,LRP1,Ligand,Receptor,0.398029447019561,2047,Ligand,Receptor,0.398029447019561
MSC,MSC,HLA-B,CANX,Ligand,Receptor,1.48029881169128,2048,Ligand,Receptor,1.48029881169128
MSC,MSC,PSEN1,NOTCH2,Ligand,Receptor,0.131392469206956,2049,Ligand,Receptor,0.131392469206956
MSC,MSC,PSEN1,NOTCH3,Ligand,Receptor,0.289245546603333,2050,Ligand,Receptor,0.289245546603333
MSC,MSC,FBN1,ITGA5,Ligand,Receptor,0.22559487646454,2051,Ligand,Receptor,0.22559487646454
MSC,MSC,COL18A1,ITGA5,Ligand,Receptor,0.117122338352108,2052,Ligand,Receptor,0.117122338352108
MSC,MSC,LTBP1,ITGB5,Ligand,Receptor,0.171392228204679,2053,Ligand,Receptor,0.171392228204679
MSC,MSC,MDK,SDC4,Ligand,Receptor,0.668236417284504,2054,Ligand,Receptor,0.668236417284504
MSC,MSC,VIM,CD44,Ligand,Receptor,0.950831442823601,2055,Ligand,Receptor,0.950831442823601
MSC,MSC,NAMPT,INSR,Ligand,Receptor,0.114652521618268,2056,Ligand,Receptor,0.114652521618268
MSC,MSC,COL18A1,PTPRS,Ligand,Receptor,0.0953831311818802,2057,Ligand,Receptor,0.0953831311818802
MSC,MSC,SERPING1,LRP1,Ligand,Receptor,0.69902913130274,2058,Ligand,Receptor,0.69902913130274
MSC,MSC,SLPI,PLSCR1,Ligand,Receptor,0.420968572159509,2059,Ligand,Receptor,0.420968572159509
MSC,MSC,TLN1,ITGB5,Ligand,Receptor,0.151975071389368,2060,Ligand,Receptor,0.151975071389368
MSC,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.141010269876932,2061,Ligand,Receptor,0.141010269876932
MSC,MSC,VCL,ITGB5,Ligand,Receptor,0.166714379267425,2062,Ligand,Receptor,0.166714379267425
MSC,MSC,MMP2,FGFR1,Ligand,Receptor,0.252042838994989,2063,Ligand,Receptor,0.252042838994989
MSC,MSC,TFPI,SDC4,Ligand,Receptor,0.329973930072091,2064,Ligand,Receptor,0.329973930072091
MSC,MSC,TFPI,F3,Ligand,Receptor,0.330847003565391,2065,Ligand,Receptor,0.330847003565391
MSC,MSC,LMAN1,MCFD2,Ligand,Receptor,0.154941450432774,2066,Ligand,Receptor,0.154941450432774
MSC,MSC,TNC,SDC4,Ligand,Receptor,0.438151326502776,2067,Ligand,Receptor,0.438151326502776
MSC,MSC,SLPI,CD4,Ligand,Receptor,0.382105266872272,2068,Ligand,Receptor,0.382105266872272
MSC,MSC,RTN4,NGFR,Ligand,Receptor,0.192681065274434,2069,Ligand,Receptor,0.192681065274434
MSC,MSC,HSP90B1,LRP1,Ligand,Receptor,0.46124937231854,2070,Ligand,Receptor,0.46124937231854
MSC,MSC,HSP90B1,ERBB2,Ligand,Receptor,0.327379054745007,2071,Ligand,Receptor,0.327379054745007
MSC,MSC,BGN,LY96,Ligand,Receptor,0.443113506431636,2072,Ligand,Receptor,0.443113506431636
MSC,MSC,COL18A1,ITGB5,Ligand,Receptor,0.147535733317204,2073,Ligand,Receptor,0.147535733317204
MSC,MSC,CXCL12,SDC4,Ligand,Receptor,1.11937711953777,2074,Ligand,Receptor,1.11937711953777
MSC,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.242604948426759,2075,Ligand,Receptor,0.242604948426759
MSC,MSC,NAMPT,ITGA5,Ligand,Receptor,0.209095510495717,2076,Ligand,Receptor,0.209095510495717
MSC,MSC,ANGPTL4,SDC4,Ligand,Receptor,0.150296000360933,2077,Ligand,Receptor,0.150296000360933
MSC,MSC,MDK,NCL,Ligand,Receptor,0.694654122285039,2078,Ligand,Receptor,0.694654122285039
MSC,MSC,MXRA5,PILRB,Ligand,Receptor,0.0945677493631542,2079,Ligand,Receptor,0.0945677493631542
MSC,MSC,SPARC,FGFR1,Ligand,Receptor,0.510879215871532,2080,Ligand,Receptor,0.510879215871532
MSC,MSC,SPARC,ENG,Ligand,Receptor,0.618386878110497,2081,Ligand,Receptor,0.618386878110497
MSC,MSC,VWF,ITGB1,Ligand,Receptor,0.266905635656111,2082,Ligand,Receptor,0.266905635656111
MSC,MSC,RARRES1,NRP2,Ligand,Receptor,0.205611918275098,2083,Ligand,Receptor,0.205611918275098
MSC,MSC,TGFB1,LPP,Ligand,Receptor,0.183816645346139,2084,Ligand,Receptor,0.183816645346139
MSC,MSC,MFGE8,ITGB5,Ligand,Receptor,0.1740859918177,2085,Ligand,Receptor,0.1740859918177
MSC,MSC,MAML2,NOTCH2,Ligand,Receptor,0.28241786806693,2086,Ligand,Receptor,0.28241786806693
MSC,MSC,MAML2,NOTCH3,Ligand,Receptor,0.440270945463307,2087,Ligand,Receptor,0.440270945463307
MSC,Megakaryocyte,ANXA1,ADRA2A,Ligand,Receptor,0.261186356341541,2088,Ligand,Receptor,0.261186356341541
MSC,Megakaryocyte,APP,TSPAN15,Ligand,Receptor,0.178857965247104,2089,Ligand,Receptor,0.178857965247104
MSC,Megakaryocyte,APP,CD74,Ligand,Receptor,0.626426393484566,2090,Ligand,Receptor,0.626426393484566
MSC,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.94389520646169,2091,Ligand,Receptor,0.94389520646169
MSC,Megakaryocyte,APP,ADRA2A,Ligand,Receptor,0.138908234605019,2092,Ligand,Receptor,0.138908234605019
MSC,Megakaryocyte,ITGB2,CD226,Ligand,Receptor,0.246272066722754,2093,Ligand,Receptor,0.246272066722754
MSC,Megakaryocyte,THBS1,ITGA4,Ligand,Receptor,0.301073018041166,2094,Ligand,Receptor,0.301073018041166
MSC,Megakaryocyte,THBS1,CD36,Ligand,Receptor,0.65712355941992,2095,Ligand,Receptor,0.65712355941992
MSC,Megakaryocyte,THBS1,CD47,Ligand,Receptor,0.455021618928027,2096,Ligand,Receptor,0.455021618928027
MSC,Megakaryocyte,CSF1,SIRPA,Ligand,Receptor,0.159344942718332,2097,Ligand,Receptor,0.159344942718332
MSC,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,0.737071540688087,2098,Ligand,Receptor,0.737071540688087
MSC,Megakaryocyte,CD34,SELP,Ligand,Receptor,0.070703618353935,2099,Ligand,Receptor,0.070703618353935
MSC,Megakaryocyte,SIRPA,CD47,Ligand,Receptor,0.205829388772611,2100,Ligand,Receptor,0.205829388772611
MSC,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.411091535008305,2101,Ligand,Receptor,0.411091535008305
MSC,Megakaryocyte,CD47,SIRPA,Ligand,Receptor,0.17377811774125,2102,Ligand,Receptor,0.17377811774125
MSC,Megakaryocyte,ADAM9,ITGB1,Ligand,Receptor,0.362358301902671,2103,Ligand,Receptor,0.362358301902671
MSC,Megakaryocyte,ADAM15,ITGB1,Ligand,Receptor,0.34206364974374,2104,Ligand,Receptor,0.34206364974374
MSC,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.351949567172172,2105,Ligand,Receptor,0.351949567172172
MSC,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.373402822713198,2106,Ligand,Receptor,0.373402822713198
MSC,Megakaryocyte,BTLA,TNFRSF14,Ligand,Receptor,0.117271434344935,2107,Ligand,Receptor,0.117271434344935
