,means,dispersions,mean_bin,dispersions_norm,highly_variable
CCAR2,4.734346306139125,10.22892753027511,"(4.015, 4.818]",1.3429902719672189,False
BIN3,7.158562657926331,12.802989250336035,"(6.424, 7.227]",0.7148143200200869,False
R3HCC1,4.904779123078933,10.462256245365172,"(4.818, 5.621]",-0.2781170789249405,False
LOXL2,9.660276524453145,15.765469887680492,"(9.636, 10.439]",-0.7665501242332621,False
SLC25A37,0.5850941936535025,1.8458708154529173,"(-0.0161, 0.803]",-0.08824853368709869,False
ADAM28,4.040888029875511,9.300673807678766,"(4.015, 4.818]",-0.6431442526543507,False
KCTD9,6.889918229841237,12.298869782685479,"(6.424, 7.227]",-0.4588811647427309,False
PPP2R2A,3.3152078597898207,7.7903825984029575,"(3.212, 4.015]",-1.4229881460725682,False
BNIP3L,0.7466879971010205,2.6273043095212487,"(-0.0161, 0.803]",1.3303806625681571,True
DPYSL2,5.685211306904043,10.779894171054801,"(5.621, 6.424]",-1.8662079263829445,False
PTK2B,11.467231237282688,17.646123792206946,"(11.242, 12.045]",-0.5501599919778667,False
CLU,1.4882557454821204,4.750021910065989,"(0.803, 1.606]",1.113875847846404,True
CCDC25,7.790113379649963,13.990947352662245,"(7.227, 8.03]",1.469487345246508,False
PNOC,9.999999999995e-13,,"(-0.0161, 0.803]",,False
FZD3,9.999999999995e-13,,"(-0.0161, 0.803]",,False
SARAF,1.1883963691811483,4.1537394715565155,"(0.803, 1.606]",0.2191238289550596,False
LEPROTL1,6.388189686480891,12.150711812267616,"(5.621, 6.424]",1.4286877986703928,False
RP11-51J9.5,10.337450022447046,16.526918788670045,"(9.636, 10.439]",1.7747109299964003,False
DCTN6,5.064706783938769,10.355501032333837,"(4.818, 5.621]",-0.5209203848933676,False
RBPMS,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
GTF2E2,10.383319376362282,16.16456463153758,"(9.636, 10.439]",0.56538945594573,False
GSR,5.269103033947565,10.473179149399257,"(4.818, 5.621]",-0.2532741027840617,False
PPP2CB,7.017466932948313,12.955105835631532,"(6.424, 7.227]",1.0689735238908282,False
NRG1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
MAK16,16.060502556984908,22.271102537365213,"(15.257, 16.061]",0.232141253941442,False
ZNF703,7.862677838124105,13.702383297483284,"(7.227, 8.03]",0.7219513924410822,False
PROSC,8.365325156951736,14.39604279452895,"(8.03, 8.833]",0.24587281079990253,False
RAB11FIP1,13.405861030301276,19.6162384002202,"(12.848, 13.651]",0.6041409705733773,False
EIF4EBP1,2.218309682955852,5.944326979627438,"(1.606, 2.409]",0.1048145724832362,False
ASH2L,5.1867693954280325,10.544634832842045,"(4.818, 5.621]",-0.0907557987359993,False
LSM1,1.859787626520119,5.451117494611251,"(1.606, 2.409]",-0.7991455074836565,False
PLPP5,4.0032724876373775,8.95545946015502,"(3.212, 4.015]",1.0279612903219693,False
WHSC1L1,2.6516286246529175,7.8214474987543054,"(2.409, 3.212]",1.0168948248898013,True
FGFR1,2.4642861321062726,6.8407434845457855,"(2.409, 3.212]",-0.9262670271843984,False
TACC1,3.0238245928147274,7.816567180451002,"(2.409, 3.212]",1.0072249874918044,False
PLEKHA2,16.06050255698491,22.271102537365213,"(15.257, 16.061]",0.232141253941442,False
TM2D2,3.221405417191354,7.486727255399827,"(3.212, 4.015]",-2.0617819597892937,False
GOLGA7,4.1460071643642005,9.220223952992809,"(4.015, 4.818]",-0.8152784763078241,False
GPAT4,10.72765640358801,16.932607258123365,"(10.439, 11.242]",0.1570502488813338,False
ANK1,2.188859962302325,5.876295030611302,"(1.606, 2.409]",-0.019875174857919915,False
KAT6A,7.104963191134354,12.898776760724507,"(6.424, 7.227]",0.9378276643838327,False
AP3M2,10.328658363451718,16.040675499240304,"(9.636, 10.439]",0.15192162305474524,False
POLB,6.285881377534418,11.425669314659984,"(5.621, 6.424]",-0.3140235248691803,False
VDAC3,2.1199545705182112,6.218300686819126,"(1.606, 2.409]",0.606956769228897,True
SMIM19,4.717116929597788,10.294328808670574,"(4.015, 4.818]",1.4829258669598226,False
THAP1,11.152060176982781,17.36052102509881,"(10.439, 11.242]",1.577140820400733,False
RNF170,9.197724295486095,15.337587812204264,"(8.833, 9.636]",0.30100525734186184,False
HOOK3,6.911481818642735,12.99837567017655,"(6.424, 7.227]",1.1697147423734395,False
FNTA,7.4019099632754495,13.542115485687988,"(7.227, 8.03]",0.306771645538317,False
HGSNAT,10.994785976990112,17.1095714143025,"(10.439, 11.242]",0.7443300914139487,False
SPIDR,12.400822757025345,18.611136103233292,"(12.045, 12.848]",-0.16282464341701983,False
CEBPD,1.3440110504366647,4.371203634740233,"(0.803, 1.606]",0.545439827010496,True
PRKDC,5.929335540905199,11.968095910786428,"(5.621, 6.424]",0.9897524253374509,False
UBE2V2,2.9770410587273837,8.440918525750057,"(2.409, 3.212]",2.244311507888541,True
SNAI2,6.329836920829841,12.290632910693395,"(5.621, 6.424]",1.76500199188429,False
PCMTD1,2.1762008855471544,6.294335507442024,"(1.606, 2.409]",0.746314272721124,True
RB1CC1,2.0162822529404347,5.890231256970991,"(1.606, 2.409]",0.00566730288686244,False
ATP6V1H,5.795135442118211,11.79755798671784,"(5.621, 6.424]",0.5798476647918225,False
TCEA1,1.338384022684904,4.818104035298372,"(0.803, 1.606]",1.2160365271955416,True
LYPLA1,4.5874148774139245,9.861064078260657,"(4.015, 4.818]",0.5558926448779374,False
MRPL15,10.994424355308642,17.2031414679828,"(10.439, 11.242]",1.0548551580580001,False
TGS1,11.808724829603415,18.01666959106466,"(11.242, 12.045]",0.9881410114381682,False
LYN,8.883544620034932,15.059284284232543,"(8.833, 9.636]",-0.4938168322485136,False
RPS20,0.6083117349371177,1.9901357272914586,"(-0.0161, 0.803]",0.17365272532324147,False
CHCHD7,4.779075864526614,10.417338369899909,"(4.015, 4.818]",1.7461228038196965,False
IMPAD1,8.596418889102576,14.138725462001418,"(8.03, 8.833]",-0.4830459004802373,False
UBXN2B,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
SDCBP,1.820612245006014,5.6305253717468124,"(1.606, 2.409]",-0.47032466382767907,False
RAB2A,2.0850801972115143,6.1430926650684246,"(1.606, 2.409]",0.4691146323249712,False
ASPH,4.018423999580984,8.629855755043595,"(4.015, 4.818]",-2.0784575313897777,False
GGH,6.047538510853616,11.206705719868172,"(5.621, 6.424]",-0.8403241725494578,False
YTHDF3,8.909208392426663,15.07937535577632,"(8.833, 9.636]",-0.43643765497787373,False
ARMC1,9.274769366063245,15.35651428241877,"(8.833, 9.636]",0.35505838672221324,False
MTFR1,16.060502556984943,22.271102537365177,"(15.257, 16.061]",0.23214125394117607,False
CRH,7.947867910572945,14.079797820305508,"(7.227, 8.03]",1.6996577971613285,False
RRS1,14.413797221654727,20.624395478861736,"(13.651, 14.454]",1.4401914191821428,False
VCPIP1,7.093482657541043,13.194062976317534,"(6.424, 7.227]",1.6253156909213724,False
COPS5,3.630785180132317,8.538853940691,"(3.212, 4.015]",0.1515563966622707,False
ARFGEF1,12.204489688335615,18.40971909060356,"(12.045, 12.848]",-1.0010537687836436,False
SULF1,14.792786162978702,21.003383515848107,"(14.454, 15.257]",-0.1417142117928154,False
TRAM1,1.5501700014486341,4.804097306880445,"(0.803, 1.606]",1.1950187213360723,True
TERF1,4.495438164790227,10.143316593322023,"(4.015, 4.818]",1.15981315839515,False
RPL7,0.5301910438146049,1.587594636556229,"(-0.0161, 0.803]",-0.5571280107780159,False
STAU2,6.456282168941685,11.86710031804955,"(6.424, 7.227]",-1.4641307208914482,False
UBE2W,11.924622401807381,18.134952668211298,"(11.242, 12.045]",1.479186860082862,False
TCEB1,1.823023782093857,5.96686574603594,"(1.606, 2.409]",0.1461238856735854,False
TMEM70,7.218719202939642,12.996631816169966,"(6.424, 7.227]",1.1656546857698886,False
LY96,9.381058088739264,15.581131183713344,"(8.833, 9.636]",0.9965539370855188,False
ZFHX4,7.951037811138022,14.128944081222441,"(7.227, 8.03]",1.826973019975823,False
PEX2,9.232667810768229,14.990610214016893,"(8.833, 9.636]",-0.6899468216427745,False
TPD52,16.060502556984947,22.27110253736518,"(15.257, 16.061]",0.23214125394120266,False
ZBTB10,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
PAG1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
FABP5,2.5966373438547175,6.811722844091152,"(2.409, 3.212]",-0.9837683738060047,False
IMPA1,13.523342805376103,19.733925064096624,"(12.848, 13.651]",1.124073276813632,False
ZFAND1,6.014101095092653,11.664826674738647,"(5.621, 6.424]",0.2608148341127294,False
LRRCC1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
C8orf59,4.303689081263262,10.207638671904277,"(4.015, 4.818]",1.2974396476381032,False
CA1,0.5581254562834492,1.668122589257116,"(-0.0161, 0.803]",-0.4109360370741716,False
CA3,10.255079539256577,15.850098449339484,"(9.636, 10.439]",-0.4841105967219867,False
CA2,1.0326383054013637,3.9163258069128024,"(0.803, 1.606]",-0.1371274070923355,False
WWP1,9.114712018397501,15.30540234701148,"(8.833, 9.636]",0.20908504747098197,False
RMDN1,7.4384373932419106,12.944421340665793,"(7.227, 8.03]",-1.2415773402988044,False
CPNE3,3.3154715503868846,7.980969602343504,"(3.212, 4.015]",-1.0220539886559115,False
NBN,6.699484060734029,12.063373445119257,"(6.424, 7.227]",-1.0071658587812669,False
DECR1,5.034341323493788,10.452442812280626,"(4.818, 5.621]",-0.30043668213839847,False
RP11-662G23.1,6.847099842439448,12.888442337350217,"(6.424, 7.227]",0.9137669668103757,False
C8orf88,7.529764234887913,12.970895661649541,"(7.227, 8.03]",-1.1729946238922535,False
TMEM55A,5.080517555342862,10.701645908851564,"(4.818, 5.621]",0.26634908866262896,False
OTUD6B-AS1,3.104667313568302,7.503263179797664,"(2.409, 3.212]",0.3864460640333035,False
PDP1,11.731123212345837,17.924750700044147,"(11.242, 12.045]",0.6065446670034562,False
GEM,12.402341648817572,18.609669129112895,"(12.045, 12.848]",-0.16892969093918073,False
KIAA1429,8.282137371493036,14.428440470477785,"(8.03, 8.833]",0.3376477097899229,False
NDUFAF6,6.285379321770942,11.902199148887803,"(5.621, 6.424]",0.83136304330226,False
TP53INP1,5.691053462637361,10.859751008966233,"(5.621, 6.424]",-1.6742641215032066,False
PLEKHF2,6.524437055805384,12.511223229994238,"(6.424, 7.227]",0.03552204376989077,False
UQCRB,1.006649036696124,3.7686402246792756,"(0.803, 1.606]",-0.3587371080167948,False
PTDSS1,16.06050255698493,22.27110253736519,"(15.257, 16.061]",0.23214125394128243,False
SDC2,8.304262576908,14.488247344087204,"(8.03, 8.833]",0.5070663370112651,False
CPQ,5.8389395290737465,11.821337474888033,"(5.621, 6.424]",0.6370040155421721,False
MTDH,1.3114841581668046,4.501656546952632,"(0.803, 1.606]",0.7411910332074647,True
RPL30,0.5033534969150055,1.4636194284352146,"(-0.0161, 0.803]",-0.782194956573551,False
STK3,5.39980093767362,11.075280662922475,"(4.818, 5.621]",1.1161413464560699,False
OSR2,5.603574801795475,11.152536269981095,"(4.818, 5.621]",1.2918509559992102,False
COX6C,0.8973359400025971,3.0725629750433487,"(0.803, 1.606]",-1.4032362986569442,False
POLR2K,3.44716539893866,8.94572929545646,"(3.212, 4.015]",1.007492132906811,False
RNF19A,2.076082329293263,6.381662083757365,"(1.606, 2.409]",0.9063674373650683,True
PABPC1,0.7403610920058797,2.5281898813300088,"(-0.0161, 0.803]",1.150446448499336,True
YWHAZ,1.6836513400638435,5.115350293504185,"(1.606, 2.409]",-1.4145435385110632,False
ZNF706,2.9386111482048376,7.4740670911385285,"(2.409, 3.212]",0.3285970852484097,False
UBR5,7.075536348799503,13.260976713428722,"(6.424, 7.227]",1.7811048562992244,False
KLF10,3.885161002667079,8.52747666670879,"(3.212, 4.015]",0.1276222476204029,False
AZIN1,5.4089447368272285,10.757424791228205,"(4.818, 5.621]",0.3932121865827026,False
ATP6V1C1,8.466660568580787,14.404631382242815,"(8.03, 8.833]",0.2702022340323498,False
BAALC,7.312113611943305,12.553110790879478,"(7.227, 8.03]",-2.2552819214044253,False
CTHRC1,4.714019474535288,9.915887829584562,"(4.015, 4.818]",0.6731960745578266,False
SLC25A32,9.999999999995e-13,,"(-0.0161, 0.803]",,False
DCAF13,6.011370207494639,11.775898327961366,"(5.621, 6.424]",0.5277865336119841,False
OXR1,13.998874810017378,20.20947253855698,"(13.651, 14.454]",-0.2924889112459569,False
ANGPT1,3.634302009503694,8.635425700028641,"(3.212, 4.015]",0.3547125204258801,False
EIF3E,1.6784643255883556,5.164618069332959,"(1.606, 2.409]",-1.3242449860075405,False
EMC2,3.912883382033195,8.872079948343602,"(3.212, 4.015]",0.852557439992536,False
ENY2,1.4340999558937784,5.065787996081395,"(0.803, 1.606]",1.5876988631039863,True
EBAG9,5.565590588629168,10.696853151789679,"(4.818, 5.621]",0.2554484756968929,False
TRPS1,9.206817290588381,14.954065041101007,"(8.833, 9.636]",-0.794318156469683,False
EIF3H,2.2195278077160134,6.274507967770918,"(1.606, 2.409]",0.7099741274255588,True
