"","Fibroblast","Megakaryocyte","MSC","Myeloid","Neural"
"SPIB",-0.200340697056728,-0.332410762368598,-0.022344356413702,-0.0241843034499699,0.251365684362219
"SREBF1",-0.0649541971355325,0.128965900087967,0.00409084444576782,0.176440657419024,-0.0164683957038871
"SREBF2",0.133667581195036,-0.321956270061266,-0.708425841127788,0.0757553153132741,0.362122445481875
"SRF",0.234372324649371,-0.550049653852143,0.606755447321941,-0.914514311768602,-0.194332250326552
"STAT1",-0.63165767701261,-0.643506603248116,1.34740602303509,-0.815721462127997,0.0197274351031635
"STAT2",-0.273108912210854,0.433046283663323,1.31381747204728,-0.0187819687724352,-0.608813718930376
"STAT3",-0.104545300045404,-0.57066332002543,1.38839823292892,-0.647372986322726,-0.370360895301859
"STAT4",-0.239455693883338,1.5548439227395,-0.625831746578659,-0.434383605671039,-0.0379513677480989
"STAT5A",-0.276874684839461,0.766820247723902,0.436484664236873,0.676847997397017,-0.341362308141318
"STAT5B",-0.0565083909560495,0.362935418269154,0.101905041724378,1.15179921119213,-0.215635729928748
"STAT6",-0.118498194425488,-0.431884980225419,0.607086071672928,-0.572958617176557,-0.0343419150578427
"TAL1",-0.603463338010501,-0.719771103347821,-0.245753017814153,-0.174646833772154,0.756022741146501
"TBP",0.220138602430431,-0.212434359033265,0.570372019695909,0.054883133409994,-0.348500131162238
"TBX21",-0.411455576924034,0.481871584589193,0.0641649733006667,1.14517956244789,-0.0119882928887358
"TCF12",-0.0427704190343737,-0.645816177767615,0.402517501522133,-0.0277915285769509,0.0511508909678515
"TCF3",-0.269343846135056,0.213753058484779,-0.197044892051218,0.483956812159083,0.160771328609477
"TCF4",0.0549859994106509,-0.489116442606644,1.02565100892853,-0.6871099031593,-0.320161138901372
"TCF7",-0.393711356604695,-0.373301531584406,0.262969898565973,-0.14391053176088,0.257540867219443
"TCF7L2",-0.0313420257293226,-0.768319440796774,0.200721346685348,-0.473832348394054,0.21396268400934
"TEAD1",0.21483514473726,-1.02268738912722,0.721187479515101,-0.848708361952304,-0.0829238217369585
"TEAD2",0.0195248579102076,0.792703379204826,0.749447412061055,0.242824015692982,-0.659645515842178
"TEAD4",0.211239002801953,-1.09619082874134,0.343327167460457,-0.97702750664046,0.136310429097043
"TERF1",-0.407610953473931,-0.276929822086056,-0.457217165463961,0.312179653115865,0.551694044645352
"TERF2",-0.509265452737132,-0.43934022005984,-0.2147074018669,0.172017281590525,0.56284255621342
"TFAP2A",-0.272762372432465,-1.10320980191131,0.842531241640637,-0.472252562716575,0.168194675240465
"TFAP2C",-0.33230359906124,-1.32685197888819,0.131802682571434,-0.443488902149839,0.624024638526401
"TFAP4",-0.326359937618268,-0.80320195070056,0.342394702559066,-0.191008048075688,0.324313051906176
"TFCP2",0.169611458427764,-0.389269929142396,0.70700015282353,-0.485411581518737,-0.28579289273522
"TFDP1",-0.264507894856162,-0.0723480190108988,-0.308528788001507,0.231762683356151,0.325583264809364
"TGIF2",-0.401676449739215,0.0580264046078485,0.271997461032111,0.30422663666833,0.0819498314791205
"THAP1",-0.2157501058102,-0.137561434040613,-0.27759678938125,0.0989582678709961,0.310837924097207
"THAP11",-0.26963535763444,-0.390387536103196,-0.614993176418618,-0.263237887335954,0.618882871009671
"TP53",-0.330417436512457,-0.649554682520563,0.88775126657054,-0.718313595547917,0.0471282994987655
"TP63",0.110625870183647,-0.854095104379616,0.215938672156842,-0.796718491335734,0.167873389711073
"TP73",0.0441167228064883,-0.638631476849211,-0.074867406635436,-0.144090783280798,0.233338003577821
"TWIST1",0.160043499530428,-1.05498543755549,0.537493062376613,-0.105317003475031,0.000265147275351222
"TWIST2",0.592319090983971,-0.443574942033921,0.229275520263923,-0.427997284104102,-0.307578151465588
"USF1",0.0232082114974914,0.178459700657424,1.10052949365888,-0.344640694342954,-0.584815996901745
"USF2",-0.256137521919427,0.356381431644649,1.15496651148984,-0.065656643060782,-0.513444849848033
"VDR",0.445516228624326,0.453217692752825,0.405007866739555,0.873306683117302,-0.691890816213982
"WT1",0.0886123725691253,0.0141025583193213,0.341189757026897,-0.84684044713571,-0.167733601897514
"XBP1",-0.124453535705475,-0.879795260064647,0.418254712826868,-0.722314277438701,0.222176080602998
"YBX1",0.206732200094754,-0.116450287163736,0.088069724032311,0.258588873292008,-0.152446432011134
"YY1",-0.225261463167363,-0.779170140177097,0.404164288890816,-0.0803737245302951,0.214525587374204
"ZBED1",0.272196988752843,0.99773707319894,0.712326925063246,0.151144364689948,-0.864412848018561
"ZBTB11",-0.288087273058451,0.191654929596315,-0.267909706724323,-0.415635140438597,0.276815242396319
"ZBTB16",0.618183778076031,0.542982853713702,-0.0946139049408848,0.0798558265215314,-0.534139487788903
"ZBTB2",-0.0384415960235277,-0.139680876864477,-0.00571521568117896,0.323362644163957,0.0517417724567136
"ZBTB33",0.389252906992385,0.667484759468207,0.444921257449803,0.0596692323245984,-0.691341525848952
"ZBTB7A",-0.0345173342773039,-0.413845189171296,0.0638345023253291,-0.118805979864102,0.138451456145338
"ZC3H8",0.392546033004998,-0.446910721874577,0.295286159487018,0.330312460345677,-0.264447431741266
"ZEB1",-0.0389500722135347,-0.281868136942384,0.401691715889953,0.087891155384439,-0.0814040682038762
"ZEB2",-0.106103155940746,-0.412893382146005,0.0159915468006551,-0.288476965777402,0.218462672677046
"ZFX",0.0984860571814028,0.603824364558169,0.111372792868851,0.284259830417707,-0.339408135822626
"ZHX1",0.0837458562367862,-0.459769706766139,1.13978643351522,0.174960845254438,-0.463384415130026
"ZHX2",-0.408795575942054,-0.0430620019574927,0.315200285608432,-0.891009545284363,0.182369086623996
"ZKSCAN1",0.00242243443121907,0.0711424184857435,0.21407426022748,-0.223952106941814,-0.113820317174922
"ZNF143",-0.202383662138178,-0.695403006786117,-0.232274940382792,-0.253621086745698,0.492604715777703
"ZNF165",0.463189316138105,0.182535206334343,0.111109463736393,-0.341985978715516,-0.385156189309714
"ZNF175",-0.147306864529858,-0.801314686673653,0.650418038491836,-0.187617572288967,0.0605463148191868
"ZNF197",-0.258038513461998,-0.408547694699299,-0.435393502065237,0.0859145283816649,0.506316498850189
"ZNF207",-0.143312548312145,0.676599402691996,0.346953255642213,0.254380237264092,-0.322908393929382
"ZNF217",0.310632875714235,-0.121354250200667,0.704590731940996,-0.755986349543488,-0.445420801556364
"ZNF24",0.0448231202835426,-0.202391272961587,0.151989681007144,8.28416725753408e-05,-0.0340143631535728
"ZNF263",-0.148201991975267,-0.323898349379616,-0.24037854081658,0.0870892935529958,0.313528661489757
"ZNF274",0.244565971110891,-0.469759331067585,-0.712451532297935,-0.339304964821632,0.372325296451001
"ZNF318",-0.0752268779013065,-0.00458696344488204,0.865324104572567,-0.676295020965117,-0.32372612905436
"ZNF382",0.448024195787944,0.438536706793363,-0.56745397742968,0.274612123412595,-0.175255807239967
"ZNF384",-0.261410017464331,-0.733487054107185,0.321994899256993,-0.0318422599187823,0.258553927853468
"ZNF584",0.110343443592787,0.204039385085947,0.18945799794329,-0.118748557703052,-0.222292291862974
"ZNF589",0.465687432171551,0.323338745192965,-0.122822922106374,-0.452898695877977,-0.312959395457247
"ZNF592",-0.0187821463641351,0.263827850041089,-0.0268433621950097,-0.0991011714610419,-0.057020362240689
"ZNF639",-0.286638359282678,0.228208944035196,-0.312042850060459,-0.369412512433983,0.281799387494011
"ZNF644",-0.0993468497916334,-0.320320406260346,0.171070824880761,-0.0877866881429639,0.0938725603698988
"ZNF740",-0.573306034945085,-0.678834867157492,0.103010750058315,-0.339155152476183,0.565331990438772
"ZNF750",-0.222843376716421,-0.799643083271054,0.274675674426369,-0.546612171541721,0.315019981138285
"ZNF766",-0.16820598486425,-0.345402159632655,-0.348467502864082,-0.211671342268813,0.406588747475683
"ZNF83",-0.0992535215595428,0.232457868721096,0.0538445707393356,0.0142526284149857,-0.0424702427904839
"ZNF92",0.242095634671744,-0.743164467243376,0.28480690387386,-1.06468607368214,0.0323835197350394
"ZZZ3",0.211171528931192,0.332710484167724,0.258752328335184,0.0229421695794308,-0.37293657018593
