"V1"
"SIX5,Neural"
"NFIA,Neural"
"ZBED1,Neural"
"SP4,Neural"
"RARG,Neural"
"TEAD2,Neural"
"SNAI1,Neural"
"ELK4,Neural"
"ETV6,Neural"
"E2F7,Neural"
"ZNF207,Neural"
"ESR2,Neural"
"SMAD5,Neural"
"NFATC1,Neural"
"ETV4,Neural"
"PAX6,Neural"
"SRF,Neural"
